canonical_pair,site_a,archive_a,exposure_a,plate_a,scan_a,start_a_utc,end_a_utc,site_b,archive_b,exposure_b,plate_b,scan_b,start_b_utc,end_b_utc,physical_overlap_start_utc,physical_overlap_end_utc,physical_overlap_seconds,science_footprint_fraction_a,science_footprint_fraction_b,science_footprint_fraction_smaller,primary_comparison_count_ge50pct_common,any_partial_comparison_count,best_primary_comparison_endpoint,best_primary_comparison_exposure,best_primary_comparison_gap_minutes,best_primary_comparison_tier,best_any_comparison_gap_minutes,best_any_comparison_tier,plate_site_a,plate_observatory_a,plate_site_lat_a,plate_site_lon_a,plate_numexp_a,plate_telescope_a,plate_instrument_a,plate_site_b,plate_observatory_b,plate_site_lat_b,plate_site_lon_b,plate_numexp_b,plate_telescope_b,plate_instrument_b,recorded_site_names_distinct,site_separation_km,site_separation_band,strong_independence_ge10km,independence_ge50km,independence_ge100km,same_site_primary_control_count,best_same_site_control_endpoint,best_same_site_control_exposure,best_same_site_control_plate,best_same_site_control_gap_minutes,best_same_site_control_tier,raw_plate_site_lon_a_v093d,raw_plate_site_lat_a_v093d,raw_plate_site_lon_b_v093d,raw_plate_site_lat_b_v093d,corrected_site_lon_a,corrected_site_lat_a,corrected_site_lon_b,corrected_site_lat_b,site_coordinate_rule_a,site_coordinate_rule_b,corrected_site_separation_km,corrected_site_separation_band,corrected_strong_independence_ge10km,corrected_independence_ge50km,corrected_independence_ge100km
APPLAUSE:135631 | APPLAUSE:42739,Bamberg,208,135631,92501,117031,1960-03-24T00:23:00+00:00,1960-03-24T01:23:00+00:00,Hamburg,102,42739,10547,13120,1960-03-24T00:34:34+00:00,1960-03-24T00:36:34+00:00,1960-03-24T00:34:34+00:00,1960-03-24T00:36:34+00:00,120.000,0.02442663,0.84733045,0.84733045,4,4,B,42740,7.983333,A_LE30MIN,7.983333,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,3,Grosser Schmidt-Spiegel,,True,5893.545115,GE100KM,True,True,True,4,B,42740,10548,7.983333,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:132059 | APPLAUSE:139207,Bamberg,208,132059,88986,113536,1952-08-14T21:15:00+00:00,1952-08-14T22:12:00+00:00,Castel Gandolfo,501,139207,96077,120562,1952-08-14T21:06:00+00:00,1952-08-14T23:36:00+00:00,1952-08-14T21:15:00+00:00,1952-08-14T22:12:00+00:00,3420.000,1.00000000,0.01959567,1.00000000,1,1,B,139206,8.000000,A_LE30MIN,8.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Castel Gandolfo, Italy",Vatican Observatory,41.7472,12.6505,1,Zeiss Double Astrograph,,True,4985.847062,GE100KM,True,True,True,1,B,139206,96076,8.000000,A_LE30MIN,49.8845,10.8881,12.6505,41.7472,10.88810000,49.88450000,12.65050000,41.74720000,SWAP,NORMAL,915.006406,GE100KM,True,True,True
APPLAUSE:132060 | APPLAUSE:139207,Bamberg,208,132060,88987,113537,1952-08-14T21:15:00+00:00,1952-08-14T22:12:00+00:00,Castel Gandolfo,501,139207,96077,120562,1952-08-14T21:06:00+00:00,1952-08-14T23:36:00+00:00,1952-08-14T21:15:00+00:00,1952-08-14T22:12:00+00:00,3420.000,1.00000000,0.01978963,1.00000000,1,1,B,139206,8.000000,A_LE30MIN,8.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Castel Gandolfo, Italy",Vatican Observatory,41.7472,12.6505,1,Zeiss Double Astrograph,,True,4985.847062,GE100KM,True,True,True,1,B,139206,96076,8.000000,A_LE30MIN,49.8845,10.8881,12.6505,41.7472,10.88810000,49.88450000,12.65050000,41.74720000,SWAP,NORMAL,915.006406,GE100KM,True,True,True
APPLAUSE:137898 | APPLAUSE:92003,Bamberg,208,137898,94768,119276,1962-06-06T21:38:00+00:00,1962-06-06T22:38:00+00:00,Hamburg,106,92003,61800,69557,1962-06-06T21:59:28+00:00,1962-06-06T22:29:13+00:00,1962-06-06T21:59:28+00:00,1962-06-06T22:29:13+00:00,1785.000,0.03420542,0.99994144,0.99994144,1,1,A,137906,8.000000,A_LE30MIN,8.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,AG-Astrograph,,True,5893.545115,GE100KM,True,True,True,1,A,137906,94776,8.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:135577 | APPLAUSE:91713,Bamberg,208,135577,92447,116977,1960-03-22T20:57:00+00:00,1960-03-22T21:57:00+00:00,Hamburg,106,91713,61516,68992,1960-03-22T21:23:47+00:00,1960-03-22T21:38:45+00:00,1960-03-22T21:23:47+00:00,1960-03-22T21:38:45+00:00,898.000,0.02038864,1.00000000,1.00000000,2,2,A,135582,8.000000,A_LE30MIN,8.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,AG-Astrograph,,True,5893.545115,GE100KM,True,True,True,2,A,135582,92452,8.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:135582 | APPLAUSE:91715,Bamberg,208,135582,92452,116982,1960-03-22T22:05:00+00:00,1960-03-22T23:05:00+00:00,Hamburg,106,91715,61518,68997,1960-03-22T22:07:15+00:00,1960-03-22T22:22:13+00:00,1960-03-22T22:07:15+00:00,1960-03-22T22:22:13+00:00,898.000,0.02040616,1.00000000,1.00000000,1,1,A,135577,8.000000,A_LE30MIN,8.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,AG-Astrograph,,True,5893.545115,GE100KM,True,True,True,1,A,135577,92447,8.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:135577 | APPLAUSE:91714,Bamberg,208,135577,92447,116977,1960-03-22T20:57:00+00:00,1960-03-22T21:57:00+00:00,Hamburg,106,91714,61517,68994,1960-03-22T21:43:49+00:00,1960-03-22T21:58:47+00:00,1960-03-22T21:43:49+00:00,1960-03-22T21:57:00+00:00,791.000,0.02021708,1.00000000,1.00000000,1,2,A,135582,8.000000,A_LE30MIN,8.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,AG-Astrograph,,True,5893.545115,GE100KM,True,True,True,1,A,135582,92452,8.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:136645 | APPLAUSE:43088,Bamberg,208,136645,93515,118032,1961-01-18T19:28:00+00:00,1961-01-18T20:28:00+00:00,Hamburg,102,43088,10721,13295,1961-01-18T18:40:19+00:00,1961-01-18T19:40:09+00:00,1961-01-18T19:28:00+00:00,1961-01-18T19:40:09+00:00,729.000,0.19569572,0.03237209,0.19569572,2,3,A,136640,8.000000,A_LE30MIN,7.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Grosser Schmidt-Spiegel,,True,5893.545115,GE100KM,True,True,True,2,A,136640,93510,8.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:133635 | APPLAUSE:41740,Bamberg,208,133635,90505,115038,1959-02-08T21:06:00+00:00,1959-02-08T22:06:00+00:00,Hamburg,102,41740,10089,12619,1959-02-08T21:06:55+00:00,1959-02-08T21:10:54+00:00,1959-02-08T21:06:55+00:00,1959-02-08T21:10:54+00:00,239.000,0.24073834,0.94448690,0.94448690,2,2,A,133632,8.000000,A_LE30MIN,8.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Grosser Schmidt-Spiegel,,True,5893.545115,GE100KM,True,True,True,2,A,133632,90502,8.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:133636 | APPLAUSE:41740,Bamberg,208,133636,90506,115039,1959-02-08T21:06:00+00:00,1959-02-08T22:06:00+00:00,Hamburg,102,41740,10089,12619,1959-02-08T21:06:55+00:00,1959-02-08T21:10:54+00:00,1959-02-08T21:06:55+00:00,1959-02-08T21:10:54+00:00,239.000,0.02804391,1.00000000,1.00000000,1,2,A,133640,8.000000,A_LE30MIN,8.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Grosser Schmidt-Spiegel,,True,5893.545115,GE100KM,True,True,True,1,A,133640,90510,8.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:138239 | APPLAUSE:43663,Bamberg,208,138239,95109,119617,1962-10-01T18:25:00+00:00,1962-10-01T19:25:00+00:00,Hamburg,102,43663,11042,13587,1962-10-01T18:19:01+00:00,1962-10-01T19:18:52+00:00,1962-10-01T18:25:00+00:00,1962-10-01T19:18:52+00:00,3232.000,0.22157174,0.01379883,0.22157174,1,1,B,43664,8.966667,A_LE30MIN,8.966667,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Grosser Schmidt-Spiegel,,True,5893.545115,GE100KM,True,True,True,1,B,43664,11043,8.966667,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:132560 | APPLAUSE:13983,Bamberg,208,132560,89486,114022,1953-09-16T21:33:00+00:00,1953-09-16T22:33:00+00:00,Hamburg,101,13983,7620,9872,1953-09-16T21:55:22+00:00,1953-09-16T22:35:16+00:00,1953-09-16T21:55:22+00:00,1953-09-16T22:33:00+00:00,2258.000,0.03764047,0.59942829,0.59942829,2,2,B,13984,8.966667,A_LE30MIN,8.966667,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,2,B,13984,7621,8.966667,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:136177 | APPLAUSE:42920,Bamberg,208,136177,93047,117572,1960-09-13T20:06:00+00:00,1960-09-13T21:06:00+00:00,Hamburg,102,42920,10653,13176,1960-09-13T20:27:44+00:00,1960-09-13T20:47:41+00:00,1960-09-13T20:27:44+00:00,1960-09-13T20:47:41+00:00,1197.000,0.14645424,0.88675424,0.88675424,4,4,B,42921,8.966667,A_LE30MIN,8.966667,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Grosser Schmidt-Spiegel,,True,5893.545115,GE100KM,True,True,True,4,B,42921,10654,8.966667,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:129636 | APPLAUSE:7840,Bamberg,208,129636,86906,111625,1938-02-25T03:43:00+00:00,1938-02-25T04:13:00+00:00,Hamburg,101,7840,4956,6116,1938-02-25T04:09:34+00:00,1938-02-25T04:14:33+00:00,1938-02-25T04:09:34+00:00,1938-02-25T04:13:00+00:00,206.000,0.01282521,1.00000000,1.00000000,4,4,B,7839,8.966667,A_LE30MIN,8.966667,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,4,B,7839,4955,8.966667,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:138682 | APPLAUSE:44044,Bamberg,208,138682,95552,120059,1963-09-15T20:23:00+00:00,1963-09-15T21:23:00+00:00,Hamburg,102,44044,11255,13859,1963-09-15T20:32:42+00:00,1963-09-15T21:32:32+00:00,1963-09-15T20:32:42+00:00,1963-09-15T21:23:00+00:00,3018.000,0.01952859,0.78572152,0.78572152,2,2,B,44045,8.983333,A_LE30MIN,8.983333,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Grosser Schmidt-Spiegel,,True,5893.545115,GE100KM,True,True,True,2,B,44045,11256,8.983333,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:137906 | APPLAUSE:92005,Bamberg,208,137906,94776,119284,1962-06-06T22:46:00+00:00,1962-06-06T23:46:00+00:00,Hamburg,106,92005,61802,69560,1962-06-06T23:10:26+00:00,1962-06-06T23:40:21+00:00,1962-06-06T23:10:26+00:00,1962-06-06T23:40:21+00:00,1795.000,0.01876860,0.54902554,0.54902554,1,1,A,137914,9.000000,A_LE30MIN,9.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,AG-Astrograph,,True,5893.545115,GE100KM,True,True,True,1,A,137914,94784,9.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:137906 | APPLAUSE:92004,Bamberg,208,137906,94776,119284,1962-06-06T22:46:00+00:00,1962-06-06T23:46:00+00:00,Hamburg,106,92004,61801,69558,1962-06-06T22:36:02+00:00,1962-06-06T23:05:57+00:00,1962-06-06T22:46:00+00:00,1962-06-06T23:05:57+00:00,1197.000,1.00000000,0.03446987,1.00000000,1,1,A,137914,9.000000,A_LE30MIN,9.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,AG-Astrograph,,True,5893.545115,GE100KM,True,True,True,1,A,137914,94784,9.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:138103 | APPLAUSE:43635,Bamberg,208,138103,94973,119481,1962-09-01T20:49:00+00:00,1962-09-01T21:49:00+00:00,Hamburg,102,43635,11014,13537,1962-09-01T21:15:05+00:00,1962-09-01T21:35:02+00:00,1962-09-01T21:15:05+00:00,1962-09-01T21:35:02+00:00,1197.000,0.02198254,0.84925470,0.84925470,1,1,A,138111,9.000000,A_LE30MIN,9.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Grosser Schmidt-Spiegel,,True,5893.545115,GE100KM,True,True,True,1,A,138111,94981,9.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:138103 | APPLAUSE:15455,Bamberg,208,138103,94973,119481,1962-09-01T20:49:00+00:00,1962-09-01T21:49:00+00:00,Hamburg,101,15455,8710,11618,1962-09-01T20:36:56+00:00,1962-09-01T21:06:51+00:00,1962-09-01T20:49:00+00:00,1962-09-01T21:06:51+00:00,1071.000,0.64444923,0.04289862,0.64444923,3,3,A,138111,9.000000,A_LE30MIN,9.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,3,A,138111,94981,9.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:138111 | APPLAUSE:15456,Bamberg,208,138111,94981,119489,1962-09-01T21:58:00+00:00,1962-09-01T22:58:00+00:00,Hamburg,101,15456,8711,11619,1962-09-01T22:48:35+00:00,1962-09-01T23:18:30+00:00,1962-09-01T22:48:35+00:00,1962-09-01T22:58:00+00:00,565.000,0.02244345,0.34832534,0.34832534,4,4,A,138103,9.000000,A_LE30MIN,9.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,4,A,138103,94973,9.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:129159 | APPLAUSE:7449,Bamberg,208,129159,86429,111149,1937-06-09T22:52:00+00:00,1937-06-09T23:22:00+00:00,Hamburg,101,7449,4697,5656,1937-06-09T22:57:31+00:00,1937-06-09T23:03:00+00:00,1937-06-09T22:57:31+00:00,1937-06-09T23:03:00+00:00,329.000,0.01280595,1.00000000,1.00000000,4,4,B,7450,9.466667,A_LE30MIN,9.466667,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,4,B,7450,4698,9.466667,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:129159 | APPLAUSE:7450,Bamberg,208,129159,86429,111149,1937-06-09T22:52:00+00:00,1937-06-09T23:22:00+00:00,Hamburg,101,7450,4698,5658,1937-06-09T23:12:28+00:00,1937-06-09T23:17:28+00:00,1937-06-09T23:12:28+00:00,1937-06-09T23:17:28+00:00,300.000,0.01274226,1.00000000,1.00000000,4,4,B,7449,9.466667,A_LE30MIN,9.466667,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,4,B,7449,4697,9.466667,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:131192 | APPLAUSE:10670,Bamberg,208,131192,88289,112913,1949-10-22T17:48:00+00:00,1949-10-22T18:48:00+00:00,Hamburg,101,10670,6603,8593,1949-10-22T18:15:39+00:00,1949-10-22T18:16:09+00:00,1949-10-22T18:15:39+00:00,1949-10-22T18:16:09+00:00,30.000,0.00963912,1.00000000,1.00000000,13,13,B,10672,9.466667,A_LE30MIN,9.466667,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,7,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,13,B,10672,6604,9.466667,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:131662 | APPLAUSE:12408,Bamberg,208,131662,88706,113267,1951-09-01T19:54:00+00:00,1951-09-01T20:54:00+00:00,Hamburg,101,12408,7016,9095,1951-09-01T20:53:13+00:00,1951-09-01T20:53:43+00:00,1951-09-01T20:53:13+00:00,1951-09-01T20:53:43+00:00,30.000,0.10040159,0.82423062,0.82423062,18,18,B,12410,9.466667,A_LE30MIN,9.466667,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,6,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,18,B,12410,7017,9.466667,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:131192 | APPLAUSE:10673,Bamberg,208,131192,88289,112913,1949-10-22T17:48:00+00:00,1949-10-22T18:48:00+00:00,Hamburg,101,10673,6604,8594,1949-10-22T18:30:37+00:00,1949-10-22T18:31:07+00:00,1949-10-22T18:30:37+00:00,1949-10-22T18:31:07+00:00,30.000,0.00965130,1.00000000,1.00000000,13,13,B,10671,9.483333,A_LE30MIN,9.483333,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,7,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,13,B,10671,6603,9.483333,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:134555 | APPLAUSE:15225,Bamberg,208,134555,91425,115956,1959-09-04T19:26:00+00:00,1959-09-04T20:26:00+00:00,Hamburg,101,15225,8488,11186,1959-09-04T19:26:22+00:00,1959-09-04T20:06:16+00:00,1959-09-04T19:26:22+00:00,1959-09-04T20:06:16+00:00,2394.000,0.07135918,1.00000000,1.00000000,3,3,B,15226,9.966667,A_LE30MIN,9.966667,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,3,B,15226,8489,9.966667,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:132462 | APPLAUSE:13885,Bamberg,208,132462,89388,113925,1953-08-13T22:19:00+00:00,1953-08-13T23:13:00+00:00,Hamburg,101,13885,7545,9732,1953-08-13T22:20:51+00:00,1953-08-13T22:50:46+00:00,1953-08-13T22:20:51+00:00,1953-08-13T22:50:46+00:00,1795.000,0.02562941,0.40785876,0.40785876,2,2,B,13884,9.966667,A_LE30MIN,9.966667,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,2,B,13884,7544,9.966667,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:134555 | APPLAUSE:15226,Bamberg,208,134555,91425,115956,1959-09-04T19:26:00+00:00,1959-09-04T20:26:00+00:00,Hamburg,101,15226,8489,11188,1959-09-04T20:16:14+00:00,1959-09-04T20:56:08+00:00,1959-09-04T20:16:14+00:00,1959-09-04T20:26:00+00:00,586.000,0.07142668,1.00000000,1.00000000,4,4,B,15225,9.966667,A_LE30MIN,9.966667,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,4,B,15225,8488,9.966667,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:44802 | APPLAUSE:35960,Hamburg,102,44802,11738,14271,1965-02-22T18:56:09+00:00,1965-02-22T19:02:09+00:00,South Africa,206,35960,53706,60392,1965-02-22T17:59:00+00:00,1965-02-22T18:59:00+00:00,1965-02-22T18:56:09+00:00,1965-02-22T18:59:00+00:00,171.000,0.00463017,0.07412616,0.07412616,3,3,A,44803,9.966667,A_LE30MIN,9.966667,A_LE30MIN,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Grosser Schmidt-Spiegel,,"Boyden Observatory, Bloemfontein, South Africa","Dr. Remeis-Observatory, Southern Station",-29.0388,26.4047,1,Zeiss Objective,,True,9307.871922,GE100KM,True,True,True,3,A,44803,11739,9.966667,A_LE30MIN,10.242,53.482,26.4047,-29.0388,10.24200000,53.48200000,26.40470000,-29.03880000,NORMAL,NORMAL,9307.871922,GE100KM,True,True,True
