exposure_id,archive,site,start,ra_deg,dec_deg,launch_id,launch_datetime_utc,launch_date_utc,rocket,flight_number,launch_site,outcome,delta_days,source_url,classification,geometric_visibility
APPLAUSE:139008,Zeiss Double Astrograph,Vatican Observatory,1951-09-02 18:30:00+00:00,298.9175,39.3308,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139010,Zeiss Double Astrograph,Vatican Observatory,1951-09-19 19:17:00+00:00,298.9171,39.3307,L0046,1951-09-20T16:31:00Z,1951-09-20,Aerobee RTV-A-1,USAF 19,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139011,Zeiss Double Astrograph,Vatican Observatory,1951-09-19 19:38:00+00:00,298.9171,39.3307,L0046,1951-09-20T16:31:00Z,1951-09-20,Aerobee RTV-A-1,USAF 19,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139012,Zeiss Double Astrograph,Vatican Observatory,1951-09-19 19:59:00+00:00,298.9171,39.3307,L0046,1951-09-20T16:31:00Z,1951-09-20,Aerobee RTV-A-1,USAF 19,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139086,Zeiss Double Astrograph,Vatican Observatory,1952-02-28 05:41:00+00:00,81.3157,37.341,L0065,1952-02-29T14:40:00Z,1952-02-29,Aerobee RTV-A-1,USAF 23,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139087,Zeiss Double Astrograph,Vatican Observatory,1952-02-28 06:31:00+00:00,81.3157,37.341,L0065,1952-02-29T14:40:00Z,1952-02-29,Aerobee RTV-A-1,USAF 23,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139088,Zeiss Double Astrograph,Vatican Observatory,1952-04-21 15:25:00+00:00,298.9434,34.3957,L0066,1952-04-22T17:28:00Z,1952-04-22,Aerobee RTV-A-1,USAF 24,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139089,Zeiss Double Astrograph,Vatican Observatory,1952-04-21 16:18:00+00:00,303.6874,36.798,L0066,1952-04-22T17:28:00Z,1952-04-22,Aerobee RTV-A-1,USAF 24,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139090,Zeiss Double Astrograph,Vatican Observatory,1952-04-29 16:03:00+00:00,298.9117,39.3291,L0067,1952-04-30T13:30:00Z,1952-04-30,Aerobee RTV-N-10,NRL 8,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139091,Zeiss Double Astrograph,Vatican Observatory,1952-04-29 16:53:00+00:00,298.9117,39.3291,L0067,1952-04-30T13:30:00Z,1952-04-30,Aerobee RTV-N-10,NRL 8,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139092,Zeiss Double Astrograph,Vatican Observatory,1952-04-29 17:42:00+00:00,298.9117,39.3291,L0067,1952-04-30T13:30:00Z,1952-04-30,Aerobee RTV-N-10,NRL 8,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139096,Zeiss Double Astrograph,Vatican Observatory,1952-05-19 15:59:00+00:00,298.9427,34.3955,L0072,1952-05-20T02:07:00Z,1952-05-20,Aerobee XASR-SC-1,SC 24,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139096,Zeiss Double Astrograph,Vatican Observatory,1952-05-19 15:59:00+00:00,298.9427,34.3955,L0073,1952-05-20T16:06:00Z,1952-05-20,V-2,V-2 No. 59 / TF-2,White Sands LC-33,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139097,Zeiss Double Astrograph,Vatican Observatory,1952-05-19 16:41:00+00:00,298.9427,34.3955,L0072,1952-05-20T02:07:00Z,1952-05-20,Aerobee XASR-SC-1,SC 24,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139097,Zeiss Double Astrograph,Vatican Observatory,1952-05-19 16:41:00+00:00,298.9427,34.3955,L0073,1952-05-20T16:06:00Z,1952-05-20,V-2,V-2 No. 59 / TF-2,White Sands LC-33,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139175,Zeiss Double Astrograph,Vatican Observatory,1952-06-29 19:17:00+00:00,301.9154,39.4406,L0077,1952-06-30T14:32:00Z,1952-06-30,Aerobee RTV-A-1,USAF 28,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139176,Zeiss Double Astrograph,Vatican Observatory,1952-06-29 19:49:00+00:00,301.9154,39.4406,L0077,1952-06-30T14:32:00Z,1952-06-30,Aerobee RTV-A-1,USAF 28,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139177,Zeiss Double Astrograph,Vatican Observatory,1952-06-29 20:21:00+00:00,301.9154,39.4406,L0077,1952-06-30T14:32:00Z,1952-06-30,Aerobee RTV-A-1,USAF 28,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139209,Zeiss Double Astrograph,Vatican Observatory,1952-08-19 18:08:00+00:00,298.909,39.3282,L0080,,1952-08-20,R-1,,Kapustin Yar,Successful[10],-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139213,Zeiss Double Astrograph,Vatican Observatory,1952-11-05 21:19:00+00:00,298.9071,39.3277,L0102,1952-11-06T15:56:00Z,1952-11-06,Aerobee RTV-A-1,USAF 32,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139214,Zeiss Double Astrograph,Vatican Observatory,1952-11-05 22:07:00+00:00,298.9071,39.3277,L0102,1952-11-06T15:56:00Z,1952-11-06,Aerobee RTV-A-1,USAF 32,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139253,Zeiss Double Astrograph,Vatican Observatory,1953-03-04 05:37:00+00:00,82.8178,39.8334,L0123,,1953-03-05,R-1,,Kapustin Yar,Successful[9],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139254,Zeiss Double Astrograph,Vatican Observatory,1953-03-04 06:11:00+00:00,82.8178,39.8334,L0123,,1953-03-05,R-1,,Kapustin Yar,Successful[9],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139272,Zeiss Double Astrograph,Vatican Observatory,1953-05-12 15:50:00+00:00,300.2099,29.931,L0135,,1953-05-13,R-5,,Kapustin Yar,Successful[10],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139273,Zeiss Double Astrograph,Vatican Observatory,1953-05-12 16:39:00+00:00,300.2099,29.931,L0135,,1953-05-13,R-5,,Kapustin Yar,Successful[10],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139274,Zeiss Double Astrograph,Vatican Observatory,1953-05-12 17:29:00+00:00,298.9177,36.9762,L0135,,1953-05-13,R-5,,Kapustin Yar,Successful[10],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139275,Zeiss Double Astrograph,Vatican Observatory,1953-05-12 18:17:00+00:00,298.9177,36.9762,L0135,,1953-05-13,R-5,,Kapustin Yar,Successful[10],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139321,Zeiss Double Astrograph,Vatican Observatory,1953-06-30 15:40:00+00:00,293.9432,31.3054,L0141,1953-07-01T17:52:00Z,1953-07-01,Aerobee RTV-A-1a,USAF 39,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139322,Zeiss Double Astrograph,Vatican Observatory,1953-06-30 16:08:00+00:00,293.9432,31.3054,L0141,1953-07-01T17:52:00Z,1953-07-01,Aerobee RTV-A-1a,USAF 39,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139329,Zeiss Double Astrograph,Vatican Observatory,1953-07-05 15:55:00+00:00,298.932,34.3924,L0142,,1953-07-06,R-1,,Kapustin Yar,Successful[9],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139330,Zeiss Double Astrograph,Vatican Observatory,1953-07-05 16:42:30+00:00,299.6604,38.1288,L0142,,1953-07-06,R-1,,Kapustin Yar,Successful[9],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139331,Zeiss Double Astrograph,Vatican Observatory,1953-07-05 17:05:00+00:00,299.6604,38.1288,L0142,,1953-07-06,R-1,,Kapustin Yar,Successful[9],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139332,Zeiss Double Astrograph,Vatican Observatory,1953-07-05 17:28:00+00:00,299.6604,38.1288,L0142,,1953-07-06,R-1,,Kapustin Yar,Successful[9],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139333,Zeiss Double Astrograph,Vatican Observatory,1953-07-05 18:03:00+00:00,299.6604,38.1288,L0142,,1953-07-06,R-1,,Kapustin Yar,Successful[9],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139334,Zeiss Double Astrograph,Vatican Observatory,1953-07-05 18:36:00+00:00,299.6604,38.1288,L0142,,1953-07-06,R-1,,Kapustin Yar,Successful[9],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139335,Zeiss Double Astrograph,Vatican Observatory,1953-07-05 19:10:00+00:00,299.6604,38.1288,L0142,,1953-07-06,R-1,,Kapustin Yar,Successful[9],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139336,Zeiss Double Astrograph,Vatican Observatory,1953-07-05 19:43:00+00:00,299.6604,38.1288,L0142,,1953-07-06,R-1,,Kapustin Yar,Successful[9],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139354,Zeiss Double Astrograph,Vatican Observatory,1953-07-13 16:51:00+00:00,302.154,39.8386,L0143,1953-07-14T15:30:00Z,1953-07-14,Aerobee RTV-A-1a,USAF 40,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139355,Zeiss Double Astrograph,Vatican Observatory,1953-07-13 17:25:00+00:00,300.6639,37.8327,L0143,1953-07-14T15:30:00Z,1953-07-14,Aerobee RTV-A-1a,USAF 40,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139356,Zeiss Double Astrograph,Vatican Observatory,1953-07-13 17:58:00+00:00,300.6639,37.8327,L0143,1953-07-14T15:30:00Z,1953-07-14,Aerobee RTV-A-1a,USAF 40,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139357,Zeiss Double Astrograph,Vatican Observatory,1953-07-13 18:32:00+00:00,302.154,39.8386,L0143,1953-07-14T15:30:00Z,1953-07-14,Aerobee RTV-A-1a,USAF 40,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139358,Zeiss Double Astrograph,Vatican Observatory,1953-07-13 19:08:00+00:00,296.4067,37.8157,L0143,1953-07-14T15:30:00Z,1953-07-14,Aerobee RTV-A-1a,USAF 40,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139359,Zeiss Double Astrograph,Vatican Observatory,1953-07-13 19:41:00+00:00,297.6587,37.8208,L0143,1953-07-14T15:30:00Z,1953-07-14,Aerobee RTV-A-1a,USAF 40,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139360,Zeiss Double Astrograph,Vatican Observatory,1953-07-13 20:15:00+00:00,302.154,39.8386,L0143,1953-07-14T15:30:00Z,1953-07-14,Aerobee RTV-A-1a,USAF 40,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139361,Zeiss Double Astrograph,Vatican Observatory,1953-07-13 20:50:00+00:00,297.6587,37.8208,L0143,1953-07-14T15:30:00Z,1953-07-14,Aerobee RTV-A-1a,USAF 40,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139362,Zeiss Double Astrograph,Vatican Observatory,1953-07-13 21:22:00+00:00,297.6587,37.8208,L0143,1953-07-14T15:30:00Z,1953-07-14,Aerobee RTV-A-1a,USAF 40,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139363,Zeiss Double Astrograph,Vatican Observatory,1953-07-13 21:56:00+00:00,302.6551,39.8405,L0143,1953-07-14T15:30:00Z,1953-07-14,Aerobee RTV-A-1a,USAF 40,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139384,Zeiss Double Astrograph,Vatican Observatory,1953-07-17 17:50:00+00:00,302.1539,39.8385,L0144,1953-07-18T22:27:00Z,1953-07-18,Deacon Rockoon,SUI 8,"USS Staten Island, Atlantic Ocean, 50 kilometres (31 mi) east of Boston",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139385,Zeiss Double Astrograph,Vatican Observatory,1953-07-17 18:58:00+00:00,302.1539,39.8385,L0144,1953-07-18T22:27:00Z,1953-07-18,Deacon Rockoon,SUI 8,"USS Staten Island, Atlantic Ocean, 50 kilometres (31 mi) east of Boston",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139386,Zeiss Double Astrograph,Vatican Observatory,1953-07-17 19:29:00+00:00,297.6586,37.8207,L0144,1953-07-18T22:27:00Z,1953-07-18,Deacon Rockoon,SUI 8,"USS Staten Island, Atlantic Ocean, 50 kilometres (31 mi) east of Boston",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139387,Zeiss Double Astrograph,Vatican Observatory,1953-07-17 19:51:00+00:00,297.658,37.9207,L0144,1953-07-18T22:27:00Z,1953-07-18,Deacon Rockoon,SUI 8,"USS Staten Island, Atlantic Ocean, 50 kilometres (31 mi) east of Boston",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139388,Zeiss Double Astrograph,Vatican Observatory,1953-07-17 20:14:00+00:00,302.1539,39.8385,L0144,1953-07-18T22:27:00Z,1953-07-18,Deacon Rockoon,SUI 8,"USS Staten Island, Atlantic Ocean, 50 kilometres (31 mi) east of Boston",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139389,Zeiss Double Astrograph,Vatican Observatory,1953-07-17 20:37:00+00:00,303.6755,36.8442,L0144,1953-07-18T22:27:00Z,1953-07-18,Deacon Rockoon,SUI 8,"USS Staten Island, Atlantic Ocean, 50 kilometres (31 mi) east of Boston",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139390,Zeiss Double Astrograph,Vatican Observatory,1953-07-17 21:24:00+00:00,303.6755,36.8442,L0144,1953-07-18T22:27:00Z,1953-07-18,Deacon Rockoon,SUI 8,"USS Staten Island, Atlantic Ocean, 50 kilometres (31 mi) east of Boston",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139391,Zeiss Double Astrograph,Vatican Observatory,1953-07-17 22:13:00+00:00,300.2081,29.9305,L0144,1953-07-18T22:27:00Z,1953-07-18,Deacon Rockoon,SUI 8,"USS Staten Island, Atlantic Ocean, 50 kilometres (31 mi) east of Boston",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139392,Zeiss Double Astrograph,Vatican Observatory,1953-07-18 18:21:00+00:00,298.9316,34.3924,L0145,1953-07-19T10:30:00Z,1953-07-19,Deacon Rockoon,SUI 9,"USS Staten Island, Atlantic Ocean, near Nova Scotia",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139392,Zeiss Double Astrograph,Vatican Observatory,1953-07-18 18:21:00+00:00,298.9316,34.3924,L0146,1953-07-19T15:53:00Z,1953-07-19,Deacon Rockoon,SUI 10,"USS Staten Island, Atlantic Ocean, near Nova Scotia",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139392,Zeiss Double Astrograph,Vatican Observatory,1953-07-18 18:21:00+00:00,298.9316,34.3924,L0147,1953-07-19T21:57:00Z,1953-07-19,Deacon Rockoon,SUI 11,"USS Staten Island, Atlantic Ocean, near Nova Scotia",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139393,Zeiss Double Astrograph,Vatican Observatory,1953-07-18 19:22:00+00:00,302.1539,39.8385,L0145,1953-07-19T10:30:00Z,1953-07-19,Deacon Rockoon,SUI 9,"USS Staten Island, Atlantic Ocean, near Nova Scotia",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139393,Zeiss Double Astrograph,Vatican Observatory,1953-07-18 19:22:00+00:00,302.1539,39.8385,L0146,1953-07-19T15:53:00Z,1953-07-19,Deacon Rockoon,SUI 10,"USS Staten Island, Atlantic Ocean, near Nova Scotia",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139393,Zeiss Double Astrograph,Vatican Observatory,1953-07-18 19:22:00+00:00,302.1539,39.8385,L0147,1953-07-19T21:57:00Z,1953-07-19,Deacon Rockoon,SUI 11,"USS Staten Island, Atlantic Ocean, near Nova Scotia",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139394,Zeiss Double Astrograph,Vatican Observatory,1953-07-18 19:22:00+00:00,319.6978,39.8985,L0145,1953-07-19T10:30:00Z,1953-07-19,Deacon Rockoon,SUI 9,"USS Staten Island, Atlantic Ocean, near Nova Scotia",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139394,Zeiss Double Astrograph,Vatican Observatory,1953-07-18 19:22:00+00:00,319.6978,39.8985,L0146,1953-07-19T15:53:00Z,1953-07-19,Deacon Rockoon,SUI 10,"USS Staten Island, Atlantic Ocean, near Nova Scotia",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139394,Zeiss Double Astrograph,Vatican Observatory,1953-07-18 19:22:00+00:00,319.6978,39.8985,L0147,1953-07-19T21:57:00Z,1953-07-19,Deacon Rockoon,SUI 11,"USS Staten Island, Atlantic Ocean, near Nova Scotia",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139395,Zeiss Double Astrograph,Vatican Observatory,1953-07-18 21:27:00+00:00,298.9316,34.3924,L0145,1953-07-19T10:30:00Z,1953-07-19,Deacon Rockoon,SUI 9,"USS Staten Island, Atlantic Ocean, near Nova Scotia",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139395,Zeiss Double Astrograph,Vatican Observatory,1953-07-18 21:27:00+00:00,298.9316,34.3924,L0146,1953-07-19T15:53:00Z,1953-07-19,Deacon Rockoon,SUI 10,"USS Staten Island, Atlantic Ocean, near Nova Scotia",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139395,Zeiss Double Astrograph,Vatican Observatory,1953-07-18 21:27:00+00:00,298.9316,34.3924,L0147,1953-07-19T21:57:00Z,1953-07-19,Deacon Rockoon,SUI 11,"USS Staten Island, Atlantic Ocean, near Nova Scotia",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139401,Zeiss Double Astrograph,Vatican Observatory,1953-07-21 20:00:00+00:00,293.9426,31.3053,L0148,1953-07-22T09:47:00Z,1953-07-22,Aerobee RTV-A-1a,USAF 41,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139407,Zeiss Double Astrograph,Vatican Observatory,1953-08-02 17:40:00+00:00,293.9423,31.3052,L0151,1953-08-03T18:28:00Z,1953-08-03,Deacon Rockoon,SUI 14,"USS Staten Island, Frobisher Bay",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139408,Zeiss Double Astrograph,Vatican Observatory,1953-08-02 18:27:00+00:00,293.9423,31.3052,L0151,1953-08-03T18:28:00Z,1953-08-03,Deacon Rockoon,SUI 14,"USS Staten Island, Frobisher Bay",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139409,Zeiss Double Astrograph,Vatican Observatory,1953-08-02 19:17:00+00:00,300.2076,29.9304,L0151,1953-08-03T18:28:00Z,1953-08-03,Deacon Rockoon,SUI 14,"USS Staten Island, Frobisher Bay",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139420,Zeiss Double Astrograph,Vatican Observatory,1953-08-07 17:54:00+00:00,298.9311,34.3922,L0155,1953-08-08T15:09:00Z,1953-08-08,Deacon Rockoon,NRL Rockoon 2,"USS Staten Island, Baffin Bay",,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139421,Zeiss Double Astrograph,Vatican Observatory,1953-08-07 18:41:00+00:00,298.9311,34.3922,L0155,1953-08-08T15:09:00Z,1953-08-08,Deacon Rockoon,NRL Rockoon 2,"USS Staten Island, Baffin Bay",,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139422,Zeiss Double Astrograph,Vatican Observatory,1953-08-07 19:31:00+00:00,293.9422,31.3052,L0155,1953-08-08T15:09:00Z,1953-08-08,Deacon Rockoon,NRL Rockoon 2,"USS Staten Island, Baffin Bay",,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139423,Zeiss Double Astrograph,Vatican Observatory,1953-08-07 20:18:00+00:00,293.9422,31.3052,L0155,1953-08-08T15:09:00Z,1953-08-08,Deacon Rockoon,NRL Rockoon 2,"USS Staten Island, Baffin Bay",,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139424,Zeiss Double Astrograph,Vatican Observatory,1953-08-08 17:55:00+00:00,298.9004,39.3256,L0156,1953-08-09T05:54:00Z,1953-08-09,Deacon Rockoon,SUI 17,"USS Staten Island, Baffin Bay",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139424,Zeiss Double Astrograph,Vatican Observatory,1953-08-08 17:55:00+00:00,298.9004,39.3256,L0157,1953-08-09T19:15:00Z,1953-08-09,Deacon Rockoon,NRL Rockoon 3,"USS Staten Island, Baffin Bay",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139425,Zeiss Double Astrograph,Vatican Observatory,1953-08-08 18:42:00+00:00,298.9004,39.3256,L0156,1953-08-09T05:54:00Z,1953-08-09,Deacon Rockoon,SUI 17,"USS Staten Island, Baffin Bay",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139425,Zeiss Double Astrograph,Vatican Observatory,1953-08-08 18:42:00+00:00,298.9004,39.3256,L0157,1953-08-09T19:15:00Z,1953-08-09,Deacon Rockoon,NRL Rockoon 3,"USS Staten Island, Baffin Bay",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139461,Zeiss Double Astrograph,Vatican Observatory,1953-08-29 18:29:00+00:00,298.8999,39.3255,L0159,1953-08-30T14:00:00Z,1953-08-30,Deacon Rockoon,SUI 18,"USCGC Eastwind, Labrador Sea",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139461,Zeiss Double Astrograph,Vatican Observatory,1953-08-29 18:29:00+00:00,298.8999,39.3255,L0160,1953-08-30T16:20:00Z,1953-08-30,Deacon Rockoon,SUI 19,"USCGC Eastwind, Labrador Sea",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139461,Zeiss Double Astrograph,Vatican Observatory,1953-08-29 18:29:00+00:00,298.8999,39.3255,L0161,1953-08-30T20:46:00Z,1953-08-30,Deacon Rockoon,SUI 20,"USCGC Eastwind, Labrador Sea",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139462,Zeiss Double Astrograph,Vatican Observatory,1953-08-29 19:01:00+00:00,298.8999,39.3255,L0159,1953-08-30T14:00:00Z,1953-08-30,Deacon Rockoon,SUI 18,"USCGC Eastwind, Labrador Sea",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139462,Zeiss Double Astrograph,Vatican Observatory,1953-08-29 19:01:00+00:00,298.8999,39.3255,L0160,1953-08-30T16:20:00Z,1953-08-30,Deacon Rockoon,SUI 19,"USCGC Eastwind, Labrador Sea",Launch failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
