raw_match_row,population,v078_catalog_recurrence_class,selection_role,physical_plate_id,archive_family,archive_id,archive_names,institutes,representative_exposure_start_utc,seconds_from_science_epoch,coverage_class,edge_distance_arcsec,scan_id,filename_scan,expected_file_size,fits_checksum,solution_id,solution_num,v078_plate_recurrence_class,v078_nearest_separation_arcsec
294130,PRIMARY_424,STRICT_RECURRENCE_ON_1_PHYSICAL_PLATE,CONTEXTUAL_3_TO_15_ARCSEC_CONTROL,86917,BAMBERG,208,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1938-02-25T19:45:00+00:00,-497581438.5,COVERED_INTERIOR,0.0,111636,DR4/scans/Bamberg-North/009979_1938_h.fits,408816000,iPfCjNd9iNdAiNd9,109780,1,DIAGNOSTIC_GT3_LE5,3.0469973401479136
294130,PRIMARY_424,STRICT_RECURRENCE_ON_1_PHYSICAL_PLATE,SENSITIVITY_NEGATIVE_HAMBURG_BEFORE,7665,HAMBURG,101,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1953-11-10T22:11:59+00:00,-1895819.5,COVERED_INTERIOR,0.0,9959,DR4/scans/HAM-LA/LA08142_x.fits,428077440,AbbaAZaYAaaaAYaW,14552,1,NO_SOURCE_WITHIN_15_ARCSEC,
294130,PRIMARY_424,STRICT_RECURRENCE_ON_1_PHYSICAL_PLATE,SENSITIVITY_NEGATIVE_HAMBURG_AFTER,7703,HAMBURG,101,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1954-01-24T17:34:02+00:00,4567503.5,COVERED_INTERIOR,0.0,10030,DR4/scans/HAM-LA/LA08184_x.fits,427161600,9Hf4DGe49Ge4CGe4,14655,1,NO_SOURCE_WITHIN_15_ARCSEC,
294130,PRIMARY_424,STRICT_RECURRENCE_ON_1_PHYSICAL_PLATE,SENSITIVITY_NEGATIVE_BAMBERG_BEFORE,89097,BAMBERG,208,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1953-03-05T19:49:00+00:00,-23504398.5,COVERED_INTERIOR,0.0,113642,DR4/scans/Bamberg-North/012160_1953_h.fits,174444480,8KLaAJJY2JJa8JJY,110998,1,NO_SOURCE_WITHIN_15_ARCSEC,
294130,PRIMARY_424,STRICT_RECURRENCE_ON_1_PHYSICAL_PLATE,SENSITIVITY_NEGATIVE_BAMBERG_AFTER,89595,BAMBERG,208,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1953-12-04T18:50:00+00:00,165661.5,COVERED_INTERIOR,0.0,114131,DR4/scans/Bamberg-North/012688_1953_h.fits,174888000,SFRMUCPMSCPMSCPM,111428,1,NO_SOURCE_WITHIN_15_ARCSEC,
294166,DIAGNOSTIC_179,STRICT_RECURRENCE_ON_1_PHYSICAL_PLATE,POSITIVE_STRICT_RECURRENCE_CONTROL,406,HAMBURG,101,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1918-12-24T22:26:37+00:00,-1102630941.5,COVERED_INTERIOR,0.0,400,DR4/scans/HAM-LA/LA00578_x.fits,1027598400,HiUqIhUnHhUnHhUn,421,1,STRICT_LE3,1.3829083860746245
294166,DIAGNOSTIC_179,STRICT_RECURRENCE_ON_1_PHYSICAL_PLATE,CONTEXTUAL_3_TO_15_ARCSEC_CONTROL,5565,HAMBURG,101,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1941-01-27T19:08:52+00:00,-405394806.5,COVERED_INTERIOR,0.0,6926,DR4/scans/HAM-LA/LA05892_x.fits,427155840,3Dak69Yh3Aah39Yh,8748,1,WIDE_GT5_LE15,7.826786607915126
294166,DIAGNOSTIC_179,STRICT_RECURRENCE_ON_1_PHYSICAL_PLATE,SENSITIVITY_NEGATIVE_HAMBURG_BEFORE,7679,HAMBURG,101,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1953-11-25T21:12:01+00:00,-603417.5,COVERED_INTERIOR,0.0,9986,DR4/scans/HAM-LA/LA08157_x.fits,427155840,nTlgqSkgnSkgnSkg,14588,1,NO_SOURCE_WITHIN_15_ARCSEC,
294166,DIAGNOSTIC_179,STRICT_RECURRENCE_ON_1_PHYSICAL_PLATE,SENSITIVITY_NEGATIVE_HAMBURG_AFTER,7687,HAMBURG,101,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1953-12-02T21:53:18+00:00,3859.5,COVERED_INTERIOR,0.0,10000,DR4/scans/HAM-LA/LA08167_x.fits,1312346880,PeNSSZKPPdKPPZKP,14628,1,NO_SOURCE_WITHIN_15_ARCSEC,
294166,DIAGNOSTIC_179,STRICT_RECURRENCE_ON_1_PHYSICAL_PLATE,SENSITIVITY_NEGATIVE_BAMBERG_BEFORE,89544,BAMBERG,208,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1953-11-18T04:08:00+00:00,-1269658.5,COVERED_INTERIOR,0.0,114080,DR4/scans/Bamberg-North/012637_1953_h.fits,174444480,T9miT9lhT9lhT9lh,111370,1,NO_SOURCE_WITHIN_15_ARCSEC,
294166,DIAGNOSTIC_179,STRICT_RECURRENCE_ON_1_PHYSICAL_PLATE,SENSITIVITY_NEGATIVE_BAMBERG_AFTER,90160,BAMBERG,208,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1958-12-02T00:05:00+00:00,157691761.5,COVERED_INTERIOR,0.0,114694,DR4/scans/Bamberg-North/013251_1958_h.fits,174444480,1eHe4cHc1cHc1cHc,112089,1,NO_SOURCE_WITHIN_15_ARCSEC,
294179,PRIMARY_424,DIAGNOSTIC_RECURRENCE_ONLY,CONTEXTUAL_3_TO_15_ARCSEC_CONTROL,5514,HAMBURG,101,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1940-04-06T20:05:14+00:00,-430965824.5,COVERED_INTERIOR,0.0,6852,DR4/scans/HAM-LA/LA05839_x.fits,432230400,ck0aeh0Xch0ach0W,8656,1,DIAGNOSTIC_GT3_LE5,3.80677260087392
294179,PRIMARY_424,DIAGNOSTIC_RECURRENCE_ONLY,SENSITIVITY_NEGATIVE_HAMBURG_BEFORE,7672,HAMBURG,101,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1953-11-24T20:37:03+00:00,-691915.5,COVERED_INTERIOR,0.0,9972,DR4/scans/HAM-LA/LA08149_x.fits,427155840,YAiQa7fOZAfOa5fO,14576,1,NO_SOURCE_WITHIN_15_ARCSEC,
294179,PRIMARY_424,DIAGNOSTIC_RECURRENCE_ONLY,SENSITIVITY_NEGATIVE_HAMBURG_AFTER,7688,HAMBURG,101,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1953-12-05T20:44:39+00:00,258940.5,COVERED_INTERIOR,0.0,10002,DR4/scans/HAM-LA/LA08168_x.fits,427161600,ZdIFfd9CZdGCdd9C,14604,1,NO_SOURCE_WITHIN_15_ARCSEC,
294179,PRIMARY_424,DIAGNOSTIC_RECURRENCE_ONLY,SENSITIVITY_NEGATIVE_BAMBERG_BEFORE,89097,BAMBERG,208,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1953-03-05T19:49:00+00:00,-23504398.5,COVERED_INTERIOR,0.0,113642,DR4/scans/Bamberg-North/012160_1953_h.fits,174444480,8KLaAJJY2JJa8JJY,110998,1,NO_SOURCE_WITHIN_15_ARCSEC,
294179,PRIMARY_424,DIAGNOSTIC_RECURRENCE_ONLY,SENSITIVITY_NEGATIVE_BAMBERG_AFTER,89595,BAMBERG,208,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1953-12-04T18:50:00+00:00,165661.5,COVERED_INTERIOR,0.0,114131,DR4/scans/Bamberg-North/012688_1953_h.fits,174888000,SFRMUCPMSCPMSCPM,111428,1,NO_SOURCE_WITHIN_15_ARCSEC,
