v075_ordinal,pair_index,population,raw_match_row,raw_separation_arcsec,corrected_separation_arcsec,loo_corrected_sep_min_arcsec,loo_corrected_sep_max_arcsec,window_arcmin,common_same_gaia_refs,triage_class,a_endpoint,a_tile_id,a_candidate_index,a_gaia_source_id,a_gaia_epoch_ra_deg,a_gaia_epoch_dec_deg,a_gaia_separation_arcsec,a_gaia_strict_le3,a_gaia_diagnostic_le5,a_pm_incomplete_static_neighbor_within15,a_pm_incomplete_source_id,a_pm_incomplete_static_catalog_sep_arcsec,a_pm_incomplete_ref_epoch,b_endpoint,b_tile_id,b_candidate_index,b_gaia_source_id,b_gaia_epoch_ra_deg,b_gaia_epoch_dec_deg,b_gaia_separation_arcsec,b_gaia_strict_le3,b_gaia_diagnostic_le5,b_pm_incomplete_static_neighbor_within15,b_pm_incomplete_source_id,b_pm_incomplete_static_catalog_sep_arcsec,b_pm_incomplete_ref_epoch,same_gaia_source_id,candidate_disposition_changed,a_x,b_x,a_y,b_y,a_x_global,b_x_global,a_y_global,b_y_global,a_ra_deg,b_ra_deg,a_dec_deg,b_dec_deg,a_snr,b_snr,a_signal,b_signal,a_polarity,b_polarity,a_noise,b_noise,a_local_sigma,b_local_sigma,a_threshold,b_threshold,a_gaia_catalog_ra,a_gaia_catalog_dec,a_gaia_catalog_ref_epoch,a_gaia_catalog_pmra,a_gaia_catalog_pmdec,a_gaia_catalog_parallax,b_gaia_catalog_ra,b_gaia_catalog_dec,b_gaia_catalog_ref_epoch,b_gaia_catalog_pmra,b_gaia_catalog_pmdec,b_gaia_catalog_parallax
258,17,PRIMARY_424,293201,4.915239402791681,1.3912530291045344,0.9120187468320867,1.672490053562742,10.0,9,SAME_GAIA_DIAGNOSTIC_ONLY,APPLAUSE:14120,x07168-08192_y03072-04096,16,3336354445489210240,85.04893440841546,9.443725408236304,1.9072837810185201,True,True,False,,,,APPLAUSE:132654,x01024-02048_y04096-05120,219,3336354445489210240,85.04893440841546,9.443725408236304,4.706592408025657,False,True,False,,,,True,False,,,,,,,,,85.0484067339085,85.04906210659904,9.4438241248915,9.445026712365427,6.716219414371767,9.627582978914855,5977.496564575478,10546.492709982347,-1,-1,,,,,,,,,,,,,,,,,,
259,17,PRIMARY_424,293203,4.937346852841934,1.4722664640285321,1.455097978123661,1.6922357890645625,20.0,8,SAME_GAIA_DIAGNOSTIC_ONLY,APPLAUSE:14120,x15360-16384_y01024-02048,102,3333099959789141888,84.48583543827796,6.26533592196853,1.5016798177141772,True,True,False,,,,APPLAUSE:132654,x02048-03072_y02048-03072,9,3333099959789141888,84.48583543827796,6.26533592196853,3.7334871848337134,False,True,False,,,,True,False,,,,,,,,,84.48619472813489,84.48481500152492,6.265551441060931,6.265551897644208,27.7548838984234,17.970364452850344,27913.81104803444,20308.319672683625,-1,-1,,,,,,,,,,,,,,,,,,
260,17,PRIMARY_424,293204,4.938174268929362,0.6189177539946291,0.566396626337992,2.2478754855873824,10.0,6,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x12288-13312_y00000-01024,401,3334371544987695616,84.13890666100849,7.401591242392932,0.6753381123214172,True,True,False,,,,APPLAUSE:132654,x02048-03072_y02048-03072,266,3334371544987695616,84.13890666100849,7.401591242392932,5.2040971155266735,False,False,False,,,,True,False,,,,,,,,,84.13872312460785,84.13858780238387,7.401636683542942,7.403001818736992,26.2186793288013,16.96803753167376,24722.628519447917,19175.589416422063,-1,-1,,,,,,,84.13875026569985,7.401101175628375,2016.0,-8.993781070321113,-28.418931629040923,,84.13875026569985,7.401101175628375,2016.0,-8.993781070321113,-28.418931629040923,
261,17,DIAGNOSTIC_179,293205,4.94557390757055,2.7249408070177945,2.152323884386285,3.228253608458483,10.0,7,SAME_GAIA_DIAGNOSTIC_ONLY,APPLAUSE:14120,x07168-08192_y02048-03072,12,3334892262524979968,84.65631788364126,9.299958142739776,0.8259632779833109,True,True,True,3334892266821327872,12.418292825311287,2016.0,APPLAUSE:132654,x01024-02048_y04096-05120,178,3334892262524979968,84.65631788364126,9.299958142739776,4.534585433683309,False,True,True,3334892266821327872,7.595837910594748,2016.0,True,False,,,,,,,,,84.65654952890515,84.6558704237178,9.299938600738722,9.301137811803605,10.047893801030344,8.662995174484223,8993.636656267685,9489.839314229204,-1,-1,,,,,,,,,,,,,,,,,,
262,17,PRIMARY_424,293209,4.965896650912881,1.3809538568893616,1.2365092847882546,1.4957071069062742,10.0,10,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x08192-09216_y03072-04096,114,3336116950977747968,85.39923760129612,8.842205392627621,2.6989345565238985,True,True,False,,,,APPLAUSE:132654,x01024-02048_y04096-05120,31,3336116950977747968,85.39923760129612,8.842205392627621,6.261622907436565,False,False,False,,,,True,False,,,,,,,,,85.3984810762561,85.39820605494364,8.842262393254225,8.843614775775396,26.748910063471317,12.087611297773504,24279.64825048139,13241.319728146063,-1,-1,,,,,,,85.39931021294237,8.842093177347797,2016.0,4.160700285934381,-6.507354950072822,,85.39931021294237,8.842093177347797,2016.0,4.160700285934381,-6.507354950072822,
263,17,PRIMARY_424,293210,4.969416314155798,0.9439899022357665,0.5122607707665413,1.0933151460915052,10.0,7,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x08192-09216_y02048-03072,49,3334817603111130752,84.75967673570428,8.936807563431671,1.0379894478162683,True,True,False,,,,APPLAUSE:132654,x01024-02048_y04096-05120,60,3334817603111130752,84.75967673570428,8.936807563431671,5.426085950836354,False,False,False,,,,True,False,,,,,,,,,84.75993223810454,84.75973605296852,8.936946949034994,8.938313670062785,13.344397850697195,12.47903926748435,12195.058875796778,13670.10774670479,-1,-1,,,,,,,,,,,,,,,,,,
264,17,PRIMARY_424,293211,4.971525704336184,0.0782026681793608,0.34764823810656936,2.3828242434035443,10.0,7,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x08192-09216_y03072-04096,67,3336129629721219968,85.2749153490705,8.88934787995135,1.1253100679774404,True,True,False,,,,APPLAUSE:132654,x01024-02048_y04096-05120,44,3336129629721219968,85.2749153490705,8.88934787995135,5.446900177363663,False,False,False,,,,True,False,,,,,,,,,85.27460663854626,85.27444623951389,8.889416316724152,8.890788173347687,6.456753661251509,5.356502874511473,5860.713852011439,5867.757114195458,-1,-1,,,,,,,,,,,,,,,,,,
265,17,PRIMARY_424,293213,4.983023874721322,1.5099378722965058,1.2738601136462657,1.8180568826347994,10.0,10,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x08192-09216_y03072-04096,97,3336118080551045632,85.36537773120651,8.879649749624598,1.9671189242391174,True,True,False,,,,APPLAUSE:132654,x01024-02048_y04096-05120,41,3336118080551045632,85.36537773120651,8.879649749624598,5.876270091895203,False,False,False,,,,True,False,,,,,,,,,85.36482586158152,85.36449745133935,8.879685436749797,8.881031041685809,25.229733638272396,13.906138949884484,22900.71097241172,15233.417710359612,-1,-1,,,,,,,85.36539244332023,8.879603121846957,2016.0,0.842928961555336,-2.703940881212799,,85.36539244332023,8.879603121846957,2016.0,0.842928961555336,-2.703940881212799,
266,17,DIAGNOSTIC_179,293215,4.992548050444673,2.2090923472837236,1.3416391773879797,3.115389582100542,10.0,7,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x08192-09216_y02048-03072,93,3334827326917037184,84.88620282041563,9.098932013815169,1.213788487487021,True,True,False,,,,APPLAUSE:132654,x01024-02048_y04096-05120,110,3334827326917037184,84.88620282041563,9.098932013815169,5.994815709043151,False,False,False,,,,True,False,,,,,,,,,84.88650038631494,84.88703875360899,9.099097386541567,9.100378275664715,33.873275088886984,18.019470074114952,30955.805473339875,19739.34789142877,-1,-1,,,,,,,,,,,,,,,,,,
267,17,PRIMARY_424,293216,5.008415041438402,0.8306470794677285,0.5653986812346822,2.200790664501238,10.0,6,SAME_GAIA_DIAGNOSTIC_ONLY,APPLAUSE:14120,x11264-12288_y02048-03072,53,3334402159514396416,84.77596990661345,7.773995916575025,0.36426323709052444,True,True,True,3334402262592578048,12.019914018398978,2016.0,APPLAUSE:132654,x01024-02048_y03072-04096,97,3334402159514396416,84.77596990661345,7.773995916575025,4.6540947332319424,False,True,True,3334402262592578048,10.171030370063015,2016.0,True,False,,,,,,,,,84.77599607898644,84.77594893072876,7.773898111724057,7.775288553602864,25.892860308478497,14.369800649008086,24305.67310302575,15929.437451576165,-1,-1,,,,,,,,,,,,,,,,,,
268,17,PRIMARY_424,293218,5.021319071279899,1.2488840124534162,0.542955438205239,2.0165163446427767,10.0,10,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x05120-06144_y02048-03072,19,3339482105096532992,84.6752579838755,10.275145155419608,0.08502138370797442,True,True,False,,,,APPLAUSE:132654,x01024-02048_y05120-06144,111,3339482105096532992,84.6752579838755,10.275145155419608,5.034448046165468,False,False,False,,,,True,False,,,,,,,,,84.67528193786166,84.67540006565285,10.27514366261098,10.27375370323305,10.980436274709064,8.670411741991865,9300.632512143891,9295.35133293988,-1,-1,,,,,,,84.67527094288118,10.275098944401885,2016.0,0.7394395994850731,-2.6797730071413914,,84.67527094288118,10.275098944401885,2016.0,0.7394395994850731,-2.6797730071413914,
269,17,DIAGNOSTIC_179,293221,5.035306759371857,2.921861448042566,2.438926444192482,3.26693522501074,10.0,13,SAME_GAIA_DIAGNOSTIC_ONLY,APPLAUSE:14120,x10240-11264_y02048-03072,96,3334517951833025408,84.91526411236632,8.140170929635877,0.40548893394849783,True,True,False,,,,APPLAUSE:132654,x01024-02048_y03072-04096,197,3334517951833025408,84.91526411236632,8.140170929635877,4.815234895364717,False,True,False,,,,True,False,,,,,,,,,84.91537571561291,84.91481008314322,8.140148991987505,8.141430720052739,17.07549059454789,14.425221609336122,15945.623316781352,15990.873566287515,-1,-1,,,,,,,,,,,,,,,,,,
270,17,PRIMARY_424,293224,5.044736873273879,1.2803697747608829,0.9781481690134339,1.5911431788964638,20.0,18,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x04096-05120_y04096-05120,82,3339982421544315392,85.74454113898102,10.839622092192846,0.7431482413587717,True,True,False,,,,APPLAUSE:132654,x00000-01024_y05120-06144,239,3339982421544364672,85.74496643000487,10.83938356896216,5.086214321100298,False,False,False,,,,False,False,,,,,,,,,85.74435579295631,85.74431477889756,10.83952475169282,10.838124014994952,7.311131968586742,9.308074580612285,5985.42344943183,9508.185216983222,-1,-1,,,,,,,85.74482602713732,10.838453651876424,2016.0,16.22586939434856,-67.75776228979036,,,,,,,
271,17,PRIMARY_424,293225,5.048103001957712,1.435320962775571,1.4192639762491597,2.015249109231347,10.0,8,SAME_GAIA_DIAGNOSTIC_ONLY,APPLAUSE:14120,x11264-12288_y00000-01024,428,3334429131908945280,83.95761778053924,7.6550428105103325,2.225316735776371,True,True,False,,,,APPLAUSE:132654,x02048-03072_y03072-04096,50,3334429131908945280,83.95761778053924,7.6550428105103325,4.2268528110783965,False,True,False,,,,True,False,,,,,,,,,83.95702344260673,83.95742210849241,7.654855375895441,7.656200810206284,25.89999737592909,17.96541034185605,24493.77093334513,20369.620104392885,-1,-1,,,,,,,,,,,,,,,,,,
272,17,DIAGNOSTIC_179,293226,5.048756480918644,2.984879447703077,2.725459711470657,3.6657366732762346,10.0,9,SAME_GAIA_DIAGNOSTIC_ONLY,APPLAUSE:14120,x08192-09216_y03072-04096,64,3336129797221828992,85.24689007454411,8.883153582035861,1.451926783575463,True,True,False,,,,APPLAUSE:132654,x01024-02048_y04096-05120,43,3336129797221828992,85.24689007454411,8.883153582035861,4.545316089793016,False,True,False,,,,True,False,,,,,,,,,85.24649176747121,85.24742097431609,8.883241876652017,8.88430205720662,22.62307821627433,12.19786513279288,20534.682726544943,13362.096798551587,-1,-1,,,,,,,,,,,,,,,,,,
273,17,PRIMARY_424,293229,5.053458732626297,0.6072873455926736,0.12572898570974894,0.962427736600327,10.0,7,SAME_GAIA_DIAGNOSTIC_ONLY,APPLAUSE:14120,x08192-09216_y02048-03072,72,3334824097101661440,84.8277985053796,9.000318440907614,0.7660776042050969,True,True,False,,,,APPLAUSE:132654,x01024-02048_y04096-05120,82,3334824097101661440,84.8277985053796,9.000318440907614,4.977027971671807,False,True,False,,,,True,False,,,,,,,,,84.82801234595728,84.82793658746444,9.000292462490169,9.001694205338623,32.767870629024024,17.417587553205855,29945.60833890021,19080.01837612512,-1,-1,,,,,,,,,,,,,,,,,,
274,17,PRIMARY_424,293233,5.084626488457766,1.6623451124501907,1.20800998002251,2.191085493179978,10.0,7,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x08192-09216_y03072-04096,40,3336325170992178816,85.16402157687631,9.08458067594499,4.079921300831191,False,True,False,,,,APPLAUSE:132654,x01024-02048_y04096-05120,105,3336325170992178816,85.16402157687631,9.08458067594499,5.426180932675458,False,False,False,,,,True,False,,,,,,,,,85.16288512986827,85.16352052710981,9.084739045834638,9.086004431237244,6.052365758644695,6.126068573942978,5493.656053815335,6710.774417363031,-1,-1,,,,,,,,,,,,,,,,,,
275,17,PRIMARY_424,293234,5.086789188913007,1.3722354398491345,1.3122255435086763,1.4700329871598075,10.0,10,DIFFERENT_GAIA_SOURCES,APPLAUSE:14120,x10240-11264_y02048-03072,100,3334512694793073024,84.93212574936308,8.037412531358967,1.2615470231530999,True,True,False,,,,APPLAUSE:132654,x01024-02048_y03072-04096,165,3334512690497579264,84.93161646543267,8.039944073337567,3.635610595793754,False,True,True,3334512724857318912,14.324104426382805,2016.0,False,False,,,,,,,,,84.9319384735559,84.93218018435739,8.037709877013175,8.039102456938036,30.37501040021133,15.21334274462955,28365.127865768944,16864.534004283116,-1,-1,,,,,,,,,,,,,,,,,,
276,17,DIAGNOSTIC_179,293237,5.092698087729728,2.0193653491250037,1.6705916962136202,3.3808271014237756,10.0,11,GAIA_ASSOCIATION_AMBIGUOUS_OR_PM_INCOMPLETE,APPLAUSE:14120,x10240-11264_y00000-01024,474,,,,,False,False,True,3334669542701123584,1.975903221008355,2016.0,APPLAUSE:132654,x02048-03072_y03072-04096,186,,,,,False,False,True,3334669546996726272,6.034826347732235,2016.0,False,False,,,,,,,,,84.01029075572838,84.01025774614169,8.115208994717584,8.116623255573103,31.55921376717257,17.457593213611695,29713.65953350265,19793.844667706,-1,-1,,,,,,,,,,,,,,,,,,
277,17,PRIMARY_424,293238,5.097757577798451,0.21573751197079644,0.08419793780301811,0.396617716786858,20.0,26,SAME_GAIA_DIAGNOSTIC_ONLY,APPLAUSE:14120,x11264-12288_y01024-02048,116,3334413906247430656,84.53596210112433,7.8921888358545305,0.5345426169756251,True,True,True,3334413910545744896,8.299511250242535,2016.0,APPLAUSE:132654,x01024-02048_y03072-04096,123,3334413906247430656,84.53596210112433,7.8921888358545305,4.721236197801673,False,True,True,3334413910545744896,12.363151214840409,2016.0,True,False,,,,,,,,,84.53609092771009,84.5356920399042,7.892112913994984,7.893472718690456,13.709176153060254,12.011209975104144,13242.360134497929,13314.855417244522,-1,-1,,,,,,,84.53597989848213,7.8921492966464815,2016.0,1.022291724646405,-2.292875337686425,,84.53597989848213,7.8921492966464815,2016.0,1.022291724646405,-2.292875337686425,
278,17,PRIMARY_424,293244,5.123079023259961,0.9205135303597678,0.7479343024573256,1.9212739564170789,10.0,9,SAME_GAIA_DIAGNOSTIC_ONLY,APPLAUSE:14120,x10240-11264_y03072-04096,26,3334500320989452032,85.0781605155555,7.988773418973143,2.328886616626998,True,True,False,,,,APPLAUSE:132654,x01024-02048_y03072-04096,143,3334500320989452032,85.0781605155555,7.988773418973143,4.715846567795782,False,True,False,,,,True,False,,,,,,,,,85.07751178988597,85.077920640613,7.988697392731156,7.99006165805132,20.872434008031597,11.084180650901237,19309.526281494305,12287.21028866116,-1,-1,,,,,,,,,,,,,,,,,,
279,17,PRIMARY_424,293250,5.141878342061906,0.3607567828085524,0.3840662090159243,1.9714563376588716,10.0,5,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x12288-13312_y01024-02048,89,3334356495422372992,84.45139608477957,7.3424103931033375,2.2266987191732484,True,True,False,,,,APPLAUSE:132654,x02048-03072_y02048-03072,256,3334356495422372992,84.45139608477957,7.3424103931033375,5.104730831573511,False,False,False,,,,True,False,,,,,,,,,84.45201888885293,84.45161104278247,7.342442430991089,7.3438122552176175,6.3337518544386455,11.94026554937409,6131.242238644059,13493.701276323234,-1,-1,,,,,,,,,,,,,,,,,,
280,17,PRIMARY_424,293251,5.143313390843872,1.8236598243949247,1.4396729863376352,2.1976307510209194,10.0,10,DIFFERENT_GAIA_SOURCES,APPLAUSE:14120,x05120-06144_y02048-03072,67,3339471664032717696,84.89070762226288,10.321863877385786,0.9317494372073349,True,True,False,,,,APPLAUSE:132654,x01024-02048_y05120-06144,134,3339471664030522368,84.89035707477261,10.321438129485994,2.4859568260888936,True,True,False,,,,False,False,,,,,,,,,84.89067114540035,84.89023013210883,10.32212019668009,10.320758973212016,24.97567474855217,14.607620680692593,21154.85821944449,15660.498071590133,-1,-1,,,,,,,,,,,,,84.8904829638793,10.321195346598993,2016.0,7.18216566222965,-14.078960407647534,
281,17,PRIMARY_424,293254,5.17395606220841,2.576032810624714,2.198466486865911,2.9962568275348342,10.0,11,DIFFERENT_GAIA_SOURCES,APPLAUSE:14120,x10240-11264_y00000-01024,460,3334674632239620224,83.98351553596213,8.256424156870112,2.0744533512273056,True,True,False,,,,APPLAUSE:132654,x02048-03072_y03072-04096,252,3334674700957452672,83.98402198627495,8.258614256027904,3.448164292718493,False,True,False,,,,False,False,,,,,,,,,83.98295121487766,83.98331824605994,8.256566136437991,8.257956690044175,17.634956659680903,12.860389375647058,16603.68036858034,14581.422911681577,-1,-1,,,,,,,,,,,,,,,,,,
282,17,PRIMARY_424,293255,5.185318168827238,1.8490613045962805,1.1006121053096845,2.3621282051865244,10.0,5,GAIA_ASSOCIATION_AMBIGUOUS_OR_PM_INCOMPLETE,APPLAUSE:14120,x07168-08192_y00000-01024,377,3337887022961596288,83.88440757659033,9.34958631926616,4.662187370522897,False,True,True,3337887027258032128,13.740894754905499,2016.0,APPLAUSE:132654,x02048-03072_y04096-05120,210,3337887022961596288,83.88440757659033,9.34958631926616,5.563690254235731,False,False,True,3337887027258032128,9.516366910613042,2016.0,True,False,,,,,,,,,83.88311678094284,83.88388743879142,9.34982080066356,9.351044082663616,8.708445408748554,9.108574656012165,7675.495195787011,10357.835399894362,-1,-1,,,,,,,,,,,,,,,,,,
283,17,PRIMARY_424,293262,5.209554635877058,1.652036266290399,1.1842754085081715,2.0070371618725997,10.0,7,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x12288-13312_y01024-02048,44,3334374259406968960,84.3082771684836,7.530330970911484,0.39191539945508597,True,True,False,,,,APPLAUSE:132654,x02048-03072_y03072-04096,19,3334374259406968960,84.3082771684836,7.530330970911484,5.372179904388633,False,False,False,,,,True,False,,,,,,,,,84.30838500068694,84.30868032136466,7.5303515521941184,7.531768724707955,14.128629450407184,9.71691504012574,13676.893514509897,11017.27509629342,-1,-1,,,,,,,,,,,,,,,,,,
284,17,PRIMARY_424,293265,5.223542610687465,0.1980008204069665,0.17291888781654585,0.3676784991484728,10.0,8,GAIA_ASSOCIATION_AMBIGUOUS_OR_PM_INCOMPLETE,APPLAUSE:14120,x05120-06144_y02048-03072,11,3339476023422843776,84.6236433745673,10.231671275513737,1.3871450084381898,True,True,True,3339476027718500864,10.213457010036636,2016.0,APPLAUSE:132654,x01024-02048_y05120-06144,80,3339476023422843776,84.6236433745673,10.231671275513737,5.407640661857617,False,False,True,3339476027718500864,10.877831758283643,2016.0,True,False,,,,,,,,,84.62403481562873,84.62400427312377,10.23166241647085,10.23021174375711,27.794391224715387,16.7692593014148,23542.36318234852,17977.941698534712,-1,-1,,,,,,,,,,,,,,,,,,
285,17,PRIMARY_424,293268,5.251588749097544,0.8321912473383504,0.501393818052783,1.195386252793588,20.0,16,GAIA_ASSOCIATION_AMBIGUOUS_OR_PM_INCOMPLETE,APPLAUSE:14120,x12288-13312_y04096-05120,33,3333559035958656640,85.60178176359737,7.221126714862884,1.6334567736502397,True,True,True,3333559040253582336,0.6698077930808867,2016.0,APPLAUSE:132654,x01024-02048_y02048-03072,193,3333559035958656640,85.60178176359737,7.221126714862884,6.183744818025475,False,False,True,3333559040253582336,5.113299284052034,2016.0,True,False,,,,,,,,,85.60134324962385,85.60031684088321,7.220997788882356,7.222042373099927,17.52788344210663,10.458270082995153,16157.168846164754,11426.894167826762,-1,-1,,,,,,,,,,,,,,,,,,
286,17,PRIMARY_424,293273,5.280006967699872,1.4879686372138872,0.9551855392469965,1.7993554412596915,20.0,25,SAME_GAIA_DIAGNOSTIC_ONLY,APPLAUSE:14120,x07168-08192_y05120-06144,105,3336266995658608128,86.21069422929317,9.598778943617587,2.3711154681562765,True,True,False,,,,APPLAUSE:132654,x00000-01024_y04096-05120,195,3336266995658608128,86.21069422929317,9.598778943617587,3.697644730483803,False,True,False,,,,True,False,,,,,,,,,86.21135509817087,86.2103220657529,9.598682991875505,9.599738281182548,7.2518365600497985,6.232148498031101,6351.5918709309735,6407.756153954728,-1,-1,,,,,,,86.21061754380587,9.598738289779126,2016.0,-4.384725286048366,-2.3575131281199075,,86.21061754380587,9.598738289779126,2016.0,-4.384725286048366,-2.3575131281199075,
287,17,PRIMARY_424,293277,5.28708105152827,1.1184571302330024,0.19925654934627107,2.426750741466154,10.0,8,GAIA_ASSOCIATION_AMBIGUOUS_OR_PM_INCOMPLETE,APPLAUSE:14120,x08192-09216_y01024-02048,124,3334804374611906944,84.51761349008981,8.849774733702523,1.4977497986972326,True,True,True,3334804374612528640,10.44108061202336,2016.0,APPLAUSE:132654,x01024-02048_y04096-05120,39,3334804374611906944,84.51761349008981,8.849774733702523,6.0219241518077915,False,False,True,3334804374612528640,6.1189522925389666,2016.0,True,False,,,,,,,,,84.51799780654366,84.51795663858715,8.849944696358438,8.85141276653587,12.651390237046344,11.774529333964589,11890.296251728712,12898.35549131018,-1,-1,,,,,,,,,,,,,,,,,,
288,17,DIAGNOSTIC_179,293279,5.29449405847783,2.3866139627215723,1.824087933207876,3.3039441247441586,10.0,9,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x09216-10240_y03072-04096,57,3334609589255106560,85.23046811184766,8.64558649726147,2.0499524103938924,True,True,False,,,,APPLAUSE:132654,x01024-02048_y03072-04096,367,3334609589255106560,85.23046811184766,8.64558649726147,5.2138954694910185,False,False,False,,,,True,False,,,,,,,,,85.22991932791713,85.23068831678482,8.64575939480513,8.647018346073837,18.099298144860036,10.006166352795084,16553.745784576495,11092.192921821625,-1,-1,,,,,,,85.23049977185161,8.645552651075178,2016.0,1.815099086308943,-1.9627375434214935,,85.23049977185161,8.645552651075178,2016.0,1.815099086308943,-1.9627375434214935,
289,17,DIAGNOSTIC_179,293280,5.294620886412355,2.7211935419143036,2.0780045982212414,3.364444784071723,10.0,8,DIFFERENT_GAIA_SOURCES,APPLAUSE:14120,x12288-13312_y04096-05120,21,3333672702268631808,85.55436777081498,7.518648780025254,1.4858487104043232,True,True,False,,,,APPLAUSE:132654,x01024-02048_y03072-04096,5,3333672702268631552,85.55525761796859,7.519608359056918,4.851294816603662,False,True,False,,,,False,False,,,,,,,,,85.5539573585472,85.55397347346708,7.5185795236237265,7.520050164870599,24.90820531027573,12.232181789463352,22960.335181501727,13559.810568771922,-1,-1,,,,,,,,,,,,,85.55523829451057,7.51950509558931,2016.0,-1.110928973126176,-5.988239739294352,
290,17,PRIMARY_424,293281,5.298754077254401,1.2865396608748298,1.1588114029014143,1.45358537101157,20.0,26,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x09216-10240_y01024-02048,50,3334782281300197504,84.38581798733937,8.6141110420002,0.5401076097822393,True,True,False,,,,APPLAUSE:132654,x02048-03072_y03072-04096,354,3334782281300197504,84.38581798733937,8.6141110420002,5.828294467072321,False,False,False,,,,True,False,,,,,,,,,84.3858435143308,84.38578561919225,8.61425893371649,8.61572969634595,24.05920988495331,16.787257062718762,22691.857168121267,19033.801202173923,-1,-1,,,,,,,,,,,,,,,,,,
291,17,DIAGNOSTIC_179,293282,5.299047365042189,2.2579702436810396,1.3805952042032554,3.184544205120328,10.0,6,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x11264-12288_y00000-01024,416,3334453836560798976,83.93600057337093,7.88759078783236,2.575811768889428,True,True,False,,,,APPLAUSE:132654,x02048-03072_y03072-04096,115,3334453836560798976,83.93600057337093,7.88759078783236,6.453326429846166,False,False,False,,,,True,False,,,,,,,,,83.93528727887652,83.93514144240486,7.887703648734115,7.889168500779545,15.514875161062182,10.540368749558604,14672.503349659944,11950.926981528766,-1,-1,,,,,,,,,,,,,,,,,,
292,17,DIAGNOSTIC_179,293285,5.3161080403738525,2.6883401263768802,2.0686372183017476,3.308043411093484,10.0,8,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x07168-08192_y04096-05120,8,3336361661034178432,85.45966572411764,9.435764752090046,2.1753280807672315,True,True,False,,,,APPLAUSE:132654,x01024-02048_y04096-05120,217,3336361661034178432,85.45966572411764,9.435764752090046,5.405531062484326,False,False,False,,,,True,False,,,,,,,,,85.45907877604354,85.45889030631122,9.435591897851175,9.437056843939189,4.6004341261254975,5.140227790052011,4042.456815966103,5630.839540324843,-1,-1,,,,,,,,,,,,,,,,,,
293,17,DIAGNOSTIC_179,293287,5.325456225563727,2.96526566139825,2.499818850811632,3.4676788087322543,10.0,8,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x08192-09216_y00000-01024,464,3334755991802971008,83.90289821526463,8.790520095808883,3.842302483814019,False,True,False,,,,APPLAUSE:132654,x02048-03072_y04096-05120,24,3334755991802971008,83.90289821526463,8.790520095808883,7.216196995876836,False,False,False,,,,True,False,,,,,,,,,83.90183626953214,83.90178028826827,8.790714395025695,8.79219265354712,8.240279267436238,8.301123314870765,7529.683813792137,9439.640358319308,-1,-1,,,,,,,,,,,,,,,,,,
294,17,PRIMARY_424,293288,5.32723423039108,1.2891290305694945,0.8476916011806315,1.4261970131508133,10.0,9,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x05120-06144_y05120-06144,43,3336578161745660032,85.99561167551727,10.393871019594382,0.7183388851517973,True,True,False,,,,APPLAUSE:132654,x00000-01024_y05120-06144,135,3336578161745660032,85.99561167551727,10.393871019594382,5.215035480735939,False,False,False,,,,True,False,,,,,,,,,85.99580971019671,85.99516543502128,10.393827725132716,10.392490493313431,10.146870698471163,10.208003429114836,8382.766886937665,10427.461282034456,-1,-1,,,,,,,,,,,,,,,,,,
295,17,PRIMARY_424,293289,5.328746669452079,1.0276614578854113,0.36006322905764154,1.9515165312681313,10.0,6,GAIA_ASSOCIATION_AMBIGUOUS_OR_PM_INCOMPLETE,APPLAUSE:14120,x08192-09216_y02048-03072,7,3334830071398545408,84.62468147981699,8.951990789827448,2.0634641538435963,True,True,True,3334830075695798272,4.780650104673009,2016.0,APPLAUSE:132654,x01024-02048_y04096-05120,67,3334830071398545408,84.62468147981699,8.951990789827448,5.115223191484606,False,False,True,3334830075695798272,7.738011197525325,2016.0,True,False,,,,,,,,,84.62525403365169,84.62505027659356,8.95189773020987,8.953364189361915,6.4289983769698695,6.68538202208012,5875.27549738434,7323.471832310508,-1,-1,,,,,,,84.62459913498115,8.951980515611423,2016.0,-4.717004038824691,-0.5958014421716155,,84.62459913498115,8.951980515611423,2016.0,-4.717004038824691,-0.5958014421716155,
