exposure_a,archive_a,site_a,start_a_utc,exposure_b,archive_b,site_b,start_b_utc,exposure_c,archive_c,site_c,start_c_utc,classification,validation_needed
APPLAUSE:131871,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T20:58:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/bi05501,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T18:02:50.799985739+00:00,POSS-I:435:E,POSS-I Palomar,Palomar Observatory,1951-11-28T00:10:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131871,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T20:58:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/rb17012,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:07:30.299991879+00:00,POSS-I:435:O,POSS-I Palomar,Palomar Observatory,1951-11-28T01:09:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131871,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T20:58:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/bi05502,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:04:30.800020010+00:00,POSS-I:435:O,POSS-I Palomar,Palomar Observatory,1951-11-28T01:09:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131871,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T20:58:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/bi05502,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:04:30.800020010+00:00,POSS-I:435:E,POSS-I Palomar,Palomar Observatory,1951-11-28T00:10:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131871,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T20:58:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/rb17012,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:07:30.299991879+00:00,POSS-I:435:E,POSS-I Palomar,Palomar Observatory,1951-11-28T00:10:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131872,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T22:00:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/rb17012,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:07:30.299991879+00:00,POSS-I:435:O,POSS-I Palomar,Palomar Observatory,1951-11-28T01:09:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131872,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T22:00:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/bi05502,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:04:30.800020010+00:00,POSS-I:435:O,POSS-I Palomar,Palomar Observatory,1951-11-28T01:09:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131872,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T22:00:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/bi05502,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:04:30.800020010+00:00,POSS-I:435:E,POSS-I Palomar,Palomar Observatory,1951-11-28T00:10:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131872,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T22:00:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/rb17012,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:07:30.299991879+00:00,POSS-I:435:E,POSS-I Palomar,Palomar Observatory,1951-11-28T00:10:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131873,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T22:00:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/rb17012,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:07:30.299991879+00:00,POSS-I:435:O,POSS-I Palomar,Palomar Observatory,1951-11-28T01:09:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131873,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T22:00:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/bi05502,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:04:30.800020010+00:00,POSS-I:435:O,POSS-I Palomar,Palomar Observatory,1951-11-28T01:09:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131873,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T22:00:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/bi05502,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:04:30.800020010+00:00,POSS-I:435:E,POSS-I Palomar,Palomar Observatory,1951-11-28T00:10:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131873,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T22:00:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/rb17012,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:07:30.299991879+00:00,POSS-I:435:E,POSS-I Palomar,Palomar Observatory,1951-11-28T00:10:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131874,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T22:58:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/rb17012,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:07:30.299991879+00:00,POSS-I:435:O,POSS-I Palomar,Palomar Observatory,1951-11-28T01:09:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131874,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T22:58:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/bi05502,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:04:30.800020010+00:00,POSS-I:435:O,POSS-I Palomar,Palomar Observatory,1951-11-28T01:09:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131874,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T22:58:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/bi05502,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:04:30.800020010+00:00,POSS-I:435:E,POSS-I Palomar,Palomar Observatory,1951-11-28T00:10:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131874,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T22:58:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/rb17012,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:07:30.299991879+00:00,POSS-I:435:E,POSS-I Palomar,Palomar Observatory,1951-11-28T00:10:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131875,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T23:57:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/rb17012,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:07:30.299991879+00:00,POSS-I:435:O,POSS-I Palomar,Palomar Observatory,1951-11-28T01:09:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131875,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T23:57:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/bi05502,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:04:30.800020010+00:00,POSS-I:435:O,POSS-I Palomar,Palomar Observatory,1951-11-28T01:09:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131875,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T23:57:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/bi05502,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:04:30.800020010+00:00,POSS-I:435:E,POSS-I Palomar,Palomar Observatory,1951-11-28T00:10:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:131875,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-11-27T23:57:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/rb17012,Harvard DASCH,DASCH historical observing site unresolved,1951-11-27T20:07:30.299991879+00:00,POSS-I:435:E,POSS-I Palomar,Palomar Observatory,1951-11-28T00:10:00+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:13879,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1953-08-11T23:43:31+00:00,APPLAUSE:139433,Zeiss Double Astrograph,Vatican Observatory,1953-08-11T23:32:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/fa13178,Harvard DASCH,DASCH historical observing site unresolved,1953-08-12T05:05:00.000010613+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:13937,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1953-09-08T21:08:32+00:00,APPLAUSE:139495,Zeiss Double Astrograph,Vatican Observatory,1953-09-08T20:45:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/j04487,Harvard DASCH,DASCH historical observing site unresolved,1953-09-09T02:51:46.299995418+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
APPLAUSE:13938,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1953-09-08T21:26:00+00:00,APPLAUSE:139495,Zeiss Double Astrograph,Vatican Observatory,1953-09-08T20:45:00+00:00,DASCH:ivo://org.gavo.dc/~?dasch/q/j04487,Harvard DASCH,DASCH historical observing site unresolved,1953-09-09T02:51:46.299995418+00:00,candidate_three_site_pairwise_overlap,verify three timestamps and true footprint intersection; inspect all pixels
