exposure_id,plate_id,archive_id,site_group,start_utc,end_utc,duration_seconds,ra_icrs,dec_icrs,scan_id,solution_id,solution_assoc_sep_deg,fov1_deg,fov2_deg,flag_time,num_sub
12032,6951,101,Hamburg,1951-07-22T22:39:34+00:00,1951-07-22T22:40:04+00:00,30.000,301.6480000000,35.5588000000,9031,12321,0.19381727,3.46284990,4.56868200,NULL,1
12033,6951,101,Hamburg,1951-07-22T22:44:34+00:00,1951-07-22T22:45:03+00:00,29.000,301.6480000000,35.5588000000,9031,12321,0.19381727,3.46284990,4.56868200,NULL,1
12034,6951,101,Hamburg,1951-07-22T22:49:33+00:00,1951-07-22T22:50:03+00:00,30.000,301.6480000000,35.5588000000,9031,12321,0.19381727,3.46284990,4.56868200,NULL,1
12035,6951,101,Hamburg,1951-07-22T22:54:32+00:00,1951-07-22T22:55:02+00:00,30.000,301.6480000000,35.5588000000,9031,12321,0.19381727,3.46284990,4.56868200,NULL,1
12036,6952,101,Hamburg,1951-07-22T22:59:31+00:00,1951-07-22T23:00:01+00:00,30.000,301.6480000000,35.5588000000,9032,12333,0.29549398,3.46358350,4.58846200,NULL,1
12037,6952,101,Hamburg,1951-07-22T23:04:30+00:00,1951-07-22T23:05:00+00:00,30.000,301.6480000000,35.5588000000,9032,12333,0.29549398,3.46358350,4.58846200,NULL,1
12038,6952,101,Hamburg,1951-07-22T23:09:29+00:00,1951-07-22T23:09:59+00:00,30.000,301.6480000000,35.5588000000,9032,12333,0.29549398,3.46358350,4.58846200,NULL,1
12039,6952,101,Hamburg,1951-07-22T23:14:29+00:00,1951-07-22T23:14:59+00:00,30.000,301.6480000000,35.5588000000,9032,12333,0.29549398,3.46358350,4.58846200,NULL,1
12040,6952,101,Hamburg,1951-07-22T23:19:28+00:00,1951-07-22T23:19:58+00:00,30.000,301.6480000000,35.5588000000,9032,12333,0.29549398,3.46358350,4.58846200,NULL,1
12041,6952,101,Hamburg,1951-07-22T23:24:27+00:00,1951-07-22T23:24:57+00:00,30.000,301.6480000000,35.5588000000,9032,12333,0.29549398,3.46358350,4.58846200,NULL,1
12042,6953,101,Hamburg,1951-07-29T21:17:12+00:00,1951-07-29T21:17:42+00:00,30.000,301.6479000000,35.5587000000,9033,12323,0.34774552,3.47531990,4.57969400,NULL,1
12043,6953,101,Hamburg,1951-07-29T21:22:11+00:00,1951-07-29T21:22:41+00:00,30.000,301.6479000000,35.5587000000,9033,12323,0.34774552,3.47531990,4.57969400,NULL,1
12044,6953,101,Hamburg,1951-07-29T21:27:10+00:00,1951-07-29T21:27:40+00:00,30.000,301.6479000000,35.5587000000,9033,12323,0.34774552,3.47531990,4.57969400,NULL,1
12045,6953,101,Hamburg,1951-07-29T21:32:09+00:00,1951-07-29T21:32:39+00:00,30.000,301.6479000000,35.5587000000,9033,12323,0.34774552,3.47531990,4.57969400,NULL,1
12046,6953,101,Hamburg,1951-07-29T21:37:09+00:00,1951-07-29T21:37:39+00:00,30.000,301.6479000000,35.5587000000,9033,12323,0.34774552,3.47531990,4.57969400,NULL,1
12047,6953,101,Hamburg,1951-07-29T21:42:08+00:00,1951-07-29T21:42:38+00:00,30.000,301.6479000000,35.5587000000,9033,12323,0.34774552,3.47531990,4.57969400,NULL,1
12048,6954,101,Hamburg,1951-07-29T21:47:07+00:00,1951-07-29T21:47:37+00:00,30.000,301.6479000000,35.5587000000,9034,12356,0.29816057,3.45721840,4.61079200,NULL,1
12049,6954,101,Hamburg,1951-07-29T21:52:06+00:00,1951-07-29T21:52:36+00:00,30.000,301.6479000000,35.5587000000,9034,12356,0.29816057,3.45721840,4.61079200,NULL,1
12050,6954,101,Hamburg,1951-07-29T21:57:05+00:00,1951-07-29T21:57:35+00:00,30.000,301.6479000000,35.5587000000,9034,12356,0.29816057,3.45721840,4.61079200,NULL,1
12051,6954,101,Hamburg,1951-07-29T22:02:05+00:00,1951-07-29T22:02:34+00:00,29.000,301.6479000000,35.5587000000,9034,12356,0.29816057,3.45721840,4.61079200,NULL,1
12052,6954,101,Hamburg,1951-07-29T22:07:04+00:00,1951-07-29T22:07:34+00:00,30.000,301.6479000000,35.5587000000,9034,12356,0.29816057,3.45721840,4.61079200,NULL,1
12053,6954,101,Hamburg,1951-07-29T22:12:03+00:00,1951-07-29T22:12:33+00:00,30.000,301.6479000000,35.5587000000,9034,12356,0.29816057,3.45721840,4.61079200,NULL,1
12054,6955,101,Hamburg,1951-07-29T22:17:02+00:00,1951-07-29T22:17:32+00:00,30.000,301.6479000000,35.5587000000,9035,12339,0.31508219,3.47057820,4.60415650,NULL,1
12055,6955,101,Hamburg,1951-07-29T22:22:01+00:00,1951-07-29T22:22:31+00:00,30.000,301.6479000000,35.5587000000,9035,12339,0.31508219,3.47057820,4.60415650,NULL,1
12056,6955,101,Hamburg,1951-07-29T22:27:01+00:00,1951-07-29T22:27:30+00:00,29.000,301.6479000000,35.5587000000,9035,12339,0.31508219,3.47057820,4.60415650,NULL,1
12057,6955,101,Hamburg,1951-07-29T22:32:00+00:00,1951-07-29T22:32:30+00:00,30.000,301.6479000000,35.5587000000,9035,12339,0.31508219,3.47057820,4.60415650,NULL,1
12058,6955,101,Hamburg,1951-07-29T22:36:59+00:00,1951-07-29T22:37:29+00:00,30.000,301.6479000000,35.5587000000,9035,12339,0.31508219,3.47057820,4.60415650,NULL,1
12059,6955,101,Hamburg,1951-07-29T22:41:58+00:00,1951-07-29T22:42:28+00:00,30.000,301.6479000000,35.5587000000,9035,12339,0.31508219,3.47057820,4.60415650,NULL,1
12060,6956,101,Hamburg,1951-07-29T22:46:57+00:00,1951-07-29T22:47:27+00:00,30.000,301.6479000000,35.5587000000,9036,12345,0.35537522,3.48209900,4.58982600,NULL,1
12061,6956,101,Hamburg,1951-07-29T22:51:56+00:00,1951-07-29T22:52:26+00:00,30.000,301.6479000000,35.5587000000,9036,12345,0.35537522,3.48209900,4.58982600,NULL,1
12062,6956,101,Hamburg,1951-07-29T22:56:56+00:00,1951-07-29T22:57:26+00:00,30.000,301.6479000000,35.5587000000,9036,12345,0.35537522,3.48209900,4.58982600,NULL,1
12063,6956,101,Hamburg,1951-07-29T23:01:55+00:00,1951-07-29T23:02:25+00:00,30.000,301.6479000000,35.5587000000,9036,12345,0.35537522,3.48209900,4.58982600,NULL,1
12064,6956,101,Hamburg,1951-07-29T23:06:54+00:00,1951-07-29T23:07:24+00:00,30.000,301.6479000000,35.5587000000,9036,12345,0.35537522,3.48209900,4.58982600,NULL,1
12065,6956,101,Hamburg,1951-07-29T23:11:53+00:00,1951-07-29T23:12:23+00:00,30.000,301.6479000000,35.5587000000,9036,12345,0.35537522,3.48209900,4.58982600,NULL,1
12066,6957,101,Hamburg,1951-07-29T23:16:52+00:00,1951-07-29T23:17:22+00:00,30.000,301.6479000000,35.5587000000,9037,12355,0.30264738,3.46257520,4.58565660,NULL,1
12067,6957,101,Hamburg,1951-07-29T23:21:52+00:00,1951-07-29T23:22:21+00:00,29.000,301.6479000000,35.5587000000,9037,12355,0.30264738,3.46257520,4.58565660,NULL,1
12068,6957,101,Hamburg,1951-07-29T23:26:51+00:00,1951-07-29T23:27:21+00:00,30.000,301.6479000000,35.5587000000,9037,12355,0.30264738,3.46257520,4.58565660,NULL,1
12069,6957,101,Hamburg,1951-07-29T23:31:50+00:00,1951-07-29T23:32:20+00:00,30.000,301.6479000000,35.5587000000,9037,12355,0.30264738,3.46257520,4.58565660,NULL,1
12070,6957,101,Hamburg,1951-07-29T23:36:49+00:00,1951-07-29T23:37:19+00:00,30.000,301.6479000000,35.5587000000,9037,12355,0.30264738,3.46257520,4.58565660,NULL,1
12071,6957,101,Hamburg,1951-07-29T23:41:48+00:00,1951-07-29T23:42:18+00:00,30.000,301.6479000000,35.5587000000,9037,12355,0.30264738,3.46257520,4.58565660,NULL,1
12072,6958,101,Hamburg,1951-07-29T23:46:47+00:00,1951-07-29T23:47:17+00:00,30.000,301.6479000000,35.5587000000,9038,12367,0.32465829,3.48175480,4.58902600,NULL,1
12073,6958,101,Hamburg,1951-07-29T23:51:47+00:00,1951-07-29T23:52:17+00:00,30.000,301.6479000000,35.5587000000,9038,12367,0.32465829,3.48175480,4.58902600,NULL,1
12074,6958,101,Hamburg,1951-07-29T23:56:46+00:00,1951-07-29T23:57:16+00:00,30.000,301.6479000000,35.5587000000,9038,12367,0.32465829,3.48175480,4.58902600,NULL,1
12075,6958,101,Hamburg,1951-07-30T00:01:45+00:00,1951-07-30T00:02:15+00:00,30.000,301.6479000000,35.5587000000,9038,12367,0.32465829,3.48175480,4.58902600,NULL,1
12076,6958,101,Hamburg,1951-07-30T00:06:44+00:00,1951-07-30T00:07:14+00:00,30.000,301.6479000000,35.5587000000,9038,12367,0.32465829,3.48175480,4.58902600,NULL,1
12077,6958,101,Hamburg,1951-07-30T00:11:43+00:00,1951-07-30T00:12:13+00:00,30.000,301.6479000000,35.5587000000,9038,12367,0.32465829,3.48175480,4.58902600,NULL,1
12078,6959,101,Hamburg,1951-07-30T00:16:42+00:00,1951-07-30T00:17:12+00:00,30.000,301.6479000000,35.5587000000,9039,12376,0.32274112,3.48186470,4.60307360,NULL,1
12079,6959,101,Hamburg,1951-07-30T00:21:42+00:00,1951-07-30T00:22:12+00:00,30.000,301.6479000000,35.5587000000,9039,12376,0.32274112,3.48186470,4.60307360,NULL,1
12080,6959,101,Hamburg,1951-07-30T00:26:41+00:00,1951-07-30T00:27:11+00:00,30.000,301.6479000000,35.5587000000,9039,12376,0.32274112,3.48186470,4.60307360,NULL,1
12081,6959,101,Hamburg,1951-07-30T00:31:40+00:00,1951-07-30T00:32:10+00:00,30.000,301.6479000000,35.5587000000,9039,12376,0.32274112,3.48186470,4.60307360,NULL,1
12082,6959,101,Hamburg,1951-07-30T00:36:39+00:00,1951-07-30T00:37:09+00:00,30.000,301.6479000000,35.5587000000,9039,12376,0.32274112,3.48186470,4.60307360,NULL,1
12083,6959,101,Hamburg,1951-07-30T00:41:38+00:00,1951-07-30T00:42:08+00:00,30.000,301.6479000000,35.5587000000,9039,12376,0.32274112,3.48186470,4.60307360,NULL,1
12084,6960,101,Hamburg,1951-07-30T00:46:37+00:00,1951-07-30T00:47:07+00:00,30.000,301.6479000000,35.5587000000,9040,12347,0.47518086,3.48205330,4.61181830,NULL,1
12085,6960,101,Hamburg,1951-07-30T00:51:37+00:00,1951-07-30T00:52:07+00:00,30.000,301.6479000000,35.5587000000,9040,12347,0.47518086,3.48205330,4.61181830,NULL,1
12086,6960,101,Hamburg,1951-07-30T00:56:36+00:00,1951-07-30T00:57:06+00:00,30.000,301.6479000000,35.5587000000,9040,12347,0.47518086,3.48205330,4.61181830,NULL,1
12087,6960,101,Hamburg,1951-07-30T01:01:35+00:00,1951-07-30T01:02:05+00:00,30.000,301.6479000000,35.5587000000,9040,12347,0.47518086,3.48205330,4.61181830,NULL,1
12088,6961,101,Hamburg,1951-07-30T21:09:17+00:00,1951-07-30T21:09:46+00:00,29.000,301.6478000000,35.5587000000,9041,12390,0.41916183,3.45739460,4.59987400,NULL,1
12089,6961,101,Hamburg,1951-07-30T21:12:16+00:00,1951-07-30T21:12:46+00:00,30.000,301.6478000000,35.5587000000,9041,12390,0.41916183,3.45739460,4.59987400,NULL,1
12090,6961,101,Hamburg,1951-07-30T21:15:16+00:00,1951-07-30T21:15:46+00:00,30.000,301.6478000000,35.5587000000,9041,12390,0.41916183,3.45739460,4.59987400,NULL,1
12091,6961,101,Hamburg,1951-07-30T21:18:15+00:00,1951-07-30T21:18:45+00:00,30.000,301.6478000000,35.5587000000,9041,12390,0.41916183,3.45739460,4.59987400,NULL,1
12092,6961,101,Hamburg,1951-07-30T21:21:15+00:00,1951-07-30T21:21:45+00:00,30.000,301.6478000000,35.5587000000,9041,12390,0.41916183,3.45739460,4.59987400,NULL,1
12093,6961,101,Hamburg,1951-07-30T21:24:14+00:00,1951-07-30T21:24:44+00:00,30.000,301.6478000000,35.5587000000,9041,12390,0.41916183,3.45739460,4.59987400,NULL,1
12094,6962,101,Hamburg,1951-07-30T21:27:14+00:00,1951-07-30T21:27:44+00:00,30.000,301.6478000000,35.5587000000,9042,12413,0.39770606,3.45688990,4.57670830,NULL,1
12095,6962,101,Hamburg,1951-07-30T21:30:13+00:00,1951-07-30T21:30:43+00:00,30.000,301.6478000000,35.5587000000,9042,12413,0.39770606,3.45688990,4.57670830,NULL,1
12096,6962,101,Hamburg,1951-07-30T21:33:13+00:00,1951-07-30T21:33:43+00:00,30.000,301.6478000000,35.5587000000,9042,12413,0.39770606,3.45688990,4.57670830,NULL,1
12097,6962,101,Hamburg,1951-07-30T21:36:12+00:00,1951-07-30T21:36:42+00:00,30.000,301.6478000000,35.5587000000,9042,12413,0.39770606,3.45688990,4.57670830,NULL,1
12098,6962,101,Hamburg,1951-07-30T21:39:12+00:00,1951-07-30T21:39:42+00:00,30.000,301.6478000000,35.5587000000,9042,12413,0.39770606,3.45688990,4.57670830,NULL,1
12099,6962,101,Hamburg,1951-07-30T21:42:11+00:00,1951-07-30T21:42:41+00:00,30.000,301.6478000000,35.5587000000,9042,12413,0.39770606,3.45688990,4.57670830,NULL,1
12100,6963,101,Hamburg,1951-07-30T21:45:11+00:00,1951-07-30T21:45:41+00:00,30.000,301.6478000000,35.5587000000,9043,12420,0.33301929,3.47113160,4.60717870,NULL,1
12101,6963,101,Hamburg,1951-07-30T21:48:10+00:00,1951-07-30T21:48:40+00:00,30.000,301.6478000000,35.5587000000,9043,12420,0.33301929,3.47113160,4.60717870,NULL,1
12102,6963,101,Hamburg,1951-07-30T21:51:10+00:00,1951-07-30T21:51:40+00:00,30.000,301.6478000000,35.5587000000,9043,12420,0.33301929,3.47113160,4.60717870,NULL,1
12103,6963,101,Hamburg,1951-07-30T21:54:09+00:00,1951-07-30T21:54:39+00:00,30.000,301.6478000000,35.5587000000,9043,12420,0.33301929,3.47113160,4.60717870,NULL,1
12104,6963,101,Hamburg,1951-07-30T21:57:09+00:00,1951-07-30T21:57:39+00:00,30.000,301.6478000000,35.5587000000,9043,12420,0.33301929,3.47113160,4.60717870,NULL,1
12105,6963,101,Hamburg,1951-07-30T22:00:08+00:00,1951-07-30T22:00:38+00:00,30.000,301.6478000000,35.5587000000,9043,12420,0.33301929,3.47113160,4.60717870,NULL,1
12106,6964,101,Hamburg,1951-07-30T22:03:08+00:00,1951-07-30T22:03:38+00:00,30.000,301.6478000000,35.5587000000,9044,12399,0.36833626,3.45290100,4.58199500,NULL,1
12107,6964,101,Hamburg,1951-07-30T22:06:07+00:00,1951-07-30T22:06:37+00:00,30.000,301.6478000000,35.5587000000,9044,12399,0.36833626,3.45290100,4.58199500,NULL,1
12108,6964,101,Hamburg,1951-07-30T22:09:07+00:00,1951-07-30T22:09:37+00:00,30.000,301.6478000000,35.5587000000,9044,12399,0.36833626,3.45290100,4.58199500,NULL,1
12109,6964,101,Hamburg,1951-07-30T22:12:06+00:00,1951-07-30T22:12:36+00:00,30.000,301.6478000000,35.5587000000,9044,12399,0.36833626,3.45290100,4.58199500,NULL,1
12110,6964,101,Hamburg,1951-07-30T22:15:06+00:00,1951-07-30T22:15:36+00:00,30.000,301.6478000000,35.5587000000,9044,12399,0.36833626,3.45290100,4.58199500,NULL,1
12111,6964,101,Hamburg,1951-07-30T22:18:05+00:00,1951-07-30T22:18:35+00:00,30.000,301.6478000000,35.5587000000,9044,12399,0.36833626,3.45290100,4.58199500,NULL,1
12112,6965,101,Hamburg,1951-07-30T22:21:05+00:00,1951-07-30T22:21:35+00:00,30.000,301.6478000000,35.5587000000,9045,12382,0.38896630,3.48443000,4.58360500,NULL,1
12113,6965,101,Hamburg,1951-07-30T22:24:04+00:00,1951-07-30T22:24:34+00:00,30.000,301.6478000000,35.5587000000,9045,12382,0.38896630,3.48443000,4.58360500,NULL,1
12114,6965,101,Hamburg,1951-07-30T22:27:04+00:00,1951-07-30T22:27:34+00:00,30.000,301.6478000000,35.5587000000,9045,12382,0.38896630,3.48443000,4.58360500,NULL,1
12115,6965,101,Hamburg,1951-07-30T22:30:03+00:00,1951-07-30T22:30:33+00:00,30.000,301.6478000000,35.5587000000,9045,12382,0.38896630,3.48443000,4.58360500,NULL,1
12116,6965,101,Hamburg,1951-07-30T22:33:03+00:00,1951-07-30T22:33:33+00:00,30.000,301.6478000000,35.5587000000,9045,12382,0.38896630,3.48443000,4.58360500,NULL,1
12117,6965,101,Hamburg,1951-07-30T22:36:02+00:00,1951-07-30T22:36:32+00:00,30.000,301.6478000000,35.5587000000,9045,12382,0.38896630,3.48443000,4.58360500,NULL,1
12118,6966,101,Hamburg,1951-07-30T22:39:02+00:00,1951-07-30T22:39:32+00:00,30.000,301.6478000000,35.5587000000,9046,12388,0.37105050,3.46696660,4.58697100,NULL,1
12119,6966,101,Hamburg,1951-07-30T22:42:01+00:00,1951-07-30T22:42:31+00:00,30.000,301.6478000000,35.5587000000,9046,12388,0.37105050,3.46696660,4.58697100,NULL,1
12120,6966,101,Hamburg,1951-07-30T22:45:01+00:00,1951-07-30T22:45:31+00:00,30.000,301.6478000000,35.5587000000,9046,12388,0.37105050,3.46696660,4.58697100,NULL,1
12121,6966,101,Hamburg,1951-07-30T22:48:01+00:00,1951-07-30T22:48:30+00:00,29.000,301.6478000000,35.5587000000,9046,12388,0.37105050,3.46696660,4.58697100,NULL,1
12122,6966,101,Hamburg,1951-07-30T22:51:00+00:00,1951-07-30T22:51:30+00:00,30.000,301.6478000000,35.5587000000,9046,12388,0.37105050,3.46696660,4.58697100,NULL,1
12123,6966,101,Hamburg,1951-07-30T22:54:00+00:00,1951-07-30T22:54:29+00:00,29.000,301.6478000000,35.5587000000,9046,12388,0.37105050,3.46696660,4.58697100,NULL,1
12124,6967,101,Hamburg,1951-07-30T22:56:59+00:00,1951-07-30T22:57:19+00:00,20.000,301.6478000000,35.5587000000,9047,12428,0.46920721,3.47001310,4.62314840,NULL,1
12125,6967,101,Hamburg,1951-07-30T22:59:59+00:00,1951-07-30T23:00:19+00:00,20.000,301.6478000000,35.5587000000,9047,12428,0.46920721,3.47001310,4.62314840,NULL,1
12126,6967,101,Hamburg,1951-07-30T23:02:58+00:00,1951-07-30T23:03:18+00:00,20.000,301.6478000000,35.5587000000,9047,12428,0.46920721,3.47001310,4.62314840,NULL,1
12127,6967,101,Hamburg,1951-07-30T23:05:58+00:00,1951-07-30T23:06:18+00:00,20.000,301.6478000000,35.5587000000,9047,12428,0.46920721,3.47001310,4.62314840,NULL,1
12128,6967,101,Hamburg,1951-07-30T23:08:57+00:00,1951-07-30T23:09:17+00:00,20.000,301.6478000000,35.5587000000,9047,12428,0.46920721,3.47001310,4.62314840,NULL,1
12129,6967,101,Hamburg,1951-07-30T23:11:57+00:00,1951-07-30T23:12:17+00:00,20.000,301.6478000000,35.5587000000,9047,12428,0.46920721,3.47001310,4.62314840,NULL,1
12130,6968,101,Hamburg,1951-07-30T23:14:56+00:00,1951-07-30T23:15:16+00:00,20.000,301.6478000000,35.5587000000,9048,12368,0.64768862,3.46504380,4.61063530,NULL,1
12131,6968,101,Hamburg,1951-07-30T23:17:56+00:00,1951-07-30T23:18:16+00:00,20.000,301.6478000000,35.5587000000,9048,12368,0.64768862,3.46504380,4.61063530,NULL,1
12132,6968,101,Hamburg,1951-07-30T23:20:55+00:00,1951-07-30T23:21:15+00:00,20.000,301.6478000000,35.5587000000,9048,12368,0.64768862,3.46504380,4.61063530,NULL,1
12133,6968,101,Hamburg,1951-07-30T23:23:55+00:00,1951-07-30T23:24:15+00:00,20.000,301.6478000000,35.5587000000,9048,12368,0.64768862,3.46504380,4.61063530,NULL,1
12134,6968,101,Hamburg,1951-07-30T23:26:54+00:00,1951-07-30T23:27:14+00:00,20.000,301.6478000000,35.5587000000,9048,12368,0.64768862,3.46504380,4.61063530,NULL,1
12135,6968,101,Hamburg,1951-07-30T23:29:54+00:00,1951-07-30T23:30:14+00:00,20.000,301.6478000000,35.5587000000,9048,12368,0.64768862,3.46504380,4.61063530,NULL,1
12136,6969,101,Hamburg,1951-07-30T23:32:53+00:00,1951-07-30T23:33:13+00:00,20.000,301.6478000000,35.5587000000,9049,12406,0.53259472,3.45814300,4.59734500,NULL,1
12137,6969,101,Hamburg,1951-07-30T23:35:53+00:00,1951-07-30T23:36:13+00:00,20.000,301.6478000000,35.5587000000,9049,12406,0.53259472,3.45814300,4.59734500,NULL,1
12138,6969,101,Hamburg,1951-07-30T23:38:52+00:00,1951-07-30T23:39:12+00:00,20.000,301.6478000000,35.5587000000,9049,12406,0.53259472,3.45814300,4.59734500,NULL,1
12139,6969,101,Hamburg,1951-07-30T23:41:52+00:00,1951-07-30T23:42:12+00:00,20.000,301.6478000000,35.5587000000,9049,12406,0.53259472,3.45814300,4.59734500,NULL,1
12140,6969,101,Hamburg,1951-07-30T23:44:51+00:00,1951-07-30T23:45:11+00:00,20.000,301.6478000000,35.5587000000,9049,12406,0.53259472,3.45814300,4.59734500,NULL,1
12141,6969,101,Hamburg,1951-07-30T23:47:51+00:00,1951-07-30T23:48:11+00:00,20.000,301.6478000000,35.5587000000,9049,12406,0.53259472,3.45814300,4.59734500,NULL,1
12142,6970,101,Hamburg,1951-07-30T23:50:50+00:00,1951-07-30T23:51:10+00:00,20.000,301.6478000000,35.5587000000,9050,12412,0.54189364,3.47320800,4.61899600,NULL,1
12143,6970,101,Hamburg,1951-07-30T23:53:50+00:00,1951-07-30T23:54:10+00:00,20.000,301.6478000000,35.5587000000,9050,12412,0.54189364,3.47320800,4.61899600,NULL,1
12144,6970,101,Hamburg,1951-07-30T23:56:49+00:00,1951-07-30T23:57:09+00:00,20.000,301.6478000000,35.5587000000,9050,12412,0.54189364,3.47320800,4.61899600,NULL,1
12145,6970,101,Hamburg,1951-07-30T23:59:49+00:00,1951-07-31T00:00:09+00:00,20.000,301.6478000000,35.5587000000,9050,12412,0.54189364,3.47320800,4.61899600,NULL,1
12146,6970,101,Hamburg,1951-07-31T00:02:48+00:00,1951-07-31T00:03:08+00:00,20.000,301.6478000000,35.5587000000,9050,12412,0.54189364,3.47320800,4.61899600,NULL,1
12147,6970,101,Hamburg,1951-07-31T00:05:48+00:00,1951-07-31T00:06:08+00:00,20.000,301.6478000000,35.5587000000,9050,12412,0.54189364,3.47320800,4.61899600,NULL,1
12148,6971,101,Hamburg,1951-07-31T00:08:47+00:00,1951-07-31T00:09:07+00:00,20.000,301.6478000000,35.5587000000,9051,12426,0.41214762,3.45193740,4.63689100,NULL,1
12149,6971,101,Hamburg,1951-07-31T00:11:47+00:00,1951-07-31T00:12:07+00:00,20.000,301.6478000000,35.5587000000,9051,12426,0.41214762,3.45193740,4.63689100,NULL,1
12150,6971,101,Hamburg,1951-07-31T00:14:46+00:00,1951-07-31T00:15:06+00:00,20.000,301.6478000000,35.5587000000,9051,12426,0.41214762,3.45193740,4.63689100,NULL,1
12151,6971,101,Hamburg,1951-07-31T00:17:46+00:00,1951-07-31T00:18:06+00:00,20.000,301.6478000000,35.5587000000,9051,12426,0.41214762,3.45193740,4.63689100,NULL,1
12152,6971,101,Hamburg,1951-07-31T00:20:45+00:00,1951-07-31T00:21:05+00:00,20.000,301.6478000000,35.5587000000,9051,12426,0.41214762,3.45193740,4.63689100,NULL,1
12153,6971,101,Hamburg,1951-07-31T00:23:45+00:00,1951-07-31T00:24:05+00:00,20.000,301.6478000000,35.5587000000,9051,12426,0.41214762,3.45193740,4.63689100,NULL,1
12154,6972,101,Hamburg,1951-07-31T00:26:44+00:00,1951-07-31T00:27:04+00:00,20.000,301.6478000000,35.5587000000,9052,12493,0.50834884,3.47139480,4.57940200,NULL,1
12155,6972,101,Hamburg,1951-07-31T00:29:44+00:00,1951-07-31T00:30:04+00:00,20.000,301.6478000000,35.5587000000,9052,12493,0.50834884,3.47139480,4.57940200,NULL,1
12156,6972,101,Hamburg,1951-07-31T00:32:43+00:00,1951-07-31T00:33:03+00:00,20.000,301.6478000000,35.5587000000,9052,12493,0.50834884,3.47139480,4.57940200,NULL,1
12157,6972,101,Hamburg,1951-07-31T00:35:43+00:00,1951-07-31T00:36:03+00:00,20.000,301.6478000000,35.5587000000,9052,12493,0.50834884,3.47139480,4.57940200,NULL,1
12158,6972,101,Hamburg,1951-07-31T00:38:42+00:00,1951-07-31T00:39:02+00:00,20.000,301.6478000000,35.5587000000,9052,12493,0.50834884,3.47139480,4.57940200,NULL,1
12159,6972,101,Hamburg,1951-07-31T00:41:42+00:00,1951-07-31T00:42:02+00:00,20.000,301.6478000000,35.5587000000,9052,12493,0.50834884,3.47139480,4.57940200,NULL,1
12160,6973,101,Hamburg,1951-07-31T00:44:41+00:00,1951-07-31T00:45:01+00:00,20.000,301.6478000000,35.5587000000,9053,12441,0.51966907,3.46237060,4.62097170,NULL,1
12161,6973,101,Hamburg,1951-07-31T00:47:41+00:00,1951-07-31T00:48:01+00:00,20.000,301.6478000000,35.5587000000,9053,12441,0.51966907,3.46237060,4.62097170,NULL,1
12162,6973,101,Hamburg,1951-07-31T00:50:40+00:00,1951-07-31T00:51:00+00:00,20.000,301.6478000000,35.5587000000,9053,12441,0.51966907,3.46237060,4.62097170,NULL,1
12163,6973,101,Hamburg,1951-07-31T00:53:40+00:00,1951-07-31T00:54:00+00:00,20.000,301.6478000000,35.5587000000,9053,12441,0.51966907,3.46237060,4.62097170,NULL,1
12164,6973,101,Hamburg,1951-07-31T00:56:39+00:00,1951-07-31T00:56:59+00:00,20.000,301.6478000000,35.5587000000,9053,12441,0.51966907,3.46237060,4.62097170,NULL,1
12165,6973,101,Hamburg,1951-07-31T00:59:39+00:00,1951-07-31T00:59:59+00:00,20.000,301.6478000000,35.5587000000,9053,12441,0.51966907,3.46237060,4.62097170,NULL,1
12166,6974,101,Hamburg,1951-07-31T01:02:38+00:00,1951-07-31T01:02:58+00:00,20.000,301.6478000000,35.5587000000,9054,12447,0.41790732,3.45766740,4.58954570,NULL,1
12167,6974,101,Hamburg,1951-07-31T01:05:38+00:00,1951-07-31T01:05:58+00:00,20.000,301.6478000000,35.5587000000,9054,12447,0.41790732,3.45766740,4.58954570,NULL,1
12168,6974,101,Hamburg,1951-07-31T01:08:37+00:00,1951-07-31T01:08:57+00:00,20.000,301.6478000000,35.5587000000,9054,12447,0.41790732,3.45766740,4.58954570,NULL,1
12169,6974,101,Hamburg,1951-07-31T01:11:37+00:00,1951-07-31T01:11:57+00:00,20.000,301.6478000000,35.5587000000,9054,12447,0.41790732,3.45766740,4.58954570,NULL,1
12170,6974,101,Hamburg,1951-07-31T01:14:36+00:00,1951-07-31T01:14:56+00:00,20.000,301.6478000000,35.5587000000,9054,12447,0.41790732,3.45766740,4.58954570,NULL,1
12171,6974,101,Hamburg,1951-07-31T01:17:36+00:00,1951-07-31T01:17:56+00:00,20.000,301.6478000000,35.5587000000,9054,12447,0.41790732,3.45766740,4.58954570,NULL,1
12173,6976,101,Hamburg,1951-08-02T20:51:30+00:00,1951-08-02T20:52:00+00:00,30.000,301.6477000000,35.5587000000,9055,12453,0.45694697,3.48118880,4.59430170,NULL,1
12174,6976,101,Hamburg,1951-08-02T20:56:29+00:00,1951-08-02T20:56:59+00:00,30.000,301.6477000000,35.5587000000,9055,12453,0.45694697,3.48118880,4.59430170,NULL,1
12175,6976,101,Hamburg,1951-08-02T21:01:28+00:00,1951-08-02T21:01:58+00:00,30.000,301.6477000000,35.5587000000,9055,12453,0.45694697,3.48118880,4.59430170,NULL,1
12176,6976,101,Hamburg,1951-08-02T21:06:27+00:00,1951-08-02T21:06:57+00:00,30.000,301.6477000000,35.5587000000,9055,12453,0.45694697,3.48118880,4.59430170,NULL,1
