scan_id,solution_num,rows,relative_path,size_bytes,sha256
11000,1,241,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11000_solution_1.npz,19553,e40f40c5502e436f338c21bcd26b54c7b211f88a3827beb48e8f8ba2ebe22627
11021,1,292,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11021_solution_1.npz,21392,2669aada3e1d3c7780a82e8a778d22ad860ba8c84651ad8f306cd4120582e64c
11024,1,386,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11024_solution_1.npz,26693,749099709ffa03c3ffd0df087f40d49d71afefe2fdb22480b5d17d95c26febf3
11026,1,83,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11026_solution_1.npz,9640,a7380eec1aa22ac4508380932cd92167c6c668a7459853a6d7be51b149490b36
11028,1,481,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11028_solution_1.npz,31923,c54a9354d6190d8f9d5db1ff3e4b880dd9bcf391c76c6748822dff3ccbc398cc
11042,1,28,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11042_solution_1.npz,6296,9cef24adcbd06ea3b1835786d982e536537637f3c532af95500a6a8bf11afacc
11043,1,25,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11043_solution_1.npz,6104,b60c15b83950991d3d399fbbc79de4c500911d67b244f64c29effc154ef7b835
11045,1,109,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11045_solution_1.npz,11818,c184ed0fa55a3bac2b06f88c809b547eaa4375b65b5bd16cc6535e517e3e6e37
11048,1,383,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11048_solution_1.npz,26656,68f9db7ed281718c26feb1e3d3b863dd4c2271ae7a410ae04039a0eef550fa13
11049,1,379,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11049_solution_1.npz,26449,bf938806183721318e8975a5e64a811e0571d1632ecd8121bf0f43349a79bb5b
11051,1,86,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11051_solution_1.npz,10300,8198dacaa512cade2a58a85d9ec9b35b600344a7aa30870c4ed9ee553330db55
11053,1,308,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11053_solution_1.npz,22556,b5a088fcaf2d3ccb58811acc5caf3baae87f7a6524491a15692ee7769363defd
11055,1,322,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11055_solution_1.npz,23464,38a671c6fe65f9a09ac77c9644b701a475ed75501f712a6b44651e4050cab305
11058,1,488,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11058_solution_1.npz,32642,d82b283cb63ad43550b0e35fcda3d8d222d7c5875f390173b7667ad80022864f
11066,1,80,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11066_solution_1.npz,9717,4d74a3ceb46420b3c3658b8c72aa1e3a4207bfa811c586473e7cb15a15d86882
11068,1,321,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11068_solution_1.npz,23254,c1f60fc13fed0af2c9296d968d98b8d9d5235ce6464c13f069c9b9534b3b94b1
11069,1,230,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11069_solution_1.npz,18186,7fe50f908afb4cdf4030f0086b794b7082cd569f04ccb887bf29c5d1bd55ad7f
11071,1,30,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11071_solution_1.npz,6401,b2e530b4b6226f4d8472cf6b68e060bb6a1e6a861e4e4ab5248560973b582ebf
11073,1,26,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11073_solution_1.npz,6165,8b135581a8781d0a30e7382d18231750cbf5959f34f309b96759cc59abdcc07e
11105,1,148900,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11105_solution_1.npz,8008969,6ab4559409c490f55508a29d554aeb3fd01e37198059dc1e94b5bbd829d9a9c1
11107,1,139070,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11107_solution_1.npz,7497689,8312074d31c3df5d1ddaf7ffc39896eb78e3f6142e31dfd68ecf640c3dd04fce
11121,1,102041,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11121_solution_1.npz,5423367,7b0ffcfdabea52aa063462e68b18460c55eb43b7bcec75ded2eadf9f23beca85
11122,1,146966,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11122_solution_1.npz,7894564,f80086c6d3faf94712669479a5cf2eef66f06a0cd087d079de6a921938421692
11134,1,144577,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11134_solution_1.npz,7700435,24799246343829611fd636446894e329fddb01916ee1588036278cb0d807f394
11161,1,131401,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11161_solution_1.npz,7039224,239002714c55f93b782620115b6bb544afd6525bd2222dcc8bd06f9990da3354
11162,1,137313,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11162_solution_1.npz,7383805,fb392a7bc3bc39f2ea677697098efe31f74383780483289158082b0295c967be
11186,1,136182,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11186_solution_1.npz,7262198,368ed660aa451d86870db1438ec5d945a52db1a76692481df1e53187e60d2a07
11188,1,138053,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11188_solution_1.npz,7389539,eba9c368000a4aefb91f1e62cb1d28db4bfa2349aada7a725d10f015dc6c97d6
11207,1,149594,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11207_solution_1.npz,8068283,4938aa505d071cd2e4157a56d0583515c435183d058f01d839509ea5a66107ad
11208,1,146133,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11208_solution_1.npz,7827950,2883c4a784f8206e498b777da3946aa7b49ac8e1fcbd9732049a352694c77db9
11224,1,131671,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11224_solution_1.npz,7090804,bf23c48df838195b382e8902c19c5f6ad9e89467a7835bf6e7ef92222c9ccae4
11226,1,139687,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11226_solution_1.npz,7523245,d85dd38a27b8a4f7f0ee1cf970461e1bace80913846e23ad693794b3c7c81543
11236,1,85860,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11236_solution_1.npz,4593538,f751c482c355e4c2c78f3cd64f9b6a7bbf8758203f135732fd961af82fa52daf
11240,2,28085,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11240_solution_2.npz,1499614,f7bce34011b293b49f5c29b3b3bcd14537c970e67cc74c9e5edfb02df8416bf1
11282,1,14002,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11282_solution_1.npz,768478,2e19ce5eb95b63a85d98df130d41f700086b0bca060746390d92f41c01259858
11293,1,15174,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11293_solution_1.npz,830075,3d9332f7e0d60d9099d82f5906659ac91f0f0c0f8fe62eebcab33b32eb1ff9a9
11301,1,15120,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11301_solution_1.npz,823074,4bc35aaf60304a1d08b1d47a9741fd33b6c46c1f3c5130ef2d3d87ab4dbc244d
11324,1,2730,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11324_solution_1.npz,161094,4d457f92bf622ab2b12ca687b22ffe5751b5641d7831f1e0042b985ce4e85163
11325,1,656,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11325_solution_1.npz,43518,4d5c2c8e1a70ed946dfe5bfa08749cb4e38ada2d01135d3518c3639bb419e163
11359,1,1,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11359_solution_1.npz,4419,bbf0a756eb923ca29ebe9f992c1972845edcaf8096d6cac1bcecb737eecc5a2f
11361,1,371,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11361_solution_1.npz,26028,fa295be090cbe9458384194cae33f73969363558d76df577e7543a0e6fa6bb3e
11363,1,261,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11363_solution_1.npz,19925,dda201e5e6f187af65b1c4230f904f95f6a4c4f42200e38a534002de048882b4
11365,1,190,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11365_solution_1.npz,16100,92a550806a487c7e942a8f7710f0268a3205d5d4263df5484071df737e952265
11367,1,143,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11367_solution_1.npz,13521,361d00f58b888d356d0175876a098784d2ccbdde7b34cabdb69d1fba3e929c47
11432,1,114965,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11432_solution_1.npz,6190252,9a51c50b88217869de78f6b17f2422bb13319b122429951d66e7f49a05964f2d
11454,1,145635,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11454_solution_1.npz,7801974,cfdb0d8ab7b75c54d51fd624920802a4223804cb2a4c352068df36ee233f7b2f
11598,1,154906,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11598_solution_1.npz,8315515,4d0a08a86bc3b44c23d3c1fe76df3bd3f230dfed4887b39b12a1e1e148d339ca
11600,1,155053,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11600_solution_1.npz,8328509,a233c62f92ef723e6ca0e574706ba4ea4c0be709177585e7f732c7003f0577cd
11616,1,152741,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11616_solution_1.npz,8216311,93ccbec4a5d2d43494f899003c5117ef13f98d13a6986014441a5e28b823dcd0
11618,1,153786,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11618_solution_1.npz,8294962,e1be81966aa1f87fa55546fa002aa5a690a7dcd25dc4eb5ad5258aa701007190
11619,1,164086,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_11619_solution_1.npz,8830576,c57d695c1cb1239f29ca889938c3ac0001d42692fe57e91ba837756240f17ee9
12609,1,25361,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12609_solution_1.npz,1392268,7e0483f8447a936541118f7fb546e0095bc14332389fb6ff77db9a30ff40b6e2
12611,1,18498,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12611_solution_1.npz,1010930,a9b52af12cfed55f9da23ab0af8038ae51d9e57ab99031c43a88cfeb6674d9ac
12613,1,28339,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12613_solution_1.npz,1521309,fd529c919d23043b54db0fa7734ab25d5085eb63bff68d85524f2e4800c3e044
12615,1,24623,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12615_solution_1.npz,1326890,056bdc19b6ca05f71331657fbf6cf27c727e0e5b029e9eae1d5331288a48d359
12616,1,28897,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12616_solution_1.npz,1546415,90f81da3735d64abc79e9f7ab48f6ce38f1930d5bb8c061e504f32a27c2bdda0
12619,1,18611,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12619_solution_1.npz,1009993,f815a6f011ae5e896c6ffccb930f53580e3630ef9ca20a2c206744ce102cfe91
12620,1,10920,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12620_solution_1.npz,596222,1cb318689d94f3fa2cff71f45286a979b553e66541c56ba26bbd7a4dc191e5ce
12622,1,7887,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12622_solution_1.npz,435213,88bb856ae0be54dd1afe65321d48b644b36b4727babe5fab5e9922e0fb9f7f83
12624,1,10606,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12624_solution_1.npz,580784,de4cbe44920be5e7483bb6a3f9769012802cb1e6c840d5cd788a6526f92ec014
12627,1,9357,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12627_solution_1.npz,514068,636454bcf5591c0ab08cf9314c5e8f1bffa1acb767fc2e4641a3363b549d81cc
12635,1,6559,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12635_solution_1.npz,361945,47d093a87e82d44549487c96f4ba107d5e5b734cae015dbebdc1adb6276846e6
12636,1,5281,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12636_solution_1.npz,293979,8330a086cb95f00b879ae17c3630661c874dc0c9fc0304c0d47c16ea731b2386
12639,1,5166,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12639_solution_1.npz,288973,451afbb54fbea1f4edbd9b1258e2e512f2d463fce0f98ae51e1d3704f8db172f
12641,1,4913,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12641_solution_1.npz,274089,735098976cec13b12621aa730686f8f3152d04e6fb1b71590c76f3c4994854c5
12643,1,4356,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12643_solution_1.npz,247078,7744f863d4ce526804e90d0d07b3215f6a1f4c6d72397d20e0e95da618b4eafd
12644,2,1046,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12644_solution_2.npz,50720,d8ab572e8ba6e68086608d5dfde31348a78c4d026602e3b1f6a234f5785c4005
12646,3,811,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12646_solution_3.npz,40767,6388d1b2a93a3d27540a4ed0ac6e9d92b7aff946b8771764841e3db8e6a96210
12699,1,6907,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12699_solution_1.npz,382046,a6cc026836862b8179cb8bbc8fdc354cb204a52ce284dded1c12a6c59f2365d2
12701,1,6572,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12701_solution_1.npz,364681,78698112c9567e960d0607b52ddc9461364cc881a59a4ef43f848ef0187d0ad5
12703,1,6520,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12703_solution_1.npz,361448,50cd340fbf286beee1d920aa522e96669db20b25ad28f364f1a8b7e8e686387e
12704,1,6542,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12704_solution_1.npz,360912,c8b3b7d0184c8eb608576ef3574a1503f9ac3105a1ca338a6ca3c65fc2453127
12711,1,8616,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12711_solution_1.npz,471552,a41390d4f9c2df56789e220a163a9b6deb07c690a9dd4c47a02d52673f5eb3da
12713,1,21582,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12713_solution_1.npz,1143274,92227db33c015a86caf3f104ac3838c0220a8d33b8c548f16a1e570aefaf9780
12715,1,27787,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12715_solution_1.npz,1467763,5a3e75776ee14353fbcafe4eb376d319d472c808683a3b37ae31900d55167f03
12717,1,19571,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12717_solution_1.npz,1031517,62e6a6346e70e5f1923f9aca924fb0561f08bcb7856e22e1d46fe65e68a64db6
12721,1,34194,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12721_solution_1.npz,1818654,9ad0c862c4ab0365aed9b8055d1a2c6c5b225b36f92a2a1c7dcdf0563b2f52fc
12723,1,25931,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12723_solution_1.npz,1380910,ad5b2b3adc711776f9c9578a0a13250fa5a01ff350ffa9efa794224666a0a85d
12725,1,15197,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12725_solution_1.npz,800273,6412d983cefc81f7428f3790303c7a194e5a4c4ecfc4e0c241f29719b260f163
12825,1,6361,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12825_solution_1.npz,349970,93b9ae350c84a345065bb86b84873a8608cb0b68985f594c28fa9592ebd68495
12856,1,6315,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12856_solution_1.npz,339222,acd075ed645fca7e65965b8ff7094c18b3f4bb0a0acbe1d898da5a82e6c60101
12860,1,66231,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12860_solution_1.npz,3496894,df29f4ef87e94a45a18df5555b81b43dd47976197eadfe3252f1584583471164
12862,1,57623,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12862_solution_1.npz,3105264,e76b19c110c5a81863a4744837919c93a90ca29dd205ff0cca2a82df7d2adc02
12865,1,65911,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12865_solution_1.npz,3571930,2e853666131f641c6de7a910b3382d0a82303266f48824172156ce0177965169
12866,1,75799,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12866_solution_1.npz,4067420,17517782f100cd0cc7df6c7d84672407670877fdaab7056afebc7c11c77e3bc1
12868,1,47664,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12868_solution_1.npz,2578318,8849d9c114471463f869c5fbf839f73bbdbe4dd433b7f7fb8001728390023bf8
12870,1,37953,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12870_solution_1.npz,2048017,f62a823bb2d5d0f91e4522dceb7651d5279c21bfc60908761785efe81ba2c7fa
12876,1,15998,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12876_solution_1.npz,889830,840ba8777bb5771c118597c0e1a20c26909d49958616eca2d7f8faf5c59a8135
12878,1,16815,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12878_solution_1.npz,909330,502460560255d70e3eca185827cdb59933d4805458ba426622a7e3c8e69c32f5
12879,1,16481,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12879_solution_1.npz,902002,eed403e04dc1bf9a11b66639e4a897774b2a19297072b1fa78d6c877c57e304c
12881,1,17656,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12881_solution_1.npz,969240,2c6842a8bffaa4ef68011b87d367965bb608d353bd891aefca13d129ab6f8cae
12884,1,20995,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12884_solution_1.npz,1149336,6496450969d7f8929b252107b82e4470471b939a84fc61b1aaff254e1d88c580
12886,1,185435,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12886_solution_1.npz,9847641,27cf04e4992c01c32cea8a6d63643cbe08965d2c12898bef81bb5e62c8ac10d9
12887,1,200818,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12887_solution_1.npz,10596570,89f90fd5ce4fb41ac54eeb628fa0d367d6be50143c8588705eb31a45a58f2aa5
12890,1,21692,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12890_solution_1.npz,1142737,514a9c94314dee8f1967e4592760809d06824861a94392e0f2495a87cd754966
12892,1,15466,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12892_solution_1.npz,832928,69b828c131add3958cc61eb458af4a9bf07f94a24b73817d5565dcf6a1db20df
12894,1,17368,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12894_solution_1.npz,926105,cb3984039030207f7eeb0730b1048ad23007d47c74f9d74f55ff1409758c03e2
12896,1,22241,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12896_solution_1.npz,1194409,82b0129f289c9cbe672762064ef082b84da29172845fbf52e57e5a37260e5af6
12904,1,20846,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12904_solution_1.npz,1119507,f8e05302fdc7724cd9386f5815589f20d589f9b77742edd5c8b2c9a35c471acb
12906,1,16338,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12906_solution_1.npz,896809,90e36c948d7061e16b9b7502cfd55aaf11a15b25e57ba3757986f604e97d4a93
12908,1,13844,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12908_solution_1.npz,746323,1323fa2e27cbdcd251253f67c58d3b9ef09be2ae9e81e5b9e795f51ceca0dec2
12914,1,60815,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12914_solution_1.npz,3285570,45041d7e4bed81637c60420ed331d3bb764785bb756e142ef0c4f216744c5230
12915,1,52988,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12915_solution_1.npz,2834368,60e8bc18bd0f2f53f326208f591edcfbe0003b8493f48846a91e9e2bd2bf28ac
12918,1,43767,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12918_solution_1.npz,2337997,0618b6c11e8ce2e2e95231b4444039caeccf3fa764cd1c42c7d145352365cd8c
12921,1,18936,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12921_solution_1.npz,1021164,dbb755e174d6cf132e7a6c0ca247f5396a2861fa485a239f33b28fae9d565738
12924,1,22198,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12924_solution_1.npz,1200060,1ce8540050f0d7a37fffd91528b2251e2a1d68b2c48ce8c608d0edf619692353
12925,1,19107,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12925_solution_1.npz,1023264,af05ff562af862725f4581abcf54563fdbaea000da4c174ce27c4de454de4074
12928,1,15418,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12928_solution_1.npz,831353,a39a3ee255c85a078b88b81e5cfc362c57ccaec32c5802cd225976ea3a216a0d
12938,1,21786,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12938_solution_1.npz,1194872,04b689bc00a48a84588f358527819726ab04c98c4c8a21c436fe728155bfa2c4
12939,-1,0,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12939_solution_-1.npz,4284,1840e46a5a6982e04b57a1a16f82185cf373bd7dd8bda81ee29a472dad736eda
12941,1,22478,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12941_solution_1.npz,1211019,0a4feec189d00134180138d1b505ca62d15f451cbb9cfbf7961490a32cb3e87e
12948,1,24169,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12948_solution_1.npz,1309667,77762bda9fc9c7d21e2d0f99ccdc47cb247ea3eb8c2c35fe7a5733e0c91b6bbf
12949,1,24515,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12949_solution_1.npz,1314902,822a80034248d0292f9a3a8eba93cdd19bf603fad8970657b61239c121844ee6
12960,1,66933,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12960_solution_1.npz,3514650,5fe203863d8a16708e309c5d09d275f18ecc2fd0065cf18268c1e5526fdbfaf7
12961,1,47904,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12961_solution_1.npz,2509018,86c294e8dd6b206514078d7463dc1779a8eed1ec0d757fbc89f3c77f9dc47e2e
12964,1,46749,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12964_solution_1.npz,2468710,1459d9987224f4d38ba6b2920271cbdeb03b3cbcabe16e235aaa275f80c1dcf5
12965,1,32157,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_12965_solution_1.npz,1701286,c568d9c162d3ab256a6e0e3ac63044ed2b09c52b3191ca485dffab966582dfb8
13023,1,110713,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_13023_solution_1.npz,5976643,a95c1dd2c63d24b2d514068f178a6ce81e3d6f04b33a7a3472f376264abac989
13091,1,14828,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_13091_solution_1.npz,795404,60af7fe8e5f4fc52967b0a19fdcc55bf925f9e7e4a78a339f959ba3d849c76ee
13101,1,8452,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_13101_solution_1.npz,461257,258fc09baf1fb31b3320120d42ec591ea9f36bd7a050259d44ea67a28e149574
13120,-1,0,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_13120_solution_-1.npz,4284,75ad4455a60b6c58a4992db9655cdf97dae754da93663243817b1b7507fb11b8
13122,1,8920,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_13122_solution_1.npz,487636,de2fde70ff93bd32e68a7a2d7c0272f509a4dcc74d29e06fda02017bdc9de487
13126,1,15637,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_13126_solution_1.npz,835138,6e7458db45762fb5acd565e57e000d474d9ba2958c238f3d7611966e79cc33ae
13129,1,14610,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_13129_solution_1.npz,786756,1cb888761d9100ffce26659c6147a3ea7909a8d5337a7b7b3240dc5b7fb15dca
13131,1,18553,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_13131_solution_1.npz,993698,9dd2d77810b9ef4db9671a5a7276ae4dc0c3f912ec51c23a189d6d3d2d731777
13160,1,5360,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_13160_solution_1.npz,298168,a827193798c4d97fa3e40123adbf481abcf3b6c8b8e05b73d5fd1882fed9ce4f
13163,1,6245,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_13163_solution_1.npz,342919,6c86fd4af07f3e9352aba51490da4f180d738984b5df3d488f5f02e5d027dcad
