scan_id,relative_path,size_bytes,sha256
68508,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68508.npz,286353,27911de328d398ff18015761079185df10aca59f63bbc88195c02024f9511ed8
68509,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68509.npz,300924,e00242d7259c5989b46a49aca4295d2fe59c9878c8d5bc83f7bd431dafb258ac
68510,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68510.npz,372727,c92adac44814264974867eee9532196bb8e594c8872d736bd993c895348d91ce
68511,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68511.npz,408541,8999ae380fe9d2fa56c976e8b4ca11a5dff78c809f8701db743315a76fe59b0a
68512,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68512.npz,396599,e65422de55365a515fae7f5e01e4314be2e75d9699b8660743705bcfc986ca87
68513,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68513.npz,451225,fca86e38829e0299702a74dd163eab445f94681c80cfea285d84e5eb4dde5939
68514,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68514.npz,386147,7bc29b1b8f14f4e79cef7ebf1e909902068392f81b68b3814362ba6b77baa5c2
68515,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68515.npz,356206,5bb17d14118eddb039980144c7acb178485c4f04a77e194a18d21112efd5fb5a
68516,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68516.npz,375386,c221401e877c8c095d68270c2161cad2b927ad1103c66b83ba493e6f06b50fae
68517,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68517.npz,381289,29e94e86d6da238caab487f04d831e19c9501bad9369e9caecbda9f4c78b6f02
68518,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68518.npz,349734,847d51c4691fe8a99811f4a37d202c55ae1c64327ea32e7d0034789d83133204
68519,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68519.npz,316045,89e7dfa26f69a85c42f4bd99077e016cb724f6cfdbfc04129688a6a1920ec167
68544,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68544.npz,287412,6a4f08b7298ba7e03b8f193abd2c0f37b154b8a92d1da5bcf99ce69f6c8052f6
68545,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68545.npz,274657,8c5231e3837d9e9561d35c28bc1c7607e8d250091437c50686efa4e2febdd62c
68546,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68546.npz,238119,f7da9ba4704f577ee52592edd0a982ecdc6fed0e59a36b11a2341e1a5e705f07
68547,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68547.npz,258310,9ee43460ca6338d090062d75abfd55113ee4e7dd571ca86d8e62b8bde7e5faf1
68549,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68549.npz,325592,fe5ae45abdec10c6a3b3ce5e1187d4c2eeec118c028b4293aedc4ab564c82721
68550,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68550.npz,234409,a64261712563884c0738c6290f8b434f8d6487bcc401bc5cafacfcb322de17fc
68551,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68551.npz,230800,21accf520ee3a4df2baa9d4cd1d90f6b1aaaac618c8661266725156d931b0890
68552,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68552.npz,292595,8070636da3e8b8fd9fac0ab56bd6b3ee80f33e79d04a08f485053f7f6ba69384
68553,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68553.npz,284934,29b9a145fe11073eacfdcbbb6781a3f702e0777fd27ef86271be70b20f4a70cc
68568,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68568.npz,269496,177ecf144fc3759e06e617af187580c500a1564fabfe9bf9b8b2854479a84288
68569,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68569.npz,270792,25107d20ce43b60ed7887900d3a0c35d60b854a1ddf7e9b53cf544a1cb74fd91
68636,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68636.npz,364648,fa5b4937d69be620cf4438e4f7a2281ffb2b75ec202989f2258aefd51f163cd4
68637,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68637.npz,366362,5c5dfa9160d3493ecdf5c7bcf01d05c65fc0be61771ae28ba77709180be7a90a
68640,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68640.npz,352331,b2c8d5d7a4e3930a38a9ebe594351530ddfeb28557a0a811291897ad9a6b8180
68641,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68641.npz,345338,379bc9adb6ec9876d83cc2efbcd8fead8d2d3290a31a21be2b81695a62cfcfc1
68642,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68642.npz,345868,8a1e712627f3e9ddb1e09e3124c5cdeeeb88eb6e004f6b3a0b29cac647261eed
68643,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68643.npz,336475,b2427b06db3800d17e5dd42c8440719ac1cde09b9b34475953ddc9cb726ca51f
68644,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68644.npz,29635,0d63322e1517c8e4adcdb3ebf11be3db74d5969485b156c3845f0712755a6c87
68645,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68645.npz,28210,03d9780c80f1d33d95ec0a673bc5573964435dd47f8954edf25dccff79fa9ac2
68646,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68646.npz,314842,10338ce8621a5a054190efb60c957dac7029845a5c595d7ee0a9d06cd2ccc5e7
68647,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68647.npz,301135,c10dd8c5500fd9ec053164e654dbdd6293f33e937a3d45e71ac996ed927e4f71
68648,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68648.npz,290073,698bafe5828d284fad274cc88b9f25867aa3a886f5a0904b70b24811518d1e82
68649,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68649.npz,303102,ef63736048fd7aaa4f755e7b777cd6af63186abd756186fae54b945cc23e3c3b
68650,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68650.npz,217440,3c8576ec56be56679af3ded999dfa669b3916eb52b1628790714e4314f0b59ff
68651,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68651.npz,241463,d3c950d06e9298e7e75a9a8830d895c9cccce4e3601c7c90e56a8d9d72e4b932
68652,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68652.npz,200920,c893ffc725ef1563910ecbd73861b33c2a3490480a52b87b4ecb6d0a01d6193e
68653,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68653.npz,204867,fcd99b8f09d77b4b25a8ce242b032ccd08fbf4fbc4f33a12766ba496d9c29fa7
68726,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68726.npz,212619,7c25be9c19cc6b50fc09a49f205a136d709d3f92d679dfd56c8327f071b85e11
68727,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68727.npz,198234,6e1d940fc7e61f5dda56113ac44f0f1fe9dc384cf32252e618bb0364daf502dd
68728,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68728.npz,189739,2ce6278c173ee9bb150a48008cc4f627d4827ddf442c59dbc17db80ef51d08d3
68729,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68729.npz,192368,63f1dd41186bf73eae8457c5121f1cae1f86069a12c56fb2506464c0348e659f
68732,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68732.npz,195647,3449bf43542a01c842012c986fe0419de436c2c9ae060fa819d477ca2bb6a251
68733,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68733.npz,200207,50b55004dfef2bbb31f592f9cb77795b301ed4256e9543dd5491b07e210424c7
68748,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68748.npz,230254,85d8c304cc8d64141deae5e23419071c85a07b690a75d907e68232fc0be1442a
68749,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68749.npz,203083,2c09f419760162e657bc4da8a39e8c62499fd81fff4236ef54d286ced0369a73
68782,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68782.npz,199065,4c8085359d53f1b5554247ac04608922c6161f345d71b70616adef23a09a67fc
68783,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68783.npz,190157,fb49beed3972a36e160cae48939ce20d3c5b62cadc09b32ee9ce54708998a8c7
68784,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68784.npz,155142,ade905d91c5784f900ca4dbc88da4ec41d27a18ab2d873e9e2c384ac0b3610a1
68785,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68785.npz,177613,8b1d013fa5c9d8674753c9dec82304be3f9493eed3c3016e288984174d66587b
68786,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68786.npz,204035,bf65133e4f11ee7a63c6e7c8c66cf7371a6fbdcbc833fdf568591ffc52c3c6dc
68787,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68787.npz,170730,197a1ceba139d37ab68a57db88dd7349ab55d1ee036ba4a352f4d74ffb79e7a1
68788,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68788.npz,27504,17dd227115c80e827d2f335958d89cf124007b35285228de31e4b492051dac31
68789,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68789.npz,25536,67c3242294b3b4f7dac0bd0081ba00d2e762289ffd83010fcdd44c635757b571
68790,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68790.npz,178515,fb5effcaf22ec2f4e9b8a6f4493cd7b5a392a28776265cd13c485b90cc3b8098
68791,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68791.npz,196030,0503c6f7574b536b5997eefa3e23a76ff26ff8b9cf445e2f32d5bf4dbe0ea404
68792,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68792.npz,172379,3633ce7a48e1da2a3cf2eccf04dcf9f4338bece39d8481f4e274105aebe21a0f
68793,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68793.npz,153273,9eccdb69931d123b39c29c51a31f92c12389c9e848ec3e2b74abd7f1adb356d1
68794,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68794.npz,181133,67014de0d8babf9c66e91d7bde2e348aba8095e04139441360c18a5a2e48591c
68795,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68795.npz,188481,273649dd26d1687e4f47f005ff6bb2d19db87046a2ab88e470d57dbe71d9bc12
68796,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68796.npz,206603,3c860fdc55a853735aeb79b51615e2b6dd42f714fe4ddfc87d658732c5b137ac
68797,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68797.npz,208892,078963c26a45c62f23bf92425d8b04fd68c215bcf5d5b52447cab6e8f8d7dcca
68798,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68798.npz,195927,d3620f68b256aea3df72e5cab5f0eb71429718a3ea00978d1594d028bf1e999b
68799,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68799.npz,207775,0feb10da981c2a73e6d5e318e13054cae90de3865eb571abf49cb51a8a86a185
68800,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68800.npz,237826,d79be64d9dac4e5bd33745814daf0b57fb2469401a1abee6e3357cd9af01fbc3
68801,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68801.npz,256128,940d70950298d711e3ed21670ca08268fab0b6a7e8de21752ce5f05d7aaf3a5a
68802,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68802.npz,221232,47ac3db590dd48139eddf6059b557b3ee3cbe390f15ceb8ed266826c0a7c96e5
68803,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68803.npz,236153,b7e499d5415a12830c03285cf3bf7ec00672176b6ff834a2084474eec2da495a
68882,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68882.npz,157220,0ed9facc9fde7bfa677301b60fd8813f16cc6b6b2d9dd345068befd00cb2bf02
68883,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68883.npz,141043,ee1553baa9eea16b29e572d783e5206bfa9254ad81f67370861234202408c1f7
68886,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68886.npz,151010,ed6bd240614ab32abe8b585e965a57011bb5db1bb0fc19038c7b880848d4187e
68887,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68887.npz,136930,d16e62ee6e5f1ce185fba5af0e93edaf968afd6d28fc248fd793e95117d420f5
68898,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68898.npz,196141,b985263fcd37994dc0ab5ccb3a6ea77dec446bf3d24c739c1d1f10ab3a83cf52
68899,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68899.npz,179362,200a8f3bb852a30e9b4813c611cdb6a93984b202e35eccdbb160b536545ab093
68912,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68912.npz,93265,cdf386f51f36b8b2346ab8178dbedb023ec41dab18e3636dcfb8efe29cbe94ef
68913,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68913.npz,87818,c072cbe13cc709b5ba736eb025a5b8061c54974f703aa3505c0bcc95cc7d35cd
68920,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68920.npz,144560,4edd26e27dcf2ef757d8a5950c1d8b56b04932e966cdfce2669379e1137cd34a
68922,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68922.npz,140092,b1171be026077f157e26ed845381e6fa5d89351ab54f922e8f296f14b488aea7
68923,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68923.npz,147991,ff187fcf670e54c04b14a6e247b43f3b457ba481a2630f6ed8a127c56606d0fb
68924,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68924.npz,125722,896443c827db3566c48d39ef5827de7786a2985b1ba42dcb6f39329cc3748af2
68925,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68925.npz,139753,eb23b1472c956ee34ee2bd49b3a981d758edba3f1c2693310de2f005f153957b
68926,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68926.npz,87168,256b87ad6d30fd1551ad19e7fe156eb41e151b421ed4fc4441d023dfa1239716
68927,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68927.npz,78425,d3372b0c71d7ed465f46265fd0ac2663c9cf672adaaa48c16fd61e53ea7562d8
68934,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68934.npz,134924,bb7b88aefc2a9c85adfd63480cbf782c6bc1eafbbd0445fd0e83a09cc69bdb73
68935,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68935.npz,134621,559ca7e85488177a9e87be3af10acc06de5d942c13d4ef79c8b5dd1623ebf12a
68936,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68936.npz,108541,e5731f4c0efd048ec861114952b2451ea7b74ef9d335e73808ec67aae8b690f0
68937,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68937.npz,93657,93296bd8d1f6662c63a81b22520bed0a9db46bfa4254e6cc1e87688357aa7cad
68938,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68938.npz,110343,5f6cfe8b92fe94e80277fd0fa455c0e81f825edaf9ec6ad98588219f848f012b
68939,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68939.npz,119169,0e7c3e44a7478484fcfc5ad1b5617f67b63822809615350080016fe36dd0af11
68940,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68940.npz,199753,58ea5348c50a1080fbb3f1b4731771ea824a356f9210b9a404c5a70ec655410b
68941,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68941.npz,191535,94032583753a34061f725afac33a4404e417fd1fa0310407c7cfd0d35a2bfa02
68944,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68944.npz,152261,33a8423cf6032213a8c1f2beac87efcff41b3a1bd50e015cd06f2c3e59368e9f
68945,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68945.npz,172478,f61655ac7f147c1bf0bcd83a21ff1b794486dd4bf6fb667dbc610130deb341bd
68946,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68946.npz,180870,1a8e653f67d6bc8c6f32619620df1cf352d4c44aab833423793e71c4e13aa3c1
68947,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68947.npz,182858,a80c7bfd3c9d160b541123f8a75aa1ff14940d47a0db4b43bbbb41cc8b5b97a0
68948,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68948.npz,133123,f6eb49b0aa8bd5fe13366557a25db56a8a64a4ad41d58da3f8b3d6164f4f3948
68949,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68949.npz,151099,c56ec978153c7fb9e9044337aa412a1cbe42dfe17232d061e516df24afed11fc
68950,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68950.npz,165694,147750eb98bd9df1a95fd71edf87293df8e01ff57bcf6931b10170feb1069512
68951,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68951.npz,162751,9743e1de89d45fbea533bbb864c1641881e8c9c8f98e11376c7ca867d118fe0c
68952,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68952.npz,164952,c3fed0f0e1a93e24449569e13b10302be55c57182ff9f50100c303becbec76fe
68953,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68953.npz,162404,72edfc7de6acef2f68817cd37e60f09804d31635cd0609e0b19be4a5b607c4ca
68954,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68954.npz,157037,83837a525b358945963c88f313c4f72e6671e3ed97665f1bbd1c25de04af471e
68955,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68955.npz,169095,a8e9ef9a4beeae9711366c2d51d98b471435b4b5b24f902ad7a9ca8b090f2c8f
68956,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68956.npz,218362,e1992a2e78342169ec1c8ef50c816cc2a74cf04435e584dc003cff19818f6715
68957,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68957.npz,195204,7a8635c1024be691fe9d09d338a4b9c3fca67415f0d43ae5cf4ba7db5983cbbb
68958,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68958.npz,132507,f987508154239f4d9c83142216cc20b0730e022e562fb9ab83616b3e5ba32804
68959,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68959.npz,149577,65c8a79b07382a7d7674e6392aa59bc67676b1d3fd371421b44f8c699c8a1c5e
68962,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68962.npz,208237,6aed617324ee03928eef8a610475625a5134158f00641bd03e127495e267bb06
68963,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68963.npz,177743,8767cfeb676231279f22ff59fd2d9e7d6452ff94c9424e6148ab4d5f6d5f5549
68964,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68964.npz,150719,78a29a149c2ceaf9db37ac65a8926f1378be7849c74a728f4b7c727a503d36c7
68965,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68965.npz,165362,21fef2c4a82c8da18aedb38e055579b12840e204e67b363861c1f6785a8afa2f
68992,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68992.npz,189228,9877c047575c4a8b6e1aa8ec0ede922a68e9d9e4c354cf8c42a7dd6a361b189c
68994,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68994.npz,197501,2ca377a224c0f82885309d8ebce43e97edfb804dfa691d789b9d86a8942ca149
68995,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68995.npz,173693,ca6f2a931fe5cfb3702adf76a711e2df285cf6371c320ebc58b2f1bd7680c085
68996,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68996.npz,151033,a142fcbed7eb2bf3bb298afaaaae40ded12786ad905c4750bdf12450ca22b661
68997,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_68997.npz,128639,d745c1c7fc7b96b5ad9cc5a445832be8c1bc081c2ed1539ff2e124c022da1606
69004,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69004.npz,263615,d57daca3ac8884b47ffedfbf4bcb865d9fbc06504b11d914142165e381104c60
69005,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69005.npz,276598,9c32dc7aad8e4b2980dc75c5e63b6a2499734900960b5dab11037b2094e38509
69006,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69006.npz,168871,924169fd4bacebcf95fedbe1b60c78dbf055e35aa05f1bc2d30de0ba4ab4eb9a
69007,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69007.npz,192360,acbade65fb840be0d6aa5de59ea7f28cd171b8503b85fd585a87f2e89cc0efbf
69008,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69008.npz,131890,c88bb5740c8d915e2140aa7057d21003aaa2f3c99e80155bf74b3d48ce8386a7
69009,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69009.npz,138436,151a5a508a39efc77cdcb6866eed5824c0662e924c42984688e35f8c92142ceb
69010,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69010.npz,168726,e96eaa0c8842e0763e5a445702681a6430485346514228867f4c79515bebf164
69011,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69011.npz,149658,bd6f26bdcd775c8ee303b8c7c693e52e2321f611b851dd017ab0090934cfde57
69018,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69018.npz,154672,fcfd54e6abf1678d4f79166d59123ae70421dd0d9ffeba3cc1e251246731fda8
69019,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69019.npz,156164,1c033c6d5c8331a90dd256cd6ff8aa6f5db76abb99e30a4ffb1983e28a84222d
69020,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69020.npz,118371,53912d2dccd6d2999c444575282420f55c5b2de96c80cf7da28ea909c9f3bedb
69021,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69021.npz,131508,1f24233601fd5779840f7b785bc21cb393bd5ae5bf0f39d14b0db07b7107c072
69028,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69028.npz,188205,22732e023a12d3f053a5831cc1db1006a8fa3907608755c8e29af2cf02e3b533
69029,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69029.npz,154983,7020a1f2a4a4dbbdcf76b85be8570bb94284e1279bcb49dce60f54a436d904bc
69030,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69030.npz,148088,b99626bb9eac671d1f8f86c78bc0caa8598e0daf44e419911e016bf70f960a71
69031,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69031.npz,141734,f5ac8c3b287498b83bd63f28fa6fbda478ad887a94dafb966473537adc0f0a20
69032,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69032.npz,161582,1105e2ab237acec0d6a84db93687be50c1269ad7d79177ab392976d582ace6d7
69033,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69033.npz,160073,4f8b5916287217352f1733d9e3df26d2437886e22f2825a3ac09e223f8b6489a
69072,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69072.npz,751378,0c4f99ce22e3dfc98e3f90c1a79c14c5212c7221fa02ec3139c720cc63806e74
69073,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69073.npz,742420,fda7c48bf175108a544d894f95fe54da64b1551dac7c9861f08256316da1938c
69080,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69080.npz,392163,ff4e8f8b0dbadb39f70a6212d603e819771ae0eb545c3c0858116c3434dbcd0a
69081,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69081.npz,386326,8a06ce822a2abddf85cc3c5055ee905f219c162922346ae719ecf1c95caa9b01
69088,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69088.npz,873306,30db9c06852b6943e8bb849e85135c5400a48e99dc531787e62974dae7ff2550
69089,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69089.npz,821594,12c633ddbea0f19b9036073bebda56f169ec03a13db2255e80de16926c39fd05
69090,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69090.npz,347583,aa86a03a77becbe65c47d568dfad7d78184ebfbbe1b1595fc93295967b557bd3
69091,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69091.npz,419679,661ae33d92b0d2e3f5b84826ab8ba3db9a12ddde0e4e11f736c5c2e8ea107703
69092,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69092.npz,549130,f613c119bd3b6b3d93db1118a3a9e7d3085bb0c9c77fc865c5ee4eec0ce8165d
69093,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69093.npz,525600,3f6827b0f053be8d384e8f5ff9c392ceb26819ac79c3dc021a2def61a5b03015
69094,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69094.npz,716714,12453b38e3736930bab996ddb7d37104669f9f0c5453a6cce3914e806c47121e
69095,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69095.npz,718467,793bddf69afe530fc1ff1da3555c4f343b6c87852cc916af037ec97d362c7104
69096,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_69096.npz,620361,78d73875b77d1d39e2a639f0dca2b0379d1dddd19832c33ece3cf19e27f2adc2
