raw_match_row,physical_plate_id,scan_id,psf_sigma_px,injection_polarity,target_detector_snr,baseline_detector_sigma,n_positions,n_recovered,recovery_fraction,median_recovered_snr,min_recovered_snr,max_recovered_snr,n_quantization_clipped
294096,7804,10186,1.0,-1,8.0,705.0467408066424,24,24,1.0,7.924918764179605,5.89685561829117,9.995841976588265,0
294096,7804,10186,1.0,-1,10.0,705.0467408066424,24,24,1.0,9.924421618289191,7.896398993824244,11.99530345291499,0
294096,7804,10186,1.0,-1,12.0,705.0467408066424,24,24,1.0,11.924084415007673,9.896054718825873,13.99497347080042,0
294096,7804,10186,1.0,1,3.5,705.0467408066424,24,8,0.3333333333333333,4.515241820634485,4.04658668333246,5.602725508867043,0
294096,7804,10186,1.0,1,4.0,705.0467408066424,24,13,0.5416666666666666,4.553727561061216,4.068152745847495,6.102387234126955,0
294096,7804,10186,1.0,1,4.5,705.0467408066424,24,14,0.5833333333333334,5.049795462595411,4.254831454030071,6.602105463241223,0
294096,7804,10186,1.0,1,5.0,705.0467408066424,24,19,0.7916666666666666,5.177945171814426,4.004274464602191,7.101750472063874,0
294096,7804,10186,1.0,1,6.0,705.0467408066424,24,24,1.0,6.073673038323085,4.002676860243396,8.101807639776581,0
294096,7804,10186,1.0,1,8.0,705.0467408066424,24,24,1.0,8.074411477768034,6.0035152908884735,10.102448157450844,0
294096,7804,10186,1.0,1,10.0,705.0467408066424,24,24,1.0,10.073618245532257,8.002820511919364,12.028007269339247,1
294096,7804,10186,1.0,1,12.0,705.0467408066424,24,24,1.0,11.502703619442016,10.001987941159737,12.095340206709169,13
294096,7804,10186,2.0,-1,3.5,705.0467408066424,24,13,0.5416666666666666,4.710161802103366,4.294140804251799,5.493367004237281,0
294096,7804,10186,2.0,-1,4.0,705.0467408066424,24,16,0.6666666666666666,5.104988237917842,4.128356114044986,5.991761845567268,0
294096,7804,10186,2.0,-1,4.5,705.0467408066424,24,19,0.7916666666666666,5.3697917862676645,4.01053250382789,6.491477515087455,0
