raw_match_row,population,selection_role,physical_plate_id,scan_id,archive_family,filename_scan,scan_epoch_isot,scan_epoch_source,wcs_key,registration_mode,registration_window_arcmin,registration_refs,registration_shift_east_arcsec,registration_shift_north_arcsec,gaia_propagated_rows,gaia_pm_incomplete_rows,reciprocal_gaia_detector_matches_15arcsec,registration_refs_corrected_le3_arcsec,baseline_detector_peak_count,strict_native_recurrence,strict_native_peak_count,diagnostic_native_peak_count,closest_corrected_peak_sep_arcsec,closest_peak_detector_snr,closest_peak_polarity,forced_target_residual_sigma,science_pair_reference_snr,injection_run,injection_positions,worst_sixway_90pct_recovery_snr,injection_sensitivity_reason,sensitivity_qualified_negative,candidate_disposition_changed
293672,PRIMARY_424,SENSITIVITY_NEGATIVE_HAMBURG_BEFORE,7679,9986,HAMBURG,DR4/scans/HAM-LA/LA08157_x.fits,1953-11-25T21:15:01.000,DATE-AVG, ,PRIMARY,5.0,11,-0.22734537441448635,0.8643099247945395,12373,125,582,0,2320,False,0,0,20.15266541665355,4.7335891163622605,-1,-0.9141506635811495,4.331377672892306,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
293672,PRIMARY_424,SENSITIVITY_NEGATIVE_HAMBURG_AFTER,7688,10002,HAMBURG,DR4/scans/HAM-LA/LA08168_x.fits,1953-12-05T20:47:09.000,DATE-AVG, ,PRIMARY,5.0,97,0.01579506745320467,0.8529698918675018,12373,125,851,12,3726,False,0,0,29.761247374778087,5.095906758198553,-1,-0.6561472253982601,4.331377672892306,True,24,,MISSING_90_PERCENT_THRESHOLD,False,False
293672,PRIMARY_424,CONTEXTUAL_3_TO_15_ARCSEC_CONTROL,7810,10190,HAMBURG,DR4/scans/HAM-LA/LA08293_x.fits,1954-04-06T19:54:47.000,DATE-AVG, ,PRIMARY,5.0,31,0.22281377590900978,0.08272588950141112,12373,125,1307,3,4858,False,0,1,3.8314593720922367,15.680615906482178,-1,-9.044656581244054,4.331377672892306,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
293672,PRIMARY_424,SENSITIVITY_NEGATIVE_BAMBERG_BEFORE,89097,113642,BAMBERG,DR4/scans/Bamberg-North/012160_1953_h.fits,1953-03-05T20:18:30.000,DATE-AVG, ,PRIMARY,20.0,6,1.6810287958416033,0.5296503097145983,12373,125,15,0,57,False,0,0,212.8415357139895,9.978702988534307,-1,-1.6801021045055236,4.331377672892306,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
293672,PRIMARY_424,SENSITIVITY_NEGATIVE_BAMBERG_AFTER,89595,114131,BAMBERG,DR4/scans/Bamberg-North/012688_1953_h.fits,1953-12-04T19:20:00.000,DATE-AVG, ,PRIMARY,20.0,8,2.1533628850060835,2.1789428314799006,12373,125,16,1,49,False,0,0,181.80962650850006,6.944224397362719,-1,-1.7455151837700207,4.331377672892306,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
293710,PRIMARY_424,POSITIVE_STRICT_RECURRENCE_CONTROL,406,400,HAMBURG,DR4/scans/HAM-LA/LA00578_x.fits,1918-12-24T22:52:26.000,DATE-AVG, ,PRIMARY,5.0,15,0.7172811470760971,1.9971489744060633,12620,127,385,4,1318,False,0,0,26.807805021342293,4.295165198403707,-1,-1.2730913359627893,5.822932467663243,True,24,,MISSING_90_PERCENT_THRESHOLD,False,False
293710,PRIMARY_424,SENSITIVITY_NEGATIVE_HAMBURG_BEFORE,7679,9986,HAMBURG,DR4/scans/HAM-LA/LA08157_x.fits,1953-11-25T21:15:01.000,DATE-AVG, ,PRIMARY,5.0,10,-0.7411777167891431,0.8264526344386711,12620,127,939,1,3767,False,0,0,7.7581051957123774,4.845810248893239,1,2.467323688416236,5.822932467663243,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
293710,PRIMARY_424,SENSITIVITY_NEGATIVE_HAMBURG_AFTER,7688,10002,HAMBURG,DR4/scans/HAM-LA/LA08168_x.fits,1953-12-05T20:47:09.000,DATE-AVG, ,PRIMARY,5.0,17,1.0712214058834482,-0.6012858832740463,12620,127,1289,3,5049,False,0,0,5.696847379241969,8.511771733301496,1,4.5994630973368045,5.822932467663243,True,24,5.0,QUALIFIED,True,False
293710,PRIMARY_424,CONTEXTUAL_3_TO_15_ARCSEC_CONTROL,80418,105353,BAMBERG,DR4/scans/Bamberg-North/003481_1931_h.fits,1931-10-08T03:44:00.000,DATE-AVG, ,PRIMARY,20.0,8,-2.1679940328748994,-0.07064208196174082,12620,127,23,0,92,False,0,0,73.73203014755806,5.1937205153188115,-1,-4.102052106368649,5.822932467663243,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
293710,PRIMARY_424,SENSITIVITY_NEGATIVE_BAMBERG_BEFORE,89097,113642,BAMBERG,DR4/scans/Bamberg-North/012160_1953_h.fits,1953-03-05T20:18:30.000,DATE-AVG, ,PRIMARY,20.0,5,5.255392248733364,0.09819807304021375,12620,127,15,0,57,False,0,0,43.129748832562186,19.650832581148514,-1,-12.839249942720578,5.822932467663243,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
293710,PRIMARY_424,SENSITIVITY_NEGATIVE_BAMBERG_AFTER,89595,114131,BAMBERG,DR4/scans/Bamberg-North/012688_1953_h.fits,1953-12-04T19:20:00.000,DATE-AVG, ,PRIMARY,30.0,9,-3.065893145210877,4.165763058794621,12620,127,12,2,59,False,0,0,18.57528333807346,26.882407776504042,-1,-22.577442774215417,5.822932467663243,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
293841,PRIMARY_424,SENSITIVITY_NEGATIVE_HAMBURG_BEFORE,7679,9986,HAMBURG,DR4/scans/HAM-LA/LA08157_x.fits,1953-11-25T21:15:01.000,DATE-AVG, ,PRIMARY,5.0,15,-0.22830475078122692,-1.1800147635619394,9422,93,278,3,676,False,0,0,9.56982126812593,5.940609144570795,1,2.1590555985036195,7.026656847288644,True,24,6.0,QUALIFIED,True,False
293841,PRIMARY_424,SENSITIVITY_NEGATIVE_HAMBURG_AFTER,7687,10000,HAMBURG,DR4/scans/HAM-LA/LA08167_x.fits,1953-12-02T22:33:11.000,DATE-AVG, ,PRIMARY,5.0,40,1.1880231828286636,3.064609073687782,9422,93,1492,23,2754,False,0,0,5.726952034802727,5.709081285767448,-1,-4.396162158066653,7.026656847288644,True,24,6.0,QUALIFIED,True,False
293841,PRIMARY_424,CONTEXTUAL_3_TO_15_ARCSEC_CONTROL,24966,27458,HAMBURG,DR4/scans/HAM-HS/HS00422_x.fits,1981-12-02T00:50:00.000,DATE-AVG, ,PRIMARY,5.0,112,0.8412278768862197,-0.834014700258725,9422,93,3223,78,6578,False,0,2,4.657134362877544,4.643412555610618,1,3.4866840676940187,7.026656847288644,True,24,6.0,QUALIFIED,False,False
293841,PRIMARY_424,SENSITIVITY_NEGATIVE_BAMBERG_BEFORE,89544,114080,BAMBERG,DR4/scans/Bamberg-North/012637_1953_h.fits,1953-11-18T04:38:00.000,DATE-AVG, ,PRIMARY,10.0,52,0.6668899239418664,-1.0878012066737228,9422,93,274,1,714,False,0,0,275.0049293362493,4.634664857033951,1,0.110545249035697,7.026656847288644,True,24,6.0,QUALIFIED,True,False
293841,PRIMARY_424,SENSITIVITY_NEGATIVE_BAMBERG_AFTER,90160,114694,BAMBERG,DR4/scans/Bamberg-North/013251_1958_h.fits,1958-12-02T00:35:00.000,DATE-AVG, ,PRIMARY,20.0,6,-0.05678865241852282,1.709448901956893,9422,93,16,0,64,False,0,0,807.1942034537619,5.273126019280406,-1,0.788123951938756,7.026656847288644,True,24,6.0,QUALIFIED,True,False
293892,PRIMARY_424,CONTEXTUAL_3_TO_15_ARCSEC_CONTROL,5171,6367,HAMBURG,DR4/scans/HAM-LA/LA05491_y.fits,1939-01-16T21:03:28.000,DATE-AVG, ,PRIMARY,5.0,70,0.9027476615620968,2.4580438654532992,11391,120,2694,43,5679,True,1,0,1.5035977960428868,37.57555958125421,-1,-36.03228662103873,6.1889816242827935,False,0,,NOT_RUN,False,False
293892,PRIMARY_424,SENSITIVITY_NEGATIVE_HAMBURG_BEFORE,7665,9959,HAMBURG,DR4/scans/HAM-LA/LA08142_x.fits,1953-11-10T22:14:59.000,DATE-AVG, ,PRIMARY,5.0,8,3.500727997386471,-0.3753135505176198,11391,120,278,1,757,False,0,0,48.063690539615415,8.901701883206494,-1,1.1956871675544047,6.1889816242827935,True,24,6.0,QUALIFIED,True,False
293892,PRIMARY_424,SENSITIVITY_NEGATIVE_HAMBURG_AFTER,7736,10085,HAMBURG,DR4/scans/HAM-LA/LA08217_x.fits,1954-02-01T17:55:12.000,DATE-AVG, ,PRIMARY,5.0,17,1.3899692052957886,-0.4513166832502312,11391,120,431,3,1133,False,0,1,4.351866821982454,6.5030349186943015,-1,-2.898021488605949,6.1889816242827935,True,24,6.0,QUALIFIED,False,False
293892,PRIMARY_424,POSITIVE_STRICT_RECURRENCE_CONTROL,53425,60226,BAMBERG,DR4/scans/Bamberg-South/011406_1964_h.fits,1964-11-09T00:41:00.000,DATE-AVG, ,PRIMARY,10.0,9,-1.7235268686218426,-10.742828831050993,11391,120,87,3,182,False,0,0,5.312849983421842,5.117785337595877,-1,-4.417664267965016,6.1889816242827935,True,24,6.0,QUALIFIED,True,False
293892,PRIMARY_424,SENSITIVITY_NEGATIVE_BAMBERG_BEFORE,89097,113642,BAMBERG,DR4/scans/Bamberg-North/012160_1953_h.fits,1953-03-05T20:18:30.000,DATE-AVG, ,PRIMARY,20.0,6,-2.7310250644957867,2.3401077980160188,11391,120,13,0,59,False,0,0,196.1795327661146,5.446405080401519,-1,-0.2568727198913859,6.1889816242827935,True,24,6.0,QUALIFIED,True,False
293892,PRIMARY_424,SENSITIVITY_NEGATIVE_BAMBERG_AFTER,90160,114694,BAMBERG,DR4/scans/Bamberg-North/013251_1958_h.fits,1958-12-02T00:35:00.000,DATE-AVG, ,SPARSE,30.0,3,3.5248877193880457,-10.503477281811186,11391,120,3,0,17,False,0,0,525.5550227093745,4.879888942483003,1,,6.1889816242827935,False,0,,NOT_RUN,False,False
293903,PRIMARY_424,CONTEXTUAL_3_TO_15_ARCSEC_CONTROL,6108,7824,HAMBURG,DR4/scans/HAM-LA/LA06511_x.fits,1947-03-23T20:09:39.000,DATE-AVG, ,PRIMARY,5.0,124,0.6249383741616565,-1.3149294045663087,13238,134,4940,13,14510,False,0,1,3.3142082429376063,11.511321835922685,-1,-7.967002306429687,7.850406784871655,True,24,,MISSING_90_PERCENT_THRESHOLD,False,False
293903,PRIMARY_424,SENSITIVITY_NEGATIVE_HAMBURG_BEFORE,7665,9959,HAMBURG,DR4/scans/HAM-LA/LA08142_x.fits,1953-11-10T22:14:59.000,DATE-AVG, ,PRIMARY,5.0,5,1.8002888486008726,-4.967355489129369,13238,134,185,2,418,False,0,0,149.02182207666795,4.135654625522015,1,-1.399002563969831,7.850406784871655,True,24,6.0,QUALIFIED,True,False
293903,PRIMARY_424,SENSITIVITY_NEGATIVE_HAMBURG_AFTER,7863,10240,HAMBURG,DR4/scans/HAM-LA/LA08347_x.fits,1954-08-27T01:27:03.000,DATE-AVG, ,PRIMARY,5.0,5,-2.7135206280744217,2.4910106211290386,13238,134,306,2,716,False,0,0,159.88709463043057,4.15598412939539,-1,-1.449633166082633,7.850406784871655,True,24,6.0,QUALIFIED,True,False
293903,PRIMARY_424,POSITIVE_STRICT_RECURRENCE_CONTROL,65025,73141,HAMBURG,DR4/scans/HAM-SS/SS00265_x.fits,1939-02-21T05:39:00.000,DATE-AVG, ,PRIMARY,5.0,24,-0.6800603543804473,-0.8099365873944093,13238,134,1120,16,1766,True,1,0,1.42411157337396,15.263617926817515,-1,-14.954541192071447,7.850406784871655,False,0,,NOT_RUN,False,False
293903,PRIMARY_424,SENSITIVITY_NEGATIVE_BAMBERG_BEFORE,89097,113642,BAMBERG,DR4/scans/Bamberg-North/012160_1953_h.fits,1953-03-05T20:18:30.000,DATE-AVG, ,PRIMARY,20.0,7,1.3064492242218402,-2.638361779142806,13238,134,19,1,62,False,0,0,491.6603402395174,14.026762254834727,-1,-0.6612761212287942,7.850406784871655,True,24,6.0,QUALIFIED,True,False
293903,PRIMARY_424,SENSITIVITY_NEGATIVE_BAMBERG_AFTER,89595,114131,BAMBERG,DR4/scans/Bamberg-North/012688_1953_h.fits,1953-12-04T19:20:00.000,DATE-AVG, ,PRIMARY,20.0,9,-1.7419432027613961,2.1887344311171697,13238,134,13,0,38,False,0,0,235.33870919558828,4.308464284120677,-1,1.3315734020209002,7.850406784871655,True,24,6.0,QUALIFIED,True,False
293964,DIAGNOSTIC_179,POSITIVE_STRICT_RECURRENCE_CONTROL,407,403,HAMBURG,DR4/scans/HAM-LA/LA00579_y.fits,1919-01-01T00:17:03.000,DATE-AVG, ,PRIMARY,5.0,34,-0.7129261924093336,1.5885768927280035,12966,155,1293,10,3249,False,0,0,5.509329039251894,8.389910962859975,-1,-4.289308913074214,5.026738731422374,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
293964,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_HAMBURG_BEFORE,7679,9986,HAMBURG,DR4/scans/HAM-LA/LA08157_x.fits,1953-11-25T21:15:01.000,DATE-AVG, ,PRIMARY,5.0,30,1.0915100740600638,-0.9327966387286175,12966,155,779,4,2641,False,0,0,94.60253332769615,6.422184375409167,-1,0.4239512158542279,5.026738731422374,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
293964,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_HAMBURG_AFTER,7688,10002,HAMBURG,DR4/scans/HAM-LA/LA08168_x.fits,1953-12-05T20:47:09.000,DATE-AVG, ,PRIMARY,5.0,13,0.02121443752177225,-0.8946239346460546,12966,155,969,3,3484,False,0,0,50.769215966772116,4.223862436305444,-1,-0.4467743354184511,5.026738731422374,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
293964,DIAGNOSTIC_179,CONTEXTUAL_3_TO_15_ARCSEC_CONTROL,49486,43261,OTHER,DR4/scans/Tartu/plaat0947.fits,1952-12-08T21:15:00.000,DATE-AVG, ,PRIMARY,5.0,11,-1.9164455926407908,-0.574384903203691,12966,155,373,3,681,False,0,0,5.191001594527631,5.745543015896086,-1,-3.255978249218266,5.026738731422374,True,24,8.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
293964,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_BAMBERG_BEFORE,89097,113642,BAMBERG,DR4/scans/Bamberg-North/012160_1953_h.fits,1953-03-05T20:18:30.000,DATE-AVG, ,PRIMARY,20.0,5,-2.2063452378422763,5.405302249146035,12966,155,16,1,47,False,0,0,98.95156303589054,4.74375037148538,-1,0.15771595074836295,5.026738731422374,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
293964,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_BAMBERG_AFTER,89595,114131,BAMBERG,DR4/scans/Bamberg-North/012688_1953_h.fits,1953-12-04T19:20:00.000,DATE-AVG, ,PRIMARY,30.0,14,-2.9343251818020812,2.428257391454788,12966,155,14,0,46,False,0,0,367.66365729988894,5.675106391413534,-1,-1.161206390280542,5.026738731422374,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
293985,DIAGNOSTIC_179,CONTEXTUAL_3_TO_15_ARCSEC_CONTROL,405,398,HAMBURG,DR4/scans/HAM-LA/LA00577_x.fits,1918-12-24T22:52:11.000,DATE-AVG, ,PRIMARY,5.0,26,1.6573852948954129,-2.225139368028806,11457,114,1060,1,3543,False,0,0,16.20625096370588,5.91813124972339,-1,-1.0493061216798392,5.9735184553230525,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
293985,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_HAMBURG_BEFORE,7665,9959,HAMBURG,DR4/scans/HAM-LA/LA08142_x.fits,1953-11-10T22:14:59.000,DATE-AVG, ,PRIMARY,10.0,28,0.22276480998069773,-1.3772045336315606,11457,114,259,3,663,False,0,0,99.73571878858083,4.141497561036976,-1,-0.25928238200607956,5.9735184553230525,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
293985,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_HAMBURG_AFTER,7691,10008,HAMBURG,DR4/scans/HAM-LA/LA08171_x.fits,1953-12-28T18:43:18.000,DATE-AVG, ,PRIMARY,5.0,10,-0.11574251409920445,-0.8503768455438936,11457,114,414,3,1039,True,1,0,0.37523875857373445,5.702198049012237,-1,-5.631211649080419,5.9735184553230525,False,0,,NOT_RUN,False,False
293985,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_BAMBERG_BEFORE,89097,113642,BAMBERG,DR4/scans/Bamberg-North/012160_1953_h.fits,1953-03-05T20:18:30.000,DATE-AVG, ,PRIMARY,20.0,8,-3.160735362243181,-0.4598882097432067,11457,114,17,1,57,False,0,0,520.7506690116523,4.860067057719742,-1,-0.4432081163373519,5.9735184553230525,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
293985,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_BAMBERG_AFTER,89595,114131,BAMBERG,DR4/scans/Bamberg-North/012688_1953_h.fits,1953-12-04T19:20:00.000,DATE-AVG, ,PRIMARY,20.0,13,-0.45752698119990864,3.080072086006585,11457,114,46,1,94,False,0,0,172.21301409008836,9.647075792509705,-1,-0.0024011982476798803,5.9735184553230525,True,24,5.0,QUALIFIED,True,False
293995,DIAGNOSTIC_179,CONTEXTUAL_3_TO_15_ARCSEC_CONTROL,5562,6921,HAMBURG,DR4/scans/HAM-LA/LA05888_y.fits,1941-01-26T19:45:43.000,DATE-AVG, ,PRIMARY,5.0,10,0.14426523307125055,0.39350522895516854,10843,125,372,7,1016,True,1,0,2.071983285036574,6.889510081212867,-1,-5.7519926631256215,6.847588035362577,False,0,,NOT_RUN,False,False
293995,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_HAMBURG_BEFORE,7665,9959,HAMBURG,DR4/scans/HAM-LA/LA08142_x.fits,1953-11-10T22:14:59.000,DATE-AVG, ,PRIMARY,5.0,8,-4.284361289529665,1.1411590102593379,10843,125,375,0,965,False,0,0,110.07497292543002,9.291595250242825,-1,-0.5404853546545153,6.847588035362577,True,24,6.0,QUALIFIED,True,False
293995,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_HAMBURG_AFTER,7804,10186,HAMBURG,DR4/scans/HAM-LA/LA08287_x.fits,1954-03-30T19:44:25.000,DATE-AVG, ,PRIMARY,5.0,29,0.4525215149628411,0.3439943766836019,10843,125,548,6,1577,False,0,1,3.56782419010502,5.417901964277537,-1,-1.2876191813048694,6.847588035362577,True,24,6.0,QUALIFIED,False,False
293995,DIAGNOSTIC_179,POSITIVE_STRICT_RECURRENCE_CONTROL,18509,21463,HAMBURG,DR4/scans/HAM-ST/S04887_y.fits,1933-03-27T20:33:16.000,DATE-AVG, ,PRIMARY,5.0,99,-0.05586852345960157,-0.3153041816158629,10843,125,2784,13,12204,False,0,0,6.522625488522081,5.221892362323213,-1,-0.16998876994351034,6.847588035362577,True,24,6.0,QUALIFIED,True,False
293995,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_BAMBERG_BEFORE,89097,113642,BAMBERG,DR4/scans/Bamberg-North/012160_1953_h.fits,1953-03-05T20:18:30.000,DATE-AVG, ,PRIMARY,30.0,12,1.0862658848718028,-3.0493552913086717,10843,125,12,3,58,False,0,0,125.12645451519141,5.473425277302248,-1,1.0241070906208118,6.847588035362577,True,24,6.0,QUALIFIED,True,False
293995,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_BAMBERG_AFTER,90160,114694,BAMBERG,DR4/scans/Bamberg-North/013251_1958_h.fits,1958-12-02T00:35:00.000,DATE-AVG, ,PRIMARY,30.0,7,-3.2886490120738694,-1.1839759409745412,10843,125,7,0,26,False,0,0,339.1687842690988,11.380867233711097,-1,0.6153408844389546,6.847588035362577,True,24,6.0,QUALIFIED,True,False
294052,PRIMARY_424,SENSITIVITY_NEGATIVE_HAMBURG_BEFORE,7665,9959,HAMBURG,DR4/scans/HAM-LA/LA08142_x.fits,1953-11-10T22:14:59.000,DATE-AVG, ,PRIMARY,5.0,31,0.6782467350064588,-1.5199834912283834,11604,116,616,4,1997,False,0,0,37.95580629699932,7.996639997318012,-1,-2.238121346615327,7.1855515956535685,True,24,,MISSING_90_PERCENT_THRESHOLD,False,False
294052,PRIMARY_424,SENSITIVITY_NEGATIVE_HAMBURG_AFTER,7689,10005,HAMBURG,DR4/scans/HAM-LA/LA08169_y.fits,1953-12-05T22:03:56.000,DATE-AVG, ,PRIMARY,5.0,39,0.06248248837263447,0.5720521515828776,11604,116,1052,10,2780,False,0,0,156.51250056371958,10.787577274400784,1,-5.51567257630176e-15,7.1855515956535685,True,24,,MISSING_90_PERCENT_THRESHOLD,False,False
294052,PRIMARY_424,CONTEXTUAL_3_TO_15_ARCSEC_CONTROL,53685,60386,BAMBERG,DR4/scans/Bamberg-South/011666_1965_h.fits,1965-02-18T18:17:00.000,DATE-AVG, ,PRIMARY,10.0,7,-3.8566510068838182,-0.5917487218530951,11604,116,56,3,118,False,0,0,5.352576433602922,5.373673425020115,-1,-5.155894816659606,7.1855515956535685,True,24,6.0,QUALIFIED,True,False
294052,PRIMARY_424,SENSITIVITY_NEGATIVE_BAMBERG_BEFORE,89097,113642,BAMBERG,DR4/scans/Bamberg-North/012160_1953_h.fits,1953-03-05T20:18:30.000,DATE-AVG, ,PRIMARY,20.0,13,-6.080741368142112,1.678374259257549,11604,116,19,1,56,False,0,0,219.50430394238984,4.498350660879958,-1,-2.330871660094935,7.1855515956535685,True,24,6.0,QUALIFIED,True,False
294052,PRIMARY_424,SENSITIVITY_NEGATIVE_BAMBERG_AFTER,89595,114131,BAMBERG,DR4/scans/Bamberg-North/012688_1953_h.fits,1953-12-04T19:20:00.000,DATE-AVG, ,PRIMARY,20.0,16,-2.8499466430473097,-1.4729307649236059,11604,116,22,1,48,False,0,0,135.95523686900228,4.2375393852882635,-1,-0.6408744619124864,7.1855515956535685,True,24,5.0,QUALIFIED,True,False
294096,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_HAMBURG_BEFORE,7665,9959,HAMBURG,DR4/scans/HAM-LA/LA08142_x.fits,1953-11-10T22:14:59.000,DATE-AVG, ,PRIMARY,5.0,6,-0.6937252348694133,1.6028442843404633,11137,124,278,2,665,False,0,0,70.49162752892401,4.046031148898757,1,-2.5190599960122535,7.893988432018631,True,24,6.0,QUALIFIED,True,False
294096,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_HAMBURG_AFTER,7804,10186,HAMBURG,DR4/scans/HAM-LA/LA08287_x.fits,1954-03-30T19:44:25.000,DATE-AVG, ,PRIMARY,5.0,14,4.044798112975622,-1.9822603207188183,11137,124,562,1,1496,False,0,0,81.82488972982877,5.416375385882468,-1,-1.400584790903334,7.893988432018631,True,24,6.0,QUALIFIED,True,False
294096,DIAGNOSTIC_179,POSITIVE_STRICT_RECURRENCE_CONTROL,19280,22189,HAMBURG,DR4/scans/HAM-ST/S05639_y.fits,1939-02-13T19:37:18.000,DATE-AVG, ,PRIMARY,5.0,50,-0.8064593788417905,-0.807117301337295,11137,124,2595,8,12641,True,1,1,2.265157012838048,6.661315910698254,-1,-2.89809275129215,7.893988432018631,False,0,,NOT_RUN,False,False
294096,DIAGNOSTIC_179,CONTEXTUAL_3_TO_15_ARCSEC_CONTROL,19294,22202,HAMBURG,DR4/scans/HAM-ST/S05652_y.fits,1939-02-22T21:39:05.000,DATE-AVG, ,PRIMARY,5.0,53,-0.34714855023692553,0.3941119746471998,11137,124,2843,3,13174,True,1,0,1.9626574674967625,5.422052028107864,-1,-3.509808267167374,7.893988432018631,False,0,,NOT_RUN,False,False
294096,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_BAMBERG_BEFORE,89097,113642,BAMBERG,DR4/scans/Bamberg-North/012160_1953_h.fits,1953-03-05T20:18:30.000,DATE-AVG, ,PRIMARY,20.0,6,0.9943903927143766,-1.8098228817477966,11137,124,18,1,49,False,0,0,271.4921187675611,5.280465269558891,-1,-0.7239348467791217,7.893988432018631,True,24,6.0,QUALIFIED,True,False
294096,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_BAMBERG_AFTER,90160,114694,BAMBERG,DR4/scans/Bamberg-North/013251_1958_h.fits,1958-12-02T00:35:00.000,DATE-AVG, ,SPARSE,30.0,4,2.3974830315766917,-7.294062835915623,11137,124,4,0,17,False,0,0,273.5502049558269,4.338917693357216,1,,7.893988432018631,False,0,,NOT_RUN,False,False
294130,PRIMARY_424,SENSITIVITY_NEGATIVE_HAMBURG_BEFORE,7665,9959,HAMBURG,DR4/scans/HAM-LA/LA08142_x.fits,1953-11-10T22:14:59.000,DATE-AVG, ,PRIMARY,5.0,22,-0.12654048792251385,1.629148598494714,12572,135,763,5,2478,False,0,0,92.52251728738769,11.893685587261658,-1,-1.98696279316344,7.962903336042102,True,24,6.0,QUALIFIED,True,False
294130,PRIMARY_424,SENSITIVITY_NEGATIVE_HAMBURG_AFTER,7703,10030,HAMBURG,DR4/scans/HAM-LA/LA08184_x.fits,1954-01-24T17:35:32.000,DATE-AVG, ,PRIMARY,5.0,21,-0.6700376713577189,-2.6404724862990565,12572,135,844,1,3386,False,0,0,7.703639008941713,13.818139751946127,-1,0.19274748130353037,7.962903336042102,True,24,6.0,QUALIFIED,True,False
294130,PRIMARY_424,POSITIVE_STRICT_RECURRENCE_CONTROL,53602,60320,BAMBERG,DR4/scans/Bamberg-South/011583_1965_h.fits,1965-01-19T18:37:00.000,DATE-AVG, ,PRIMARY,10.0,8,0.2641054529739338,-1.6238126577425156,12572,135,60,1,114,False,0,0,128.48730356802002,7.7049028777617306,-1,-3.8306049587057465,7.962903336042102,True,24,6.0,QUALIFIED,True,False
294130,PRIMARY_424,CONTEXTUAL_3_TO_15_ARCSEC_CONTROL,86917,111636,BAMBERG,DR4/scans/Bamberg-North/009979_1938_h.fits,1938-02-25T20:00:00.000,DATE-AVG, ,PRIMARY,10.0,5,-2.41035978081663,-6.900741684347626,12572,135,45,1,125,False,0,0,30.6221292183001,4.4012116857163415,-1,-2.8348856961722606,7.962903336042102,True,24,6.0,QUALIFIED,True,False
294130,PRIMARY_424,SENSITIVITY_NEGATIVE_BAMBERG_BEFORE,89097,113642,BAMBERG,DR4/scans/Bamberg-North/012160_1953_h.fits,1953-03-05T20:18:30.000,DATE-AVG, ,PRIMARY,20.0,9,-2.643425105583138,2.9514770346322647,12572,135,16,2,56,False,0,0,107.22519894763415,4.638846294375536,-1,0.864130061294607,7.962903336042102,True,24,6.0,QUALIFIED,True,False
294130,PRIMARY_424,SENSITIVITY_NEGATIVE_BAMBERG_AFTER,89595,114131,BAMBERG,DR4/scans/Bamberg-North/012688_1953_h.fits,1953-12-04T19:20:00.000,DATE-AVG, ,PRIMARY,20.0,9,3.47978184798922,3.9315710996231616,12572,135,17,2,48,False,0,0,283.56815077488756,4.4049258538724825,-1,0.1683288948484111,7.962903336042102,True,24,6.0,QUALIFIED,True,False
