attempts,created_at,db_path,job_key,last_error,payload_json,result_json,stage,status,updated_at
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017645,,"{""dec_deg"": 26.87109039337574, ""ra_deg"": 295.7355670874261, ""source_id"": ""40095480017645""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 0.5803950986565848, ""hamburg_nearest_source_id"": ""40095460019677"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:02.535584+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017654,,"{""dec_deg"": 26.891644375062796, ""ra_deg"": 295.84017965980985, ""source_id"": ""40095480017654""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 1.5608003012083709, ""hamburg_nearest_source_id"": ""40095460019640"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:03.236073+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017666,,"{""dec_deg"": 26.8866755809739, ""ra_deg"": 294.55902661434203, ""source_id"": ""40095480017666""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:03.902139+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017680,,"{""dec_deg"": 26.7567997510474, ""ra_deg"": 289.71832568508404, ""source_id"": ""40095480017680""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 1.0581929993320696, ""hamburg_nearest_source_id"": ""40095460019637"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:04.593510+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017686,,"{""dec_deg"": 26.75045474357448, ""ra_deg"": 289.4974402263869, ""source_id"": ""40095480017686""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:05.268433+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017687,,"{""dec_deg"": 26.876203009029123, ""ra_deg"": 298.5815456062991, ""source_id"": ""40095480017687""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:05.963675+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017715,,"{""dec_deg"": 26.86436500170703, ""ra_deg"": 299.25270536351695, ""source_id"": ""40095480017715""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:06.655655+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017731,,"{""dec_deg"": 26.87205272764974, ""ra_deg"": 293.3251933605542, ""source_id"": ""40095480017731""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:07.343393+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017739,,"{""dec_deg"": 26.840833334125602, ""ra_deg"": 291.9258952336913, ""source_id"": ""40095480017739""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 1.2850784018139598, ""hamburg_nearest_source_id"": ""40095460019761"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:08.021805+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017743,,"{""dec_deg"": 26.81646463146033, ""ra_deg"": 291.23982613089817, ""source_id"": ""40095480017743""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 0.7874138787052584, ""hamburg_nearest_source_id"": ""40095460019749"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:08.738391+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017769,,"{""dec_deg"": 26.872890996660786, ""ra_deg"": 298.87540139398277, ""source_id"": ""40095480017769""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 2.601320923077911, ""hamburg_nearest_source_id"": ""40095460019991"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:09.443740+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017770,,"{""dec_deg"": 26.829365470529012, ""ra_deg"": 291.4876071523654, ""source_id"": ""40095480017770""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:10.076923+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017773,,"{""dec_deg"": 26.878797095142648, ""ra_deg"": 298.15197505850546, ""source_id"": ""40095480017773""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 0.6152316354072458, ""hamburg_nearest_source_id"": ""40095460019887"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:10.764373+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017778,,"{""dec_deg"": 26.891958938924883, ""ra_deg"": 296.1986833719686, ""source_id"": ""40095480017778""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 0.276195444665133, ""hamburg_nearest_source_id"": ""40095460019868"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:11.452310+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017799,,"{""dec_deg"": 26.879323162854003, ""ra_deg"": 293.4057020410951, ""source_id"": ""40095480017799""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:12.138817+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017811,,"{""dec_deg"": 26.85269280153142, ""ra_deg"": 299.45478932251467, ""source_id"": ""40095480017811""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:12.794997+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017818,,"{""dec_deg"": 26.765357863897187, ""ra_deg"": 289.64594351945954, ""source_id"": ""40095480017818""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 3.129827372832993, ""hamburg_nearest_source_id"": ""40095460019836"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:13.491737+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017827,,"{""dec_deg"": 26.90290281827441, ""ra_deg"": 297.02804044028477, ""source_id"": ""40095480017827""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 0.7875458391352957, ""hamburg_nearest_source_id"": ""40095460019935"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:14.185440+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017838,,"{""dec_deg"": 26.906967053236897, ""ra_deg"": 296.18897703737645, ""source_id"": ""40095480017838""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 0.5754339117118001, ""hamburg_nearest_source_id"": ""40095460019962"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:14.862059+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017844,,"{""dec_deg"": 26.854160362379304, ""ra_deg"": 292.1967048571993, ""source_id"": ""40095480017844""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 1.513774218638972, ""hamburg_nearest_source_id"": ""40095460019894"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:15.554781+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017845,,"{""dec_deg"": 26.88830966491162, ""ra_deg"": 293.90477725748013, ""source_id"": ""40095480017845""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 0.984962952243683, ""hamburg_nearest_source_id"": ""40095460019956"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:16.263036+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017860,,"{""dec_deg"": 26.865223162561715, ""ra_deg"": 292.5251001621309, ""source_id"": ""40095480017860""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 2.4911023486393575, ""hamburg_nearest_source_id"": ""40095460019910"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:16.942698+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017872,,"{""dec_deg"": 26.76850484341295, ""ra_deg"": 289.73559378145643, ""source_id"": ""40095480017872""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 1.3368505420384293, ""hamburg_nearest_source_id"": ""40095460019914"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:17.603777+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017905,,"{""dec_deg"": 26.774449082387452, ""ra_deg"": 289.8166437655247, ""source_id"": ""40095480017905""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:18.281123+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017923,,"{""dec_deg"": 26.89079273325446, ""ra_deg"": 294.0158597065151, ""source_id"": ""40095480017923""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 0.20583843421845, ""hamburg_nearest_source_id"": ""40095460019996"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:18.976195+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017937,,"{""dec_deg"": 26.789121963868745, ""ra_deg"": 290.11843313090407, ""source_id"": ""40095480017937""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 2.6055591651085748, ""hamburg_nearest_source_id"": ""40095460019989"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:19.686967+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017954,,"{""dec_deg"": 26.837944273233155, ""ra_deg"": 291.3380378324449, ""source_id"": ""40095480017954""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:20.343226+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017968,,"{""dec_deg"": 26.904206147496325, ""ra_deg"": 294.28182151946663, ""source_id"": ""40095480017968""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:21.028614+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017980,,"{""dec_deg"": 26.89822945259211, ""ra_deg"": 298.53500818060724, ""source_id"": ""40095480017980""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:21.726046+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017984,,"{""dec_deg"": 26.76625186250222, ""ra_deg"": 289.4417447579103, ""source_id"": ""40095480017984""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 2.333517161868463, ""hamburg_nearest_source_id"": ""40095460019967"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:22.427353+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017998,,"{""dec_deg"": 26.791413996551167, ""ra_deg"": 289.9256108134911, ""source_id"": ""40095480017998""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:23.130830+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480017999,,"{""dec_deg"": 26.765128955713635, ""ra_deg"": 289.5518011561024, ""source_id"": ""40095480017999""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 2.530374573425362, ""hamburg_nearest_source_id"": ""40095460020012"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:23.829408+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018007,,"{""dec_deg"": 26.9109143928457, ""ra_deg"": 297.0333046147862, ""source_id"": ""40095480018007""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:24.480380+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018025,,"{""dec_deg"": 26.91195002932395, ""ra_deg"": 294.4595606685921, ""source_id"": ""40095480018025""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:25.167491+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018037,,"{""dec_deg"": 26.9030542427957, ""ra_deg"": 298.54637525870874, ""source_id"": ""40095480018037""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:25.845602+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018057,,"{""dec_deg"": 26.897382764003154, ""ra_deg"": 293.4231658252544, ""source_id"": ""40095480018057""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 0.8077040195783971, ""hamburg_nearest_source_id"": ""40095460020213"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:26.517715+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018058,,"{""dec_deg"": 26.76134867799964, ""ra_deg"": 289.3812172521923, ""source_id"": ""40095480018058""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 1.765332554631731, ""hamburg_nearest_source_id"": ""40095460020155"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:27.222022+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018061,,"{""dec_deg"": 26.91750500737535, ""ra_deg"": 294.89702134745323, ""source_id"": ""40095480018061""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 0.4598785946719531, ""hamburg_nearest_source_id"": ""40095460020247"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:27.917766+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018075,,"{""dec_deg"": 26.914992905751586, ""ra_deg"": 294.3756626835648, ""source_id"": ""40095480018075""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:28.604842+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018079,,"{""dec_deg"": 26.9058692247195, ""ra_deg"": 294.1782666683375, ""source_id"": ""40095480018079""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 0.9956660676058607, ""hamburg_nearest_source_id"": ""40095460020222"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:29.296445+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018100,,"{""dec_deg"": 26.893536561869972, ""ra_deg"": 293.264595491499, ""source_id"": ""40095480018100""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 0.5569044488474302, ""hamburg_nearest_source_id"": ""40095460020231"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:29.984949+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018107,,"{""dec_deg"": 26.916599897189016, ""ra_deg"": 295.36628561535053, ""source_id"": ""40095480018107""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 0.8468772870397232, ""hamburg_nearest_source_id"": ""40095460020330"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:30.679570+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018110,,"{""dec_deg"": 26.90719685794271, ""ra_deg"": 298.59861235174304, ""source_id"": ""40095480018110""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:31.364354+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018117,,"{""dec_deg"": 26.913199413399198, ""ra_deg"": 298.09435012757723, ""source_id"": ""40095480018117""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:32.047762+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018119,,"{""dec_deg"": 26.92151593390678, ""ra_deg"": 294.75067359912583, ""source_id"": ""40095480018119""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:32.731172+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018122,,"{""dec_deg"": 26.766674057252942, ""ra_deg"": 289.28118543727925, ""source_id"": ""40095480018122""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 3.080262919964558, ""hamburg_nearest_source_id"": ""40095460020198"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:33.412766+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018126,,"{""dec_deg"": 26.7735889039344, ""ra_deg"": 289.28861033948715, ""source_id"": ""40095480018126""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 2.2511970644265573, ""hamburg_nearest_source_id"": ""40095460020210"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:34.068351+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018127,,"{""dec_deg"": 26.779865823706054, ""ra_deg"": 289.6555372838119, ""source_id"": ""40095480018127""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 1.802368767991344, ""hamburg_nearest_source_id"": ""40095460020254"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:34.756367+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018143,,"{""dec_deg"": 26.92617499110686, ""ra_deg"": 296.41449157758444, ""source_id"": ""40095480018143""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:35.436456+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018151,,"{""dec_deg"": 26.850982946438823, ""ra_deg"": 291.2932646661465, ""source_id"": ""40095480018151""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:36.092800+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018156,,"{""dec_deg"": 26.92280598676004, ""ra_deg"": 294.55099629931675, ""source_id"": ""40095480018156""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 0.7589017162515966, ""hamburg_nearest_source_id"": ""40095460020329"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:36.772859+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018164,,"{""dec_deg"": 26.881433916234613, ""ra_deg"": 292.2211997312108, ""source_id"": ""40095480018164""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:37.439545+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018172,,"{""dec_deg"": 26.8077452851335, ""ra_deg"": 290.46725840684087, ""source_id"": ""40095480018172""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 0.9823747372728846, ""hamburg_nearest_source_id"": ""40095460020326"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:38.131043+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018174,,"{""dec_deg"": 26.89242074412112, ""ra_deg"": 292.6466821280872, ""source_id"": ""40095480018174""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:38.809288+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018182,,"{""dec_deg"": 26.91622181123097, ""ra_deg"": 294.18149414778566, ""source_id"": ""40095480018182""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 1.0617179201320692, ""hamburg_nearest_source_id"": ""40095460020379"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:39.487525+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018195,,"{""dec_deg"": 26.89353945554717, ""ra_deg"": 292.5966134693081, ""source_id"": ""40095480018195""}","{""hamburg_nearest_process_id"": null, ""hamburg_nearest_sep_arcsec"": null, ""hamburg_nearest_source_id"": null, ""hamburg_recurrence_hit_count"": 0, ""hamburg_recurrence_match"": false}",hamburg:9546,succeeded,2026-08-20T13:15:40.161837+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018218,,"{""dec_deg"": 26.906508849132457, ""ra_deg"": 296.86778120291984, ""source_id"": ""40095480018218""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 0.5516721425545325, ""hamburg_nearest_source_id"": ""40095460020524"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:40.865839+00:00
1,2026-08-20T13:10:07.053122+00:00,state\strip2_primary9546.sqlite,40095480018224,,"{""dec_deg"": 26.921804601946413, ""ra_deg"": 297.43468880998734, ""source_id"": ""40095480018224""}","{""hamburg_nearest_process_id"": 9546, ""hamburg_nearest_sep_arcsec"": 0.2597497683047909, ""hamburg_nearest_source_id"": ""40095460020478"", ""hamburg_recurrence_hit_count"": 1, ""hamburg_recurrence_match"": true}",hamburg:9546,succeeded,2026-08-20T13:15:41.552672+00:00
