canonical_order,legacy_rank,pair_key,poss_exposure_id,poss_region,dasch_plate_id,overlap_start_utc,overlap_end_utc,actual_overlap_s,old_true_wcs_intersection,old_true_wcs_overlap_fraction,pair_execution_state,geometry_state,geometry_error,poss_wcs_source,poss_raw_plate_directory,poss_grid_sha256,dasch_metadata_sha256,dasch_solution_number,dasch_solution_input_tag,dasch_number_of_wcs_solutions,dasch_pv_coefficients,dasch_rotation_delta,dasch_final_width_bin16,dasch_final_height_bin16,dasch_midpoint_delta_s,dasch_duration_delta_s,sample_points_inside,sample_points_total,boundary_points_inside,boundary_points_total,all_sample_points_inside,all_boundary_points_inside,minimum_inside_edge_margin_bin16_px,maximum_tpv_roundtrip_arcsec
46,7.0,DASCH:ivo://org.gavo.dc/~?dasch/q/kh00192 | POSS-I:320:E:rec463,POSS-I:320:E:rec463,XE462,kh00192,1951-08-13T09:08:00+00:00,1951-08-13T09:58:00+00:00,3000.000000000,True,1.0,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,FULL_POSS_FOOTPRINT_DENSELY_SAMPLED_INSIDE_DASCH,,frozen_fits_complete_dss_polynomial,,f4e40e78cf98bfb603d8ee3f1f2f3dd9b16d66b526e64bf6da52b7ed293635e5,ef49a8772b2df92ecd42adf1ece4fe4078381c889ef5cba64138450e72f5aefd,0,,1,30,0,1088,1377,1.3e-05,0.0,4225,4225,256,256,True,True,90.10589151157569,7.3721146064565615e-09
47,8.0,DASCH:ivo://org.gavo.dc/~?dasch/q/ai43280 | POSS-I:320:E:rec463,POSS-I:320:E:rec463,XE462,ai43280,1951-08-13T09:08:00+00:00,1951-08-13T09:58:00+00:00,3000.000000000,True,1.0,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,FULL_POSS_FOOTPRINT_DENSELY_SAMPLED_INSIDE_DASCH,,frozen_fits_complete_dss_polynomial,,f4e40e78cf98bfb603d8ee3f1f2f3dd9b16d66b526e64bf6da52b7ed293635e5,ce69e786e06eacd1db284ff4f4d07bc77bb76d6b97c673fd661718883d82125f,0,,1,42,0,1085,1377,1.3e-05,0.0,4225,4225,256,256,True,True,282.2038254285227,5.21830112683342e-09
48,45.0,DASCH:ivo://org.gavo.dc/~?dasch/q/ka02481 | POSS-I:314:E:rec646,POSS-I:314:E:rec646,XE645,ka02481,1951-08-08T10:02:00.000009+00:00,1951-08-08T10:30:00.000009+00:00,1680.000000000,True,0.0586,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,NO_SAMPLED_INTERSECTION_REQUIRES_REVIEW,,frozen_fits_complete_dss_polynomial,,245e3bb1eacfe9b26fdd76e0f12735b7d57d618daa5232abc6edfdc47c37c68b,c25014ff76ce86c2ac1ae3ee3540787ef9af330ba1a57f6b36ebe57d851fa94f,0,,1,30,0,1088,1377,9e-06,0.0,0,4225,0,256,False,False,,5.951684547489462e-09
49,9.0,DASCH:ivo://org.gavo.dc/~?dasch/q/kh00158 | POSS-I:293:E:rec754,POSS-I:293:E:rec754,XE754,kh00158,1951-07-30T07:09:00+00:00,1951-07-30T07:59:00+00:00,3000.000000000,True,1.0,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,FULL_POSS_FOOTPRINT_DENSELY_SAMPLED_INSIDE_DASCH,,frozen_fits_complete_dss_polynomial,,78274b858f1f89f0e5294f4398f91ec1fff31cc7cc4e126563f5e7db1d4d18ad,1ce6a6e43f2b360c423ecbe7a4801777871966ae28d2f562afb85093b1a3b4c1,0,,1,30,0,1088,1377,4e-06,0.0,4225,4225,256,256,True,True,63.33295998444419,2.5631971670385817e-09
50,10.0,POSS-I:340:E:rec231 | DASCH:ivo://org.gavo.dc/~?dasch/q/ai43301,POSS-I:340:E:rec231,XE230,ai43301,1951-09-03T04:01:00+00:00,1951-09-03T04:51:00+00:00,3000.000000000,True,1.0,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,FULL_POSS_FOOTPRINT_DENSELY_SAMPLED_INSIDE_DASCH,,frozen_fits_complete_dss_polynomial,,b9193b021ab458a04dcda7a33f3856087c779144a2360802b736d969b86baf62,fc56a1b8055c14cdc72ccb6e07a8f3c682b6860b53a64c63d8b14ff5dd163dd3,0,,1,30,0,1085,1377,3e-06,0.0,4225,4225,256,256,True,True,195.16611400749514,1.9022965002882634e-09
51,11.0,POSS-I:407:E:rec246 | DASCH:ivo://org.gavo.dc/~?dasch/q/ka02643,POSS-I:407:E:rec246,XE245,ka02643,1951-11-03T07:01:00+00:00,1951-11-03T07:51:00+00:00,3000.000000000,True,1.0,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,FULL_POSS_FOOTPRINT_DENSELY_SAMPLED_INSIDE_DASCH,,frozen_fits_complete_dss_polynomial,,994c9936968bf1358de97b5d3973285db8848088edf9fef84aaec6aaa507dddf,4a14be76ab4792935ff218ad475110e4b5654d821bd9b9d3ffe1e25095a97cdf,0,,1,30,0,1085,1377,3e-06,0.0,4225,4225,256,256,True,True,419.87688783160525,2.399934057656916e-09
52,18.0,DASCH:ivo://org.gavo.dc/~?dasch/q/ai44227 | POSS-I:976:E:rec492,POSS-I:976:E:rec492,XE491,ai44227,1954-02-10T09:41:00+00:00,1954-02-10T10:26:00+00:00,2700.000000000,True,1.0,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,FULL_POSS_FOOTPRINT_DENSELY_SAMPLED_INSIDE_DASCH,,frozen_fits_complete_dss_polynomial,,0894509e4b07701593c15f63eb163a7dab074267bf2714022769676cdc6eb8c8,f787933e325b8cd45dd9b24ae9fe70f8c4a3c33393d61f5a9f8a9e613a426d96,0,,1,42,0,1088,1377,1.6e-05,0.0,4225,4225,256,256,True,True,249.13048183069697,4.2663279287154205e-09
54,39.0,POSS-I:305:O:rec637 | DASCH:ivo://org.gavo.dc/~?dasch/q/ka02473,POSS-I:305:O:rec637,XO636,ka02473,1951-08-06T07:37:00+00:00,1951-08-06T07:47:00+00:00,600.000000000,True,0.8405,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,PARTIAL_COMMON_FOOTPRINT_REQUIRES_EXACT_BOUNDARY,,frozen_fits_complete_dss_polynomial,,5bcec5d9fbe3e11305adfd57b10ebcc81636ef58355f42571bbb19bae8c08963,b63ae8fe18d4f7f6de57900bff13903372dc7a52ccbc584c8bddc3d81f6615a8,0,,1,30,0,1085,1377,1.5e-05,0.0,1714,4225,116,256,False,False,0.015654665062129425,9.022048960097804e-09
55,3.0,DASCH:ivo://org.gavo.dc/~?dasch/q/fa12998 | POSS-I:606:E:rec348,POSS-I:606:E:rec348,XE347,fa12998,1952-09-18T07:02:00+00:00,1952-09-18T07:57:00.000005+00:00,3300.000005000,True,1.0,POSS_PIXEL_REPAIR_REQUIRED:VALIDATED_BUT_NO_FROZEN_FITS_PATH,FULL_POSS_FOOTPRINT_DENSELY_SAMPLED_INSIDE_DASCH,,frozen_fits_complete_dss_polynomial,,7e91a2ae7b41f998006bf3bf33f00a594b3131c36fb3095e100924a1bbf47039,c70e8c17d0f4c0c9d5ab42f54fd7b811be05e43cc608c2f9a2f28f33cbf5e97c,0,,1,20,0,1085,1377,5e-06,0.0,4225,4225,256,256,True,True,134.34697867438717,2.3500736877011216e-09
56,29.0,POSS-I:1405:O:rec616 | DASCH:ivo://org.gavo.dc/~?dasch/q/ai44487,POSS-I:1405:O:rec616,XO615,ai44487,1955-04-21T05:52:00+00:00,1955-04-21T06:04:00+00:00,720.000000000,True,1.0,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,FULL_POSS_FOOTPRINT_DENSELY_SAMPLED_INSIDE_DASCH,,frozen_fits_complete_dss_polynomial,,9ab33ca2e4269f739543e748123582b0d2c27e8fc329c39ea853f650ac99d533,6e1a9161491ad3cc72b33ac5d89e4974c6f16445fdd391f5cda5a883b5660785,0,,1,56,0,1088,1377,6e-06,0.0,4225,4225,256,256,True,True,94.85861908072141,9.755891910398407e-09
57,30.0,POSS-I:988:O:rec207 | DASCH:ivo://org.gavo.dc/~?dasch/q/ai44246,POSS-I:988:O:rec207,XO206,ai44246,1954-02-26T04:53:00+00:00,1954-02-26T05:05:00+00:00,720.000000000,True,1.0,BLOCKED_POSS_ARCHIVE_UNAVAILABLE_NOT_A_NONDETECTION,BLOCKED_POSS_ARCHIVE_UNAVAILABLE_NOT_A_NONDETECTION,,,,,,,,,,,,,,,,,,,,,,
60,19.0,DASCH:ivo://org.gavo.dc/~?dasch/q/fa13203 | POSS-I:832:E:rec760,POSS-I:832:E:rec760,XE760,fa13203,1953-10-01T05:16:00+00:00,1953-10-01T06:01:00+00:00,2700.000000000,True,1.0,BLOCKED_POSS_ARCHIVE_UNAVAILABLE_NOT_A_NONDETECTION,BLOCKED_POSS_ARCHIVE_UNAVAILABLE_NOT_A_NONDETECTION,,,,,,,,,,,,,,,,,,,,,,
61,20.0,POSS-I:875:E:rec521 | DASCH:ivo://org.gavo.dc/~?dasch/q/ai44092,POSS-I:875:E:rec521,XE520,ai44092,1953-10-31T03:31:00+00:00,1953-10-31T04:16:00+00:00,2700.000000000,True,1.0,POSS_PIXEL_REPAIR_REQUIRED:VALIDATED_BUT_NO_FROZEN_FITS_PATH,FULL_POSS_FOOTPRINT_DENSELY_SAMPLED_INSIDE_DASCH,,frozen_fits_complete_dss_polynomial,,93997c073a4b18a818161c086ffc213857a0689d2e0f8ac337c88794b9e5e873,d78666409fe09f57e93e67c46e761d45792e5b0c1466b18f53536ff7e344e1b9,0,,1,30,0,1088,1377,5e-06,0.0,4225,4225,256,256,True,True,343.7760952562244,5.013566880057655e-09
62,12.0,POSS-I:306:E:rec703 | DASCH:ivo://org.gavo.dc/~?dasch/q/ai43241,POSS-I:306:E:rec703,XE702,ai43241,1951-08-06T09:03:00.000006+00:00,1951-08-06T09:53:00+00:00,2999.999994000,True,1.0,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,FULL_POSS_FOOTPRINT_DENSELY_SAMPLED_INSIDE_DASCH,,frozen_fits_complete_dss_polynomial,,2740495f961fc199f4a6601e89ecc4d4bf6579cd5aa77e3e4d635c2ce70c9736,fb4d8bc6a180d637cae81453cf810e0af799becc137aa82831f505df5001154b,0,,1,30,0,1085,1377,6e-06,0.0,4225,4225,256,256,True,True,198.03831897936726,4.9390865691882045e-09
65,22.0,DASCH:ivo://org.gavo.dc/~?dasch/q/ai44307 | POSS-I:1024:E:rec742,POSS-I:1024:E:rec742,XE742,ai44307,1954-04-02T09:45:00+00:00,1954-04-02T10:24:00.000016+00:00,2340.000016000,True,1.0,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,FULL_POSS_FOOTPRINT_DENSELY_SAMPLED_INSIDE_DASCH,,frozen_fits_complete_dss_polynomial,,349147799738024d8813049e0fe74bc134e024fad3764ea3f94eb209802504dd,49c08374c030909838cf595ee04179523e521abe6a2cfe209ced453ff9ac4447,0,,1,42,0,1088,1377,1.6e-05,0.0,4225,4225,256,256,True,True,59.850617897631196,7.861423312819772e-09
