canonical_pair,comparison_for_endpoint,positive_exposure_id,positive_plate_id,comparison_exposure_id,comparison_plate_id,comparison_scan_id,comparison_start_utc,comparison_end_utc,endpoint_interval_gap_seconds,endpoint_interval_gap_minutes,tier,temporal_relation,endpoint_pair_field_overlap_fraction_smaller,comparison_coverage_fraction_of_science_common_footprint,primary_common_coverage_ge50pct,positive_site_name,comparison_site_name,positive_site_latitude,positive_site_longitude,comparison_site_latitude,comparison_site_longitude,same_site_control,same_site_control_basis,positive_plate_numexp,comparison_plate_numexp,positive_telescope,comparison_telescope,positive_instrument,comparison_instrument
APPLAUSE:135722 | APPLAUSE:15326,B,15326,8581,15327,8582,11363,1960-04-01T23:19:48+00:00,1960-04-01T23:49:43+00:00,120.000,2.000000,A_LE30MIN,FOLLOWING,0.99008774,0.98887319,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15326,B,15326,8581,15328,8583,11365,1960-04-01T23:55:42+00:00,1960-04-02T00:25:37+00:00,2274.000,37.900000,B_GT30_LE60MIN,FOLLOWING,0.99390240,0.98986249,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15326,B,15326,8581,15329,8584,11367,1960-04-02T00:27:37+00:00,1960-04-02T00:57:32+00:00,4189.000,69.816667,C_GT60_LE120MIN,FOLLOWING,0.97699103,0.97695902,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15327,A,135722,92592,135727,92597,117127,1960-04-01T23:32:00+00:00,1960-04-02T00:32:00+00:00,420.000,7.000000,A_LE30MIN,FOLLOWING,0.56048446,1.00000000,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:135722 | APPLAUSE:15327,B,15327,8582,15323,8578,11355,1960-04-01T20:59:11+00:00,1960-04-01T21:29:06+00:00,6642.000,110.700000,C_GT60_LE120MIN,PRECEDING,0.97573051,0.97586577,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15327,B,15327,8582,15324,8579,11357,1960-04-01T21:34:05+00:00,1960-04-01T22:04:00+00:00,4548.000,75.800000,C_GT60_LE120MIN,PRECEDING,0.97437092,0.97450390,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15327,B,15327,8582,15325,8580,11359,1960-04-01T22:06:00+00:00,1960-04-01T22:35:55+00:00,2633.000,43.883333,B_GT30_LE60MIN,PRECEDING,0.97895817,0.97509899,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15327,B,15327,8582,15326,8581,11361,1960-04-01T22:47:53+00:00,1960-04-01T23:17:48+00:00,120.000,2.000000,A_LE30MIN,PRECEDING,0.99008774,0.99010443,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15327,B,15327,8582,15328,8583,11365,1960-04-01T23:55:42+00:00,1960-04-02T00:25:37+00:00,359.000,5.983333,A_LE30MIN,FOLLOWING,0.98503817,0.98225509,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15327,B,15327,8582,15329,8584,11367,1960-04-02T00:27:37+00:00,1960-04-02T00:57:32+00:00,2274.000,37.900000,B_GT30_LE60MIN,FOLLOWING,0.97702189,0.97716190,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135726 | APPLAUSE:15327,B,15327,8582,15323,8578,11355,1960-04-01T20:59:11+00:00,1960-04-01T21:29:06+00:00,6642.000,110.700000,C_GT60_LE120MIN,PRECEDING,0.97573051,0.97574007,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
