pair_index,canonical_pair,endpoint_a,endpoint_b,detector_coverage_state,endpoint_a_candidates_in_common_polygon,endpoint_b_candidates_in_common_polygon,shifted_endpoint,shift_radius_arcsec,direction,position_angle_deg_east_of_north,control_le_3arcsec_matches,control_le_10arcsec_matches,observed_le_3arcsec_matches,observed_le_10arcsec_matches,fixed_pre_shift_candidate_denominator,population_context_only
14,APPLAUSE:13879 | APPLAUSE:139433,APPLAUSE:139433,APPLAUSE:13879,COMPLETE_VALID_DETECTOR_COVERAGE,338912,176011,endpoint_b,120.0,NE,45.0,3822,43765,35488,102791,True,True
14,APPLAUSE:13879 | APPLAUSE:139433,APPLAUSE:139433,APPLAUSE:13879,COMPLETE_VALID_DETECTOR_COVERAGE,338912,176011,endpoint_b,120.0,E,90.0,3870,43611,35488,102791,True,True
14,APPLAUSE:13879 | APPLAUSE:139433,APPLAUSE:139433,APPLAUSE:13879,COMPLETE_VALID_DETECTOR_COVERAGE,338912,176011,endpoint_b,120.0,SE,135.0,4172,45601,35488,102791,True,True
14,APPLAUSE:13879 | APPLAUSE:139433,APPLAUSE:139433,APPLAUSE:13879,COMPLETE_VALID_DETECTOR_COVERAGE,338912,176011,endpoint_b,120.0,S,180.0,4224,46112,35488,102791,True,True
14,APPLAUSE:13879 | APPLAUSE:139433,APPLAUSE:139433,APPLAUSE:13879,COMPLETE_VALID_DETECTOR_COVERAGE,338912,176011,endpoint_b,120.0,SW,225.0,4099,45396,35488,102791,True,True
14,APPLAUSE:13879 | APPLAUSE:139433,APPLAUSE:139433,APPLAUSE:13879,COMPLETE_VALID_DETECTOR_COVERAGE,338912,176011,endpoint_b,120.0,W,270.0,3988,44163,35488,102791,True,True
14,APPLAUSE:13879 | APPLAUSE:139433,APPLAUSE:139433,APPLAUSE:13879,COMPLETE_VALID_DETECTOR_COVERAGE,338912,176011,endpoint_b,120.0,NW,315.0,4038,44373,35488,102791,True,True
15,APPLAUSE:13683 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28458,APPLAUSE:13683,DASCH:am28458:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,231536,18725,endpoint_b,60.0,N,0.0,189,2048,165,1885,True,True
15,APPLAUSE:13683 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28458,APPLAUSE:13683,DASCH:am28458:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,231536,18725,endpoint_b,60.0,NE,45.0,146,1717,165,1885,True,True
15,APPLAUSE:13683 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28458,APPLAUSE:13683,DASCH:am28458:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,231536,18725,endpoint_b,60.0,E,90.0,155,1680,165,1885,True,True
15,APPLAUSE:13683 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28458,APPLAUSE:13683,DASCH:am28458:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,231536,18725,endpoint_b,60.0,SE,135.0,154,1734,165,1885,True,True
15,APPLAUSE:13683 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28458,APPLAUSE:13683,DASCH:am28458:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,231536,18725,endpoint_b,60.0,S,180.0,162,1778,165,1885,True,True
15,APPLAUSE:13683 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28458,APPLAUSE:13683,DASCH:am28458:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,231536,18725,endpoint_b,60.0,SW,225.0,345,3596,165,1885,True,True
15,APPLAUSE:13683 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28458,APPLAUSE:13683,DASCH:am28458:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,231536,18725,endpoint_b,60.0,W,270.0,221,2468,165,1885,True,True
15,APPLAUSE:13683 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28458,APPLAUSE:13683,DASCH:am28458:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,231536,18725,endpoint_b,60.0,NW,315.0,188,2099,165,1885,True,True
15,APPLAUSE:13683 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28458,APPLAUSE:13683,DASCH:am28458:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,231536,18725,endpoint_b,120.0,N,0.0,178,1904,165,1885,True,True
15,APPLAUSE:13683 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28458,APPLAUSE:13683,DASCH:am28458:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,231536,18725,endpoint_b,120.0,NE,45.0,162,1604,165,1885,True,True
15,APPLAUSE:13683 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28458,APPLAUSE:13683,DASCH:am28458:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,231536,18725,endpoint_b,120.0,E,90.0,135,1649,165,1885,True,True
15,APPLAUSE:13683 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28458,APPLAUSE:13683,DASCH:am28458:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,231536,18725,endpoint_b,120.0,SE,135.0,138,1662,165,1885,True,True
15,APPLAUSE:13683 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28458,APPLAUSE:13683,DASCH:am28458:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,231536,18725,endpoint_b,120.0,S,180.0,137,1612,165,1885,True,True
15,APPLAUSE:13683 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28458,APPLAUSE:13683,DASCH:am28458:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,231536,18725,endpoint_b,120.0,SW,225.0,168,1948,165,1885,True,True
15,APPLAUSE:13683 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28458,APPLAUSE:13683,DASCH:am28458:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,231536,18725,endpoint_b,120.0,W,270.0,145,1697,165,1885,True,True
15,APPLAUSE:13683 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28458,APPLAUSE:13683,DASCH:am28458:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,231536,18725,endpoint_b,120.0,NW,315.0,151,1652,165,1885,True,True
16,APPLAUSE:11788 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11788,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,60.0,N,0.0,76,904,77,888,True,True
16,APPLAUSE:11788 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11788,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,60.0,NE,45.0,85,847,77,888,True,True
16,APPLAUSE:11788 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11788,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,60.0,E,90.0,93,852,77,888,True,True
16,APPLAUSE:11788 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11788,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,60.0,SE,135.0,88,1014,77,888,True,True
16,APPLAUSE:11788 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11788,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,60.0,S,180.0,98,967,77,888,True,True
16,APPLAUSE:11788 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11788,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,60.0,SW,225.0,111,1148,77,888,True,True
16,APPLAUSE:11788 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11788,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,60.0,W,270.0,80,950,77,888,True,True
16,APPLAUSE:11788 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11788,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,60.0,NW,315.0,102,973,77,888,True,True
16,APPLAUSE:11788 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11788,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,120.0,N,0.0,91,923,77,888,True,True
16,APPLAUSE:11788 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11788,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,120.0,NE,45.0,63,849,77,888,True,True
16,APPLAUSE:11788 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11788,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,120.0,E,90.0,71,825,77,888,True,True
16,APPLAUSE:11788 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11788,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,120.0,SE,135.0,82,917,77,888,True,True
16,APPLAUSE:11788 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11788,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,120.0,S,180.0,96,1048,77,888,True,True
16,APPLAUSE:11788 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11788,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,120.0,SW,225.0,88,912,77,888,True,True
16,APPLAUSE:11788 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11788,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,120.0,W,270.0,80,901,77,888,True,True
16,APPLAUSE:11788 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11788,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,120.0,NW,315.0,89,858,77,888,True,True
17,APPLAUSE:132654 | APPLAUSE:14120,APPLAUSE:14120,APPLAUSE:132654,COMPLETE_VALID_DETECTOR_COVERAGE,35769,5109,endpoint_b,60.0,N,0.0,35,335,211,1618,True,True
17,APPLAUSE:132654 | APPLAUSE:14120,APPLAUSE:14120,APPLAUSE:132654,COMPLETE_VALID_DETECTOR_COVERAGE,35769,5109,endpoint_b,60.0,NE,45.0,31,345,211,1618,True,True
17,APPLAUSE:132654 | APPLAUSE:14120,APPLAUSE:14120,APPLAUSE:132654,COMPLETE_VALID_DETECTOR_COVERAGE,35769,5109,endpoint_b,60.0,E,90.0,31,303,211,1618,True,True
17,APPLAUSE:132654 | APPLAUSE:14120,APPLAUSE:14120,APPLAUSE:132654,COMPLETE_VALID_DETECTOR_COVERAGE,35769,5109,endpoint_b,60.0,SE,135.0,27,314,211,1618,True,True
17,APPLAUSE:132654 | APPLAUSE:14120,APPLAUSE:14120,APPLAUSE:132654,COMPLETE_VALID_DETECTOR_COVERAGE,35769,5109,endpoint_b,60.0,S,180.0,30,355,211,1618,True,True
17,APPLAUSE:132654 | APPLAUSE:14120,APPLAUSE:14120,APPLAUSE:132654,COMPLETE_VALID_DETECTOR_COVERAGE,35769,5109,endpoint_b,60.0,SW,225.0,22,286,211,1618,True,True
17,APPLAUSE:132654 | APPLAUSE:14120,APPLAUSE:14120,APPLAUSE:132654,COMPLETE_VALID_DETECTOR_COVERAGE,35769,5109,endpoint_b,60.0,W,270.0,16,241,211,1618,True,True
17,APPLAUSE:132654 | APPLAUSE:14120,APPLAUSE:14120,APPLAUSE:132654,COMPLETE_VALID_DETECTOR_COVERAGE,35769,5109,endpoint_b,60.0,NW,315.0,29,318,211,1618,True,True
17,APPLAUSE:132654 | APPLAUSE:14120,APPLAUSE:14120,APPLAUSE:132654,COMPLETE_VALID_DETECTOR_COVERAGE,35769,5109,endpoint_b,120.0,N,0.0,30,233,211,1618,True,True
17,APPLAUSE:132654 | APPLAUSE:14120,APPLAUSE:14120,APPLAUSE:132654,COMPLETE_VALID_DETECTOR_COVERAGE,35769,5109,endpoint_b,120.0,NE,45.0,16,259,211,1618,True,True
17,APPLAUSE:132654 | APPLAUSE:14120,APPLAUSE:14120,APPLAUSE:132654,COMPLETE_VALID_DETECTOR_COVERAGE,35769,5109,endpoint_b,120.0,E,90.0,17,193,211,1618,True,True
17,APPLAUSE:132654 | APPLAUSE:14120,APPLAUSE:14120,APPLAUSE:132654,COMPLETE_VALID_DETECTOR_COVERAGE,35769,5109,endpoint_b,120.0,SE,135.0,27,218,211,1618,True,True
17,APPLAUSE:132654 | APPLAUSE:14120,APPLAUSE:14120,APPLAUSE:132654,COMPLETE_VALID_DETECTOR_COVERAGE,35769,5109,endpoint_b,120.0,S,180.0,21,219,211,1618,True,True
17,APPLAUSE:132654 | APPLAUSE:14120,APPLAUSE:14120,APPLAUSE:132654,COMPLETE_VALID_DETECTOR_COVERAGE,35769,5109,endpoint_b,120.0,SW,225.0,13,217,211,1618,True,True
17,APPLAUSE:132654 | APPLAUSE:14120,APPLAUSE:14120,APPLAUSE:132654,COMPLETE_VALID_DETECTOR_COVERAGE,35769,5109,endpoint_b,120.0,W,270.0,21,198,211,1618,True,True
17,APPLAUSE:132654 | APPLAUSE:14120,APPLAUSE:14120,APPLAUSE:132654,COMPLETE_VALID_DETECTOR_COVERAGE,35769,5109,endpoint_b,120.0,NW,315.0,14,215,211,1618,True,True
18,APPLAUSE:11787 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11787,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,60.0,N,0.0,76,904,77,888,True,True
18,APPLAUSE:11787 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11787,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,60.0,NE,45.0,85,847,77,888,True,True
18,APPLAUSE:11787 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11787,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,60.0,E,90.0,93,852,77,888,True,True
18,APPLAUSE:11787 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11787,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,60.0,SE,135.0,88,1014,77,888,True,True
18,APPLAUSE:11787 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11787,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,60.0,S,180.0,98,967,77,888,True,True
18,APPLAUSE:11787 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11787,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,60.0,SW,225.0,111,1148,77,888,True,True
18,APPLAUSE:11787 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11787,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,60.0,W,270.0,80,950,77,888,True,True
18,APPLAUSE:11787 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11787,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,60.0,NW,315.0,102,973,77,888,True,True
18,APPLAUSE:11787 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11787,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,120.0,N,0.0,91,923,77,888,True,True
18,APPLAUSE:11787 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11787,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,120.0,NE,45.0,63,849,77,888,True,True
18,APPLAUSE:11787 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11787,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,120.0,E,90.0,71,825,77,888,True,True
18,APPLAUSE:11787 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11787,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,120.0,SE,135.0,82,917,77,888,True,True
18,APPLAUSE:11787 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11787,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,120.0,S,180.0,96,1048,77,888,True,True
18,APPLAUSE:11787 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11787,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,120.0,SW,225.0,88,912,77,888,True,True
18,APPLAUSE:11787 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11787,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,120.0,W,270.0,80,901,77,888,True,True
18,APPLAUSE:11787 | DASCH:ivo://org.gavo.dc/~?dasch/q/rb16848,DASCH:rb16848:exp0,APPLAUSE:11787,COMPLETE_VALID_DETECTOR_COVERAGE,8415,83834,endpoint_b,120.0,NW,315.0,89,858,77,888,True,True
19,APPLAUSE:12404 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12404,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,60.0,N,0.0,50,521,117,747,True,True
19,APPLAUSE:12404 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12404,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,60.0,NE,45.0,29,416,117,747,True,True
19,APPLAUSE:12404 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12404,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,60.0,E,90.0,34,381,117,747,True,True
19,APPLAUSE:12404 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12404,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,60.0,SE,135.0,34,425,117,747,True,True
19,APPLAUSE:12404 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12404,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,60.0,S,180.0,33,408,117,747,True,True
19,APPLAUSE:12404 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12404,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,60.0,SW,225.0,34,435,117,747,True,True
19,APPLAUSE:12404 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12404,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,60.0,W,270.0,37,433,117,747,True,True
19,APPLAUSE:12404 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12404,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,60.0,NW,315.0,50,521,117,747,True,True
19,APPLAUSE:12404 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12404,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,120.0,N,0.0,142,942,117,747,True,True
19,APPLAUSE:12404 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12404,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,120.0,NE,45.0,41,377,117,747,True,True
19,APPLAUSE:12404 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12404,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,120.0,E,90.0,25,337,117,747,True,True
19,APPLAUSE:12404 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12404,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,120.0,SE,135.0,34,369,117,747,True,True
19,APPLAUSE:12404 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12404,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,120.0,S,180.0,42,370,117,747,True,True
19,APPLAUSE:12404 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12404,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,120.0,SW,225.0,29,353,117,747,True,True
19,APPLAUSE:12404 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12404,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,120.0,W,270.0,30,416,117,747,True,True
19,APPLAUSE:12404 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12404,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,120.0,NW,315.0,36,443,117,747,True,True
20,APPLAUSE:12470 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12470,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,60.0,N,0.0,5,72,8,57,True,True
20,APPLAUSE:12470 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12470,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,60.0,NE,45.0,2,75,8,57,True,True
20,APPLAUSE:12470 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12470,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,60.0,E,90.0,7,73,8,57,True,True
20,APPLAUSE:12470 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12470,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,60.0,SE,135.0,10,71,8,57,True,True
20,APPLAUSE:12470 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12470,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,60.0,S,180.0,6,61,8,57,True,True
20,APPLAUSE:12470 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12470,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,60.0,SW,225.0,5,74,8,57,True,True
20,APPLAUSE:12470 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12470,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,60.0,W,270.0,7,83,8,57,True,True
20,APPLAUSE:12470 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12470,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,60.0,NW,315.0,5,62,8,57,True,True
20,APPLAUSE:12470 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12470,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,120.0,N,0.0,3,63,8,57,True,True
20,APPLAUSE:12470 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12470,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,120.0,NE,45.0,6,74,8,57,True,True
20,APPLAUSE:12470 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12470,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,120.0,E,90.0,9,74,8,57,True,True
20,APPLAUSE:12470 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12470,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,120.0,SE,135.0,11,71,8,57,True,True
20,APPLAUSE:12470 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12470,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,120.0,S,180.0,4,40,8,57,True,True
20,APPLAUSE:12470 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12470,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,120.0,SW,225.0,6,76,8,57,True,True
20,APPLAUSE:12470 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12470,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,120.0,W,270.0,5,71,8,57,True,True
20,APPLAUSE:12470 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12470,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,120.0,NW,315.0,8,86,8,57,True,True
21,APPLAUSE:12562 | APPLAUSE:139010,APPLAUSE:12562,APPLAUSE:139010,COMPLETE_VALID_DETECTOR_COVERAGE,18735,5878,endpoint_b,60.0,N,0.0,59,576,66,610,True,True
21,APPLAUSE:12562 | APPLAUSE:139010,APPLAUSE:12562,APPLAUSE:139010,COMPLETE_VALID_DETECTOR_COVERAGE,18735,5878,endpoint_b,60.0,NE,45.0,60,643,66,610,True,True
21,APPLAUSE:12562 | APPLAUSE:139010,APPLAUSE:12562,APPLAUSE:139010,COMPLETE_VALID_DETECTOR_COVERAGE,18735,5878,endpoint_b,60.0,E,90.0,60,613,66,610,True,True
21,APPLAUSE:12562 | APPLAUSE:139010,APPLAUSE:12562,APPLAUSE:139010,COMPLETE_VALID_DETECTOR_COVERAGE,18735,5878,endpoint_b,60.0,SE,135.0,52,584,66,610,True,True
21,APPLAUSE:12562 | APPLAUSE:139010,APPLAUSE:12562,APPLAUSE:139010,COMPLETE_VALID_DETECTOR_COVERAGE,18735,5878,endpoint_b,60.0,S,180.0,41,603,66,610,True,True
21,APPLAUSE:12562 | APPLAUSE:139010,APPLAUSE:12562,APPLAUSE:139010,COMPLETE_VALID_DETECTOR_COVERAGE,18735,5878,endpoint_b,60.0,SW,225.0,52,607,66,610,True,True
21,APPLAUSE:12562 | APPLAUSE:139010,APPLAUSE:12562,APPLAUSE:139010,COMPLETE_VALID_DETECTOR_COVERAGE,18735,5878,endpoint_b,60.0,W,270.0,56,632,66,610,True,True
21,APPLAUSE:12562 | APPLAUSE:139010,APPLAUSE:12562,APPLAUSE:139010,COMPLETE_VALID_DETECTOR_COVERAGE,18735,5878,endpoint_b,60.0,NW,315.0,42,618,66,610,True,True
21,APPLAUSE:12562 | APPLAUSE:139010,APPLAUSE:12562,APPLAUSE:139010,COMPLETE_VALID_DETECTOR_COVERAGE,18735,5878,endpoint_b,120.0,N,0.0,56,548,66,610,True,True
21,APPLAUSE:12562 | APPLAUSE:139010,APPLAUSE:12562,APPLAUSE:139010,COMPLETE_VALID_DETECTOR_COVERAGE,18735,5878,endpoint_b,120.0,NE,45.0,48,505,66,610,True,True
21,APPLAUSE:12562 | APPLAUSE:139010,APPLAUSE:12562,APPLAUSE:139010,COMPLETE_VALID_DETECTOR_COVERAGE,18735,5878,endpoint_b,120.0,E,90.0,42,554,66,610,True,True
