background,candidate_index,centroid_offset_px,centroid_offset_px_control_median,centroid_offset_px_control_n,centroid_offset_px_control_robust_sigma,centroid_offset_px_robust_z,concentration_f3_f8,concentration_f3_f8_control_median,concentration_f3_f8_control_n,concentration_f3_f8_control_robust_sigma,concentration_f3_f8_robust_z,control_selection_mode,eligible_fallback_count,eligible_preferred_count,ellipticity,ellipticity_control_median,ellipticity_control_n,ellipticity_control_robust_sigma,ellipticity_robust_z,endpoint_key,endpoint_status,error,flux3,flux5,flux8,global_x,global_y,hdu_index,oriented_center_value,outlier_metric_count,outlier_metrics,peak_to_flux5,peak_to_flux5_control_median,peak_to_flux5_control_n,peak_to_flux5_control_robust_sigma,peak_to_flux5_robust_z,polarity,population,positive_flux_support_r6,raw_match_row,rounded_x,rounded_y,scan_path,scan_sha256,selected_control_count,side,sigma_major_px,sigma_major_px_control_median,sigma_major_px_control_n,sigma_major_px_control_robust_sigma,sigma_major_px_robust_z,sigma_minor_px,sigma_minor_px_control_median,sigma_minor_px_control_n,sigma_minor_px_control_robust_sigma,sigma_minor_px_robust_z,snr,tile_id,usable_control_count
23474.0,96,0.4990274875953746,0.4621705529083795,6,0.07211811863850556,0.5110634523307752,0.5998694067644936,0.5317689210874866,6,0.021859753966352546,3.1153363291201783,same_tile_same_polarity_fallback_snr_0.50_1.50,6,2,0.09112300690564523,0.108664612132851,6,0.044289331656522345,-0.39606841131057063,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,305003.0,454045.0,508449.0,10805.0,2814.0,0,16978.0,0,,0.037392769439152505,0.03502403197605798,6,0.004064890861124143,0.5827308884842853,-1,DIAGNOSTIC_179,476575.0,293221,10805,2814,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,6,A,2.136069954138824,2.287694127362897,6,0.09247937686247167,-1.6395457924587538,1.9414248369568905,2.0415827229752246,6,0.07539608684395596,-1.3284228692879851,17.07549059454789,x10240-11264_y02048-03072,6
-701.0,197,0.2964646579693005,0.2083931565394818,32,0.10206992942706994,0.8628545343782836,0.329190798866986,0.30798848911087284,32,0.03099979542887615,0.6839499894364884,same_tile_same_polarity_preferred_snr_0.75_1.25,143,81,0.11232011546275023,0.09545616637240212,32,0.035078721434981606,0.48074583110463215,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,457433.0,960832.0,1389568.0,1718.0,3620.0,0,18352.0,0,,0.019100113235196163,0.018004163315826684,32,0.0015607845137728352,0.7021788784412484,-1,DIAGNOSTIC_179,1148102.0,293221,1718,3620,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.786700304831775,2.832344267975758,32,0.09078397862448548,-0.5027755319336951,2.4736978048329887,2.5369508068597417,32,0.07092073648374096,-0.8918830396135854,14.425221609336122,x01024-02048_y03072-04096,32
21438.5,82,0.9932597020272013,0.7129236684776823,32,0.3962992042523073,0.7073848005282408,0.5132729649243374,0.44121219452740956,32,0.07732441444593181,0.9319277864989908,same_tile_same_polarity_fallback_snr_0.50_1.50,58,5,0.15933366949211913,0.21989305752902438,32,0.10746792016591686,-0.5635113059172376,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,114271.5,188296.0,222633.0,4123.0,4879.0,0,6368.5,0,,0.03382174873603263,0.04188202701756466,32,0.00646586571863892,-1.2465891857755342,-1,PRIMARY_424,205811.0,293224,4123,4879,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,32,A,2.370231895906733,2.3981172693548185,32,0.24412839069603,-0.11422421361391767,1.9925741503846508,1.8325452890170828,32,0.2606266988916721,0.6140156094832134,7.311131968586742,x04096-05120_y04096-05120,32
-1077.5,239,0.2355074593916292,0.4583467428428949,32,0.24891655712311647,-0.8952368859137293,0.31850203362156254,0.3378470941108687,32,0.03196950300148473,-0.6051098288393082,same_tile_same_polarity_preferred_snr_0.75_1.25,164,58,0.2100217433273316,0.17483500481682696,32,0.05185064675598262,0.6786171573924433,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,259829.5,552289.5,815786.0,1019.0,5818.0,0,10851.5,0,,0.01964820986095155,0.020525227081236407,32,0.0017318720735586338,-0.506398384542786,-1,PRIMARY_424,660787.5,293224,1019,5818,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.9347309033832696,2.850510443050167,32,0.08492980098752029,0.9916479180903529,2.3183736028581206,2.2976444324001104,32,0.14404972285394874,0.14390288330528303,9.308074580612283,x00000-01024_y05120-06144,32
18826.5,428,0.1612343171217637,0.9108761055038352,32,0.356151414374419,-2.104840127334099,0.4519556157514079,0.2303882016467907,32,0.02702983616833855,8.197142325418556,same_tile_same_polarity_preferred_snr_0.75_1.25,110,49,0.11945206807654507,0.3055599112637428,32,0.09234583236633533,-2.0153355968346154,APPLAUSE:14120,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,,628176.5,1139663.5,1389907.5,11995.0,446.0,0,27251.5,3,sigma_major_px;concentration_f3_f8;peak_to_flux5,0.023911882761885415,0.016999855163240353,32,0.0012844361355518498,5.381371177069347,-1,PRIMARY_424,1270381.5,293225,11995,446,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,32,A,2.553300653854894,3.139417635401565,32,0.05487703895367462,-10.680550421852237,2.248303610330732,2.140316705501226,32,0.2323889493532145,0.46468175500623127,25.89999737592909,x11264-12288_y00000-01024,32
-1431.5,50,0.06633265197496642,0.2451498446274989,32,0.12365398114434331,-1.4461094660898646,0.28716825675855523,0.2938951017545173,32,0.0420332171319668,-0.1600364058464179,same_tile_same_polarity_preferred_snr_0.75_1.25,110,54,0.04895033416650996,0.048546883386112516,32,0.0180992768724732,0.022290988929565488,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,657032.5,1517912.5,2287970.5,2502.0,3236.0,0,24578.5,0,,0.0161923035748108,0.016770022704573742,32,0.0018546213401974326,-0.3115024707423242,-1,PRIMARY_424,1857003.5,293225,2502,3236,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.8002871272798977,2.7928677918116844,32,0.09208778341692246,0.08056807529640096,2.6632121366373704,2.6342619361827735,32,0.09217229722543382,0.31408786941472144,17.96541034185605,x02048-03072_y03072-04096,32
23834.5,64,0.10349910653901903,0.3909019542352492,17,0.26346733383068544,-1.0908481272328303,0.5466148556662858,0.5568952270930186,17,0.06279763206995595,-0.1637063546485423,same_tile_same_polarity_fallback_snr_0.50_1.50,17,9,0.17735884641340738,0.11704501733719641,17,0.05669353728744578,1.0638572218630442,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,445076.5,702999.5,814241.5,8968.0,3638.0,0,22435.5,0,,0.03191396295445445,0.03497798645070102,17,0.005420075981371748,-0.5653100633233389,-1,DIAGNOSTIC_179,751819.0,293226,8968,3638,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,17,A,2.385200338123737,2.3273341769820557,17,0.28063140703887746,0.20619987531782213,1.962163957689242,2.0007828073395,17,0.20027145992006798,-0.19283251675336907,22.62307821627433,x08192-09216_y03072-04096,17
-930.5,43,0.5272169690931804,0.3672605766029788,32,0.24316930318343602,0.6577984572729465,0.341269731193596,0.34088529003894585,32,0.013947639284071967,0.02756317014085432,same_tile_same_polarity_preferred_snr_0.75_1.25,192,85,0.11818846861333976,0.1228298094223978,32,0.03434575202896243,-0.13513580384392734,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,381386.5,782120.5,1117551.5,1440.0,4224.0,0,15509.5,0,,0.01983006454887706,0.020081932787870585,32,0.001257272485849826,-0.20032907888163987,-1,DIAGNOSTIC_179,921456.5,293226,1440,4224,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.735827481194243,2.771446590449175,32,0.049788893230807416,-0.7154027122035347,2.412484220801605,2.4206199687240346,32,0.06579051570416185,-0.12366140978455482,12.197865132792879,x01024-02048_y04096-05120,32
23160.0,72,0.32757542903411613,0.270128047927199,10,0.2031720576983177,0.2827523713532423,0.40485145774826703,0.44282357139096884,10,0.15068452040409558,-0.25199744168061033,same_tile_same_polarity_fallback_snr_0.50_1.50,10,7,0.04298920020737018,0.06304988376382359,10,0.034519431526654105,-0.5811417705695296,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,851418.0,1681901.0,2103038.0,8673.0,2614.0,0,34375.0,0,,0.02043818274678474,0.021666005623487125,10,0.006584650738102382,-0.18646742637351,-1,PRIMARY_424,1909098.0,293229,8673,2614,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,10,A,2.549837174207395,2.5051514796370116,10,0.2723796321653923,0.16405666684816428,2.440221713429198,2.2809181488157146,10,0.3950863871500653,0.4032119804547338,32.767870629024024,x08192-09216_y02048-03072,10
-2504.0,82,0.06252632845495137,0.25351957227915956,32,0.13559962123514946,-1.4085086822845776,0.2893453328485506,0.2916723936904807,32,0.06252778367626668,-0.03721642932329613,same_tile_same_polarity_preferred_snr_0.75_1.25,126,52,0.09811396539819461,0.1084455684098638,32,0.03116613550841695,-0.33150093340507236,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,591285.0,1346098.0,2043527.0,1779.0,4325.0,0,22646.0,0,,0.01682344078960076,0.017058201909630078,32,0.002954434318032152,-0.07946059880108833,-1,PRIMARY_424,1649167.0,293229,1779,4325,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.866175569833821,2.8750899337053024,32,0.08948949694222298,-0.09961352087202623,2.584963719149995,2.533266130537858,32,0.16366695674312443,0.31587065367920386,17.417587553205855,x01024-02048_y04096-05120,32
23065.5,40,1.2507860772930832,0.623561162440927,26,0.3032552481903483,2.0683068754624077,0.4838281289482107,0.436873175077521,26,0.046015983923914594,1.020405299782955,same_tile_same_polarity_preferred_snr_0.75_1.25,80,26,0.14442097842695623,0.23371092777745872,26,0.17579705374972984,-0.5079149362629163,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,86163.5,122236.5,178087.0,8468.0,3436.0,0,5696.5,0,,0.04660228327872608,0.044621208526112205,26,0.012931078903958122,0.15320258791456903,-1,PRIMARY_424,137768.5,293233,8468,3436,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,26,A,2.159490749652317,2.513460520617257,26,0.13021550251548325,-2.718338171162465,1.8476149826835682,1.9234675803515326,26,0.3120033178699865,-0.24311471488765604,6.052365758644695,x08192-09216_y03072-04096,26
-515.5,105,0.7166978452191418,0.5301357795968769,32,0.29861514220626273,0.6247575532971491,0.32100577551973264,0.37173848307985036,32,0.05310904266902055,-0.9552555461465889,same_tile_same_polarity_preferred_snr_0.75_1.25,228,128,0.08204883776219707,0.18877767855230365,32,0.09915769438062973,-1.0763546032082394,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,162600.5,340963.0,506534.5,1506.0,4390.0,0,7589.5,0,,0.022259013441341142,0.024692761431946764,32,0.002513055458186886,-0.9684418155903002,-1,PRIMARY_424,406281.0,293233,1506,4390,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.7014669139528062,2.7181077869277637,32,0.1975810910092624,-0.08422300378014065,2.479814693409949,2.2047797979464523,32,0.17209561191815165,1.598151704148639,6.126068573942978,x01024-02048_y04096-05120,32
23413.0,100,0.6088715252028998,0.3116454478815287,10,0.15376990158289305,1.9329275382357243,0.46301042286458194,0.47242721363938883,10,0.11711673014456772,-0.08040517151719401,same_tile_same_polarity_fallback_snr_0.50_1.50,10,6,0.0855404713381196,0.0678004167603502,10,0.03699423557445765,0.4795356439265868,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,736926.0,1331899.0,1591597.0,11059.0,2853.0,0,31833.0,0,,0.02390046092083559,0.024173016747808012,10,0.011614672456722737,-0.023466509967283892,-1,PRIMARY_424,1467666.0,293234,11059,2853,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,10,A,2.4432843669093756,2.440524409289959,10,0.23162663569215067,0.011915545080422354,2.2342846705508883,2.264329702995912,10,0.2988550422772504,-0.100533797978054,30.375010400211334,x10240-11264_y02048-03072,10
-2432.0,165,0.20066272284190037,0.2423946183166862,32,0.1197055554952742,-0.3486212089499334,0.30661740771506174,0.30248603016156195,32,0.038102171210103494,0.10842892733641074,same_tile_same_polarity_preferred_snr_0.75_1.25,131,79,0.09010840593155434,0.09831852908498445,32,0.02163744854016057,-0.3794404473425585,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,517140.0,1148269.0,1686597.0,1705.0,3536.0,0,20169.0,0,,0.017564699560817194,0.017468674012673966,32,0.001718586021544072,0.05587474059456953,-1,PRIMARY_424,1388267.0,293234,1705,3536,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.8138770250826677,2.834993089206984,32,0.08165403129464506,-0.2586040614225133,2.560323051865044,2.540044952385858,32,0.07901582389402273,0.2566333992338462,15.21334274462955,x01024-02048_y03072-04096,32
19867.5,474,0.1098608424972312,1.5549176364866775,32,0.46475803843333285,-3.1092669184606954,0.32770625654780566,0.20814573981190002,32,0.02810783013675549,4.2536373727248735,same_tile_same_polarity_fallback_snr_0.50_1.50,95,5,0.06641068839861819,0.3561352273392029,32,0.06964937595725591,-4.1597578579654435,APPLAUSE:14120,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,,916821.5,1996453.5,2797693.0,10854.0,588.0,0,35306.5,3,sigma_major_px;ellipticity;concentration_f3_f8,0.01768460923332299,0.017753556103714846,32,0.0011622311509138649,-0.0593228553008952,-1,DIAGNOSTIC_179,2365524.5,293237,10854,588,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,32,A,2.7365451082875403,3.104057394183179,32,0.03646722179492995,-10.077880019550438,2.5548092638122935,1.9973849428911814,32,0.16048764411320754,3.4733161172701026,31.55921376717257,x10240-11264_y00000-01024,32
-3439.5,186,0.15569253687251877,0.24526919308311498,32,0.130911683654846,-0.6842525717320137,0.2447772436010981,0.31074799696145605,32,0.04111361270127836,-1.6045963617861951,same_tile_same_polarity_preferred_snr_0.75_1.25,116,62,0.04898723655803694,0.05211584364701488,32,0.019483855245066142,-0.1605743344747027,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,673678.5,1656581.5,2752210.5,2453.0,3612.0,0,24336.5,0,,0.014690795472483545,0.017349476204818033,32,0.0023275178381962033,-1.1422815708235052,-1,DIAGNOSTIC_179,2098260.5,293237,2453,3612,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.8854079815013263,2.756066523816206,32,0.08505825192127411,1.5206221003087683,2.744059818145073,2.6142168385546216,32,0.08261629890844668,1.571638784428484,17.457593213611695,x02048-03072_y03072-04096,32
22867.0,116,0.5981527556294499,0.9625251163748306,13,0.7655833301649155,-0.4759408236682618,0.5757073928208689,0.40828237851409216,13,0.2624076487450982,0.6380340478162387,same_tile_same_polarity_preferred_snr_0.75_1.25,20,13,0.06201071795054891,0.23341213487870083,13,0.12269994632101267,-1.39691517451625,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,245435.0,365566.0,426319.0,11415.0,1877.0,0,14062.0,0,,0.038466378164271293,0.03859921379033635,13,0.011539599084686531,-0.011511286058571692,-1,PRIMARY_424,390808.0,293238,11415,1877,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,13,A,2.1619168043003527,2.6140414931883997,13,0.3718998198178878,-1.21571634293731,2.0278547911163316,1.9573192111482052,13,0.29503490895389994,0.2390753698205517,13.709176153060254,x11264-12288_y01024-02048,13
-444.0,123,0.2552853232292728,0.3715068049057487,32,0.29280733221299093,-0.3969213502889173,0.35963092783295614,0.33257804867918184,32,0.020644964053308176,1.3103863530069606,same_tile_same_polarity_preferred_snr_0.75_1.25,184,65,0.10924834386820548,0.11037340903806464,32,0.0351274800789824,-0.03202806370765878,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,353870.0,718443.0,983981.0,2029.0,3422.0,0,15135.0,0,,0.021066389400411722,0.019330222207766184,32,0.0016181752384250663,1.0729166726931945,-1,PRIMARY_424,846613.0,293238,2029,3422,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.739026162889801,2.7856560087079476,32,0.08528114298202878,-0.5467779181614945,2.439792090782405,2.45450012520134,32,0.08106857513819855,-0.1814270744719766,12.011209975104144,x01024-02048_y03072-04096,32
23084.0,26,0.2617781557265846,0.38890980076084175,11,0.19372943854107008,-0.6562329710531093,0.6071215443146833,0.5165908871045758,11,0.031162526831433137,2.9051128523631387,same_tile_same_polarity_fallback_snr_0.50_1.50,11,5,0.05632164599318212,0.0773566664688835,11,0.06817068547061497,-0.3085640159034127,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,371338.0,541491.0,611637.0,11182.0,3210.0,0,20470.0,0,,0.03780302904388069,0.02963588854780901,11,0.008807793104828713,0.9272629816422683,-1,PRIMARY_424,572424.0,293244,11182,3210,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,11,A,2.127301626370481,2.301780602324926,11,0.14612781910850006,-1.1940161498262978,2.007488497249322,2.1608384819538924,11,0.1854117560838199,-0.8270780016518731,20.872434008031593,x10240-11264_y03072-04096,11
-5.0,143,0.12440856038294523,0.3862253114409883,32,0.25813005720853344,-1.0142823113641946,0.3158162689085121,0.3300796662621802,32,0.026726403881662128,-0.5336818756770602,same_tile_same_polarity_preferred_snr_0.75_1.25,190,63,0.16437379105380912,0.11059026707472408,32,0.0351274800789824,1.5310954232457166,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,357931.0,774885.0,1133352.0,1587.0,3494.0,0,14445.0,0,,0.018641475831897635,0.019715952133368186,32,0.0014238888680532373,-0.7546068556175959,-1,PRIMARY_424,929709.0,293244,1587,3494,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.8938543745384337,2.7821378444244713,32,0.08036094068876456,1.3901844497644333,2.418180560237902,2.4467189622657166,32,0.10968247064193178,-0.26019109398967616,11.084180650901235,x01024-02048_y03072-04096,32
22391.5,89,0.41886117215170066,0.7159925533665906,27,0.35737347045848566,-0.8314309980360064,0.4739320307730453,0.4088964155544214,27,0.08715980161843072,0.7461652506202071,same_tile_same_polarity_preferred_snr_0.75_1.25,98,27,0.19251098413696044,0.29707791273038164,27,0.11366487361170317,-0.9199581653575584,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,101307.0,164521.5,213758.5,12777.0,1659.0,0,6498.5,0,,0.03949939673538109,0.045095290463702614,27,0.01234070776442502,-0.45344998318921387,-1,PRIMARY_424,180698.5,293250,12777,1659,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,27,A,2.4948959195562144,2.5960617264226427,27,0.28429515893895063,-0.35584780002586175,2.0146010507631607,1.9100657525239206,27,0.1623233668805224,0.643994147288621,6.3337518544386455,x12288-13312_y01024-02048,27
781.5,256,0.3832293509146116,0.44160037389858914,32,0.16947145934477775,-0.3444298126047633,0.39565148574887116,0.32699653686142977,32,0.02101522267308902,3.2669151288773772,same_tile_same_polarity_preferred_snr_0.75_1.25,123,51,0.09071726580418937,0.06725979096860601,32,0.028771475028216618,0.8153031713729748,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,354961.5,691863.5,897157.0,2104.0,2973.0,0,15291.5,0,,0.02210190304879503,0.019242515061136233,32,0.0011036778304391339,2.5907813936256168,-1,PRIMARY_424,787166.0,293250,2104,2973,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.604536834553528,2.721627693120304,32,0.06243536352069321,-1.8753932381280702,2.3682603742365336,2.5364179497102293,32,0.050399154957451495,-3.3365157732438067,11.94026554937409,x02048-03072_y02048-03072,32
22594.0,67,0.21284955671053465,0.3103913394220946,20,0.2018796986490539,-0.48316786365490794,0.4839747513077256,0.4754422131984797,20,0.0958802443217818,0.08899161834225246,same_tile_same_polarity_fallback_snr_0.50_1.50,20,7,0.04232524857116793,0.16129535168887016,20,0.1584362050442271,-0.7509022516948826,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,474454.0,804314.0,980328.0,5397.0,2789.0,0,23168.0,0,,0.028804670812642822,0.03216761761259566,20,0.004765384398404991,-0.7057031539949721,-1,PRIMARY_424,885832.0,293251,5397,2789,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,20,A,2.3733281878873336,2.518097601267534,20,0.29861217235162146,-0.4848074753286739,2.2728764823940426,2.01272658051339,20,0.36649613094251504,0.7098298724508421,24.975674748552166,x05120-06144_y02048-03072,20
-1914.0,134,0.2673651186828126,0.33280909629753164,32,0.12848306308913698,-0.5093587904992297,0.3159727678872101,0.32144433300569586,32,0.039876050426665095,-0.13721431937067918,same_tile_same_polarity_preferred_snr_0.75_1.25,146,81,0.15943081346423638,0.13013993715337308,32,0.035633721843787054,0.8219987920226283,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,450380.0,968011.0,1425376.0,1714.0,5403.0,0,18352.0,0,,0.018958462248879402,0.018460118470397767,32,0.0022762083280824,0.2189359261774895,-1,PRIMARY_424,1166749.0,293251,1714,5403,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.8865347376233377,2.8390290033648844,32,0.07192983727059969,0.6604454571437016,2.4263321563112727,2.4644016125374875,32,0.1087225296023175,-0.35015241427387866,14.607620680692591,x01024-02048_y05120-06144,32
20439.0,460,0.30336179227608834,2.0279502956532633,32,0.5344639818662371,-3.2267628163740247,0.5252398764266257,0.19464363124135425,32,0.06336141176387822,5.217627511477601,same_tile_same_polarity_preferred_snr_0.75_1.25,158,118,0.08555970133941948,0.3368920383636781,32,0.1580690647808145,-1.5900159678477699,APPLAUSE:14120,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,,356526.0,580366.0,678787.0,10503.0,524.0,0,17956.0,1,concentration_f3_f8,0.0309390970525496,0.021975477483799195,32,0.004684794298856754,1.913343254139851,-1,PRIMARY_424,627935.0,293254,10503,524,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,32,A,2.3381960993883206,2.8979172752189055,32,0.31969129061756046,-1.7508177177718827,2.1381407394516603,1.8844709771609849,32,0.23253883849162357,1.0908705140875339,17.634956659680903,x10240-11264_y00000-01024,32
-470.5,252,0.20149918634600267,0.28925988834924654,32,0.13509956905654502,-0.6496001624291801,0.3197453414497993,0.35043865284471504,32,0.024647210920479317,-1.2453056653729815,same_tile_same_polarity_preferred_snr_0.75_1.25,158,74,0.06527735134238433,0.061955016162972276,32,0.0361796759030076,0.09182877116751248,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,445054.5,956115.5,1391903.0,2473.0,3728.0,0,17566.5,0,,0.018372780276023137,0.020333936316885147,32,0.0015213484735963163,-1.289090615923144,-1,PRIMARY_424,1140668.5,293254,2473,3728,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.7372451025943496,2.6997225717836972,32,0.08094403776175232,0.4635613918976318,2.5585649923220775,2.5128370799985067,32,0.08521262697037657,0.5366330548577932,12.860389375647058,x02048-03072_y03072-04096,32
19085.5,377,0.47438597278686007,0.921705317806836,32,0.8342689646245574,-0.5361812125197312,0.42611637787471873,0.4446955017574391,32,0.18292579621547977,-0.10156645080738015,same_tile_same_polarity_preferred_snr_0.75_1.25,117,33,0.20045114849669132,0.23594514089260415,32,0.09525075358749513,-0.37263739192686673,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,157363.5,266993.5,369297.0,7790.0,304.0,0,8384.5,0,,0.03140338622475828,0.039035407087891216,32,0.02118826473546241,-0.360200373103672,-1,PRIMARY_424,301223.0,293255,7790,304,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,32,A,2.605595853112136,2.458144997504239,32,0.30748890540912627,0.4795322790970549,2.0833011718375922,1.8762214617766246,32,0.24707890418145084,0.8381116580834903,8.708445408748554,x07168-08192_y00000-01024,32
