background,centroid_offset_px,concentration_f3_f8,control_candidate_index,control_global_x,control_global_y,control_order,control_selection_mode,control_snr,distance_from_science_px,ellipticity,endpoint_key,error,flux3,flux5,flux8,oriented_center_value,peak_to_flux5,polarity,population,positive_flux_support_r6,raw_match_row,rounded_x,rounded_y,science_candidate_index,science_tile_id,side,sigma_major_px,sigma_minor_px,snr_ratio,usable
907.5,0.2212382079434884,0.3669560286904998,69,894.0,2236.0,19,same_tile_same_polarity_preferred_snr_0.75_1.25,6.320831375641377,462.7926101397904,0.22186706175802473,APPLAUSE:132654,,161795.5,317793.5,440912.5,7077.5,0.022270751289752623,-1,PRIMARY_424,366101.5,293402,894,2236,204,x00000-01024_y02048-03072,B,2.82879379740678,2.2011776292568124,0.7684479460841156,True
1132.5,0.8913575812303607,0.32391087370895727,75,797.0,2260.0,20,same_tile_same_polarity_preferred_snr_0.75_1.25,6.85595716101913,466.47615158762403,0.18496796181362485,APPLAUSE:132654,,176219.5,369736.5,544037.0,7964.5,0.021541016372470665,-1,PRIMARY_424,440419.0,293402,797,2260,204,x00000-01024_y02048-03072,B,2.807766741292436,2.288419849907491,0.8335052599455312,True
1366.5,0.5792572583388819,0.33474396208680185,61,806.0,2225.0,21,same_tile_same_polarity_preferred_snr_0.75_1.25,9.261775701502499,495.9616920690549,0.20635095454443897,APPLAUSE:132654,,237894.5,468025.5,710676.0,10948.5,0.023392956153030123,-1,PRIMARY_424,560829.5,293402,806,2225,204,x00000-01024_y02048-03072,B,2.861540622096547,2.2710589832592367,1.1259899358079586,True
1891.0,0.95983607287813,0.3363662949012274,99,665.0,2300.0,22,same_tile_same_polarity_preferred_snr_0.75_1.25,8.027913371715357,498.52582681341596,0.19481277157492083,APPLAUSE:132654,,192085.0,379821.0,571059.0,9529.0,0.025088133620837182,-1,PRIMARY_424,451617.0,293402,665,2300,204,x00000-01024_y02048-03072,B,2.7633855042644893,2.225042715248764,0.9759845145702688,True
2165.5,0.39604575765860367,0.2975257104115618,246,510.0,2923.0,23,same_tile_same_polarity_preferred_snr_0.75_1.25,7.622270140216604,517.4263232577175,0.11771467801907276,APPLAUSE:132654,,228637.5,497091.5,768463.0,9415.5,0.018941180848998623,-1,PRIMARY_424,610844.5,293402,510,2923,204,x00000-01024_y02048-03072,B,2.8550135523039595,2.5189365512544097,0.92666889617086,True
821.5,0.5487399941464729,0.29415337136425673,245,479.0,2922.0,24,same_tile_same_polarity_preferred_snr_0.75_1.25,10.210857748533748,544.9183425064713,0.10686047708971202,APPLAUSE:132654,,293759.5,656365.5,998661.0,12332.5,0.018789074075343692,-1,PRIMARY_424,804852.5,293402,479,2922,204,x00000-01024_y02048-03072,B,2.842266933144809,2.538540932652642,1.2413735153347052,True
2091.0,0.7069779693673635,0.35657238999872215,136,430.0,2487.0,25,same_tile_same_polarity_preferred_snr_0.75_1.25,9.519079929806809,580.4084768505711,0.15364944795015512,APPLAUSE:132654,,267880.0,541601.0,751264.0,11263.0,0.02079575185422479,-1,PRIMARY_424,630892.0,293402,430,2487,204,x00000-01024_y02048-03072,B,2.730375765200905,2.3108550361813034,1.1572714071854706,True
2192.5,0.9908582682137899,0.31734466590915617,214,391.0,2732.0,26,same_tile_same_polarity_preferred_snr_0.75_1.25,6.880416547542967,583.3729510356133,0.04661928755254996,APPLAUSE:132654,,193406.5,406036.5,609452.5,8238.5,0.020290047815898323,-1,PRIMARY_424,490129.5,293402,391,2732,204,x00000-01024_y02048-03072,B,2.6227924620675007,2.5005197460877153,0.8364788822777378,True
2436.5,1.0301547062860004,0.3520759841440787,241,422.0,2899.0,27,same_tile_same_polarity_preferred_snr_0.75_1.25,8.902782895176916,588.6000339789321,0.4017007036969372,APPLAUSE:132654,,201707.5,352959.0,572909.0,10455.5,0.029622420734419577,-1,PRIMARY_424,418349.5,293402,422,2899,204,x00000-01024_y02048-03072,B,2.9483680556441905,1.7640065329343486,1.0823457902382827,True
2531.5,0.6127924750535397,0.3035709689224533,132,430.0,2454.0,28,same_tile_same_polarity_preferred_snr_0.75_1.25,9.280147457374884,592.8684508388012,0.21291148643603164,APPLAUSE:132654,,271252.5,575704.5,893539.0,11284.5,0.019601201658142327,-1,PRIMARY_424,698022.0,293402,430,2454,204,x00000-01024_y02048-03072,B,2.9324075671887875,2.3080643132223555,1.128223461309129,True
2154.0,0.5953691638372286,0.3931183082193963,273,449.0,3001.0,29,same_tile_same_polarity_preferred_snr_0.75_1.25,6.195650913543181,608.3231049368419,0.2112602460008849,APPLAUSE:132654,,135741.0,248797.0,345293.0,6849.0,0.027528466983122786,-1,PRIMARY_424,283448.0,293402,449,3001,204,x00000-01024_y02048-03072,B,2.7010324044700535,2.1304116342453483,0.7532292725786137,True
925.5,0.5875938227877952,0.3497359256199211,6,1009.0,2078.0,30,same_tile_same_polarity_preferred_snr_0.75_1.25,7.382009573352474,615.0544691326127,0.14692615630834005,APPLAUSE:132654,,167203.5,327447.5,478085.0,8181.5,0.024985684728086183,-1,PRIMARY_424,389448.5,293402,1009,2078,204,x00000-01024_y02048-03072,B,2.7491381509260737,2.3452178492498885,0.897459488711701,True
3137.0,1.0617965555695676,0.5269456948327963,123,413.0,2408.0,31,same_tile_same_polarity_preferred_snr_0.75_1.25,6.201305729693373,627.8980809016699,0.4580454676906678,APPLAUSE:132654,,84051.0,118733.0,159506.0,6636.0,0.05589010637312289,-1,PRIMARY_424,133139.0,293402,413,2408,204,x00000-01024_y02048-03072,B,2.5581215103846957,1.3863855467509802,0.7539167504747721,True
1557.0,0.682940853427719,0.3270541690831565,200,344.0,2677.0,32,same_tile_same_polarity_preferred_snr_0.75_1.25,9.466655151669334,629.1788299045033,0.17756002743221155,APPLAUSE:132654,,249820.0,517091.0,763849.0,11087.0,0.021441100309229903,-1,PRIMARY_424,611391.0,293402,344,2677,204,x00000-01024_y02048-03072,B,2.811775226536427,2.312516340179406,1.150897923906213,True
23027.5,0.6299733431206885,0.44352904218967965,33,7378.0,5420.0,1,same_tile_same_polarity_fallback_snr_0.50_1.50,11.563860385183382,246.78938388836744,0.1376609141910009,APPLAUSE:14120,,184251.5,287398.0,415421.5,10991.5,0.03824487296362535,-1,DIAGNOSTIC_179,324554.5,293403,7378,5420,8,x07168-08192_y05120-06144,A,2.429648668631607,2.0951810117448315,0.9194548025543371,True
23255.5,0.25806603728703087,0.4567759254552105,26,7741.0,5343.0,2,same_tile_same_polarity_fallback_snr_0.50_1.50,6.657847455112855,310.71691296097805,0.5350900616894358,APPLAUSE:14120,,73677.5,104391.0,161299.0,6033.5,0.05779712810491326,-1,DIAGNOSTIC_179,122057.0,293403,7741,5343,8,x07168-08192_y05120-06144,A,2.957983413140122,1.3751958861266462,0.5293725117194598,True
23002.5,0.1812062154083634,0.5814626987049385,28,7195.0,5349.0,3,same_tile_same_polarity_fallback_snr_0.50_1.50,18.457774110513736,317.15768948584554,0.09573903925682159,APPLAUSE:14120,,333191.5,513415.5,573023.0,17336.5,0.033766997685110794,-1,DIAGNOSTIC_179,545196.5,293403,7195,5349,8,x07168-08192_y05120-06144,A,2.2418646074865842,2.027230643821947,1.4675971937640988,True
23366.0,0.4269900614871906,0.5470749123483305,46,7525.0,5507.0,4,same_tile_same_polarity_fallback_snr_0.50_1.50,12.186761595670873,320.75068199459844,0.06866653641965681,APPLAUSE:14120,,208621.0,314871.0,381339.0,11450.0,0.0363640983132775,-1,DIAGNOSTIC_179,342854.0,293403,7525,5507,8,x07168-08192_y05120-06144,A,2.234563127551297,2.081123417171274,0.968982338379092,True
23452.5,0.4101043977948991,0.4577337753403575,59,7789.0,5633.0,5,same_tile_same_polarity_fallback_snr_0.50_1.50,7.256126256306641,545.0917353987309,0.09643160359377068,APPLAUSE:14120,,82087.0,121103.0,179333.5,6684.5,0.055196815933544176,-1,DIAGNOSTIC_179,142994.5,293403,7789,5633,8,x07168-08192_y05120-06144,A,2.4805001552007333,2.2413015475201297,0.5769422936695169,True
23248.5,0.48306755368844906,0.5180206702566814,43,7930.0,5490.0,6,same_tile_same_polarity_fallback_snr_0.50_1.50,18.64715742450434,548.6355803263219,0.12080457322031446,APPLAUSE:14120,,319805.5,510949.5,617360.5,17548.5,0.03434488144131661,-1,DIAGNOSTIC_179,563749.5,293403,7930,5490,8,x07168-08192_y05120-06144,A,2.386717431831821,2.098391051081893,1.4826552618981128,True
23328.0,0.46504943190732373,0.5516388751097036,63,7781.0,5651.0,7,same_tile_same_polarity_fallback_snr_0.50_1.50,6.312660239836215,555.2666026333657,0.19604959166292213,APPLAUSE:14120,,72284.0,98126.0,131035.0,5664.0,0.057721704746957994,-1,DIAGNOSTIC_179,106135.0,293403,7781,5651,8,x07168-08192_y05120-06144,A,2.2073443943872224,1.7745954272081672,0.5019263101661164,True
23085.0,0.7233371479707541,0.48740228596343704,70,7886.0,5702.0,8,same_tile_same_polarity_fallback_snr_0.50_1.50,6.464687643832208,658.9210878398111,0.1601923942026129,APPLAUSE:14120,,62600.0,75504.0,128436.0,5677.0,0.07518806950625133,-1,DIAGNOSTIC_179,85791.0,293403,7886,5702,8,x07168-08192_y05120-06144,A,2.1231246842333054,1.7830162578753057,0.5140141702809865,True
23442.0,0.5749455878706873,0.5224425032122315,88,7737.0,5820.0,9,same_tile_same_polarity_fallback_snr_0.50_1.50,7.649177790911593,683.3227641459049,0.12973240084687954,APPLAUSE:14120,,121168.0,175663.0,231926.0,7221.0,0.04110711988295771,-1,DIAGNOSTIC_179,194108.0,293403,7737,5820,8,x07168-08192_y05120-06144,A,2.2747245537923537,1.9796190761635248,0.6081942380121625,True
23280.0,0.6235950124093653,0.6359038533534852,42,8182.0,5472.0,10,same_tile_same_polarity_fallback_snr_0.50_1.50,12.542344694708987,765.4443154142566,0.07932630977493949,APPLAUSE:14120,,183443.0,242161.0,288476.0,11549.0,0.04769141191190984,-1,DIAGNOSTIC_179,255968.0,293403,8182,5472,8,x07168-08192_y05120-06144,A,1.9609975308943193,1.805438833290705,0.9972551276750139,True
23110.0,0.25066748000421496,0.5976322234766461,105,7203.0,6008.0,11,same_tile_same_polarity_fallback_snr_0.50_1.50,7.2518365600497985,859.5219601615772,0.2513488183899989,APPLAUSE:14120,,96872.0,123808.0,162093.0,6536.0,0.052791418971310414,-1,DIAGNOSTIC_179,130697.0,293403,7203,6008,8,x07168-08192_y05120-06144,A,2.1409425445972055,1.6028191657718203,0.5766012153709664,True
23141.5,0.18935700600605943,0.44570204149879405,121,7300.0,6105.0,12,same_tile_same_polarity_fallback_snr_0.50_1.50,11.132668949205812,929.675212103668,0.10793078196245431,APPLAUSE:14120,,194589.5,306737.0,436591.0,10936.5,0.03565432275858472,-1,DIAGNOSTIC_179,337830.5,293403,7300,6105,8,x07168-08192_y05120-06144,A,2.392333196240622,2.134126803655634,0.8851703142066691,True
23037.5,0.18934699058539503,0.49204252030236517,119,7290.0,6104.0,13,same_tile_same_polarity_fallback_snr_0.50_1.50,18.368647672446976,930.5745537032484,0.20633404108237896,APPLAUSE:14120,,310035.5,504353.5,630099.0,17591.5,0.03487930588367088,-1,DIAGNOSTIC_179,555328.5,293403,7290,6104,8,x07168-08192_y05120-06144,A,2.539464228476423,2.015486312030737,1.4605106561559447,True
22934.0,0.4936813297329354,0.6399099072248785,115,8066.0,6067.0,14,same_tile_same_polarity_fallback_snr_0.50_1.50,18.736013785370584,1059.5244216156605,0.20859195414938314,APPLAUSE:14120,,300590.0,427109.0,469738.0,17246.0,0.04037845140233524,-1,DIAGNOSTIC_179,447424.0,293403,8066,6067,8,x07168-08192_y05120-06144,A,2.189855561278876,1.7330693104468209,1.4897203253816402,True
-1096.5,0.38684646666600436,0.34194118869177015,154,968.0,4691.0,1,same_tile_same_polarity_preferred_snr_0.75_1.25,11.587907493239076,49.64876634922564,0.11729207752352422,APPLAUSE:132654,,337398.5,706386.5,986715.0,13658.5,0.019335731925794165,-1,DIAGNOSTIC_179,836655.5,293403,968,4691,160,x00000-01024_y04096-05120,B,2.7663237856010983,2.4418559216852054,0.9228490722558559,True
-1337.5,0.16395825521489527,0.3411615289703112,189,982.0,4776.0,2,same_tile_same_polarity_preferred_snr_0.75_1.25,9.422173335345526,84.8999411071645,0.17192222117578204,APPLAUSE:132654,,268757.5,556651.5,787772.0,10986.5,0.019736765283125977,-1,DIAGNOSTIC_179,656747.5,293403,982,4776,160,x00000-01024_y04096-05120,B,2.836833730809094,2.349118974702014,0.7503722243408218,True
-115.0,0.5500153433744771,0.31103785445989607,198,870.0,4804.0,3,same_tile_same_polarity_preferred_snr_0.75_1.25,10.94010286991507,104.95713410721541,0.1027813613976476,APPLAUSE:132654,,317402.0,684245.0,1020461.0,13174.0,0.019253337620296823,-1,DIAGNOSTIC_179,828531.0,293403,870,4804,160,x00000-01024_y04096-05120,B,2.791936990042273,2.5049779052692775,0.8712585762162204,True
-1730.5,0.3254964266533072,0.3394036510177384,128,825.0,4561.0,4,same_tile_same_polarity_preferred_snr_0.75_1.25,10.555545043189204,182.2361105818493,0.1501068818900354,APPLAUSE:132654,,288375.5,601249.5,849653.5,12245.5,0.02036675290374462,-1,DIAGNOSTIC_179,712356.5,293403,825,4561,160,x00000-01024_y04096-05120,B,2.8128864004950693,2.3906527938058693,0.840632785163802,True
-62.0,0.6602768651963097,0.334114726046548,196,729.0,4803.0,5,same_tile_same_polarity_preferred_snr_0.75_1.25,10.68336519743807,214.35018077902336,0.21681095552080631,APPLAUSE:132654,,298742.0,624096.0,894130.0,12680.0,0.020317387068656104,-1,DIAGNOSTIC_179,743406.0,293403,729,4803,160,x00000-01024_y04096-05120,B,2.882291758005753,2.257379327862781,0.8508122512005294,True
-735.5,0.0555450942098633,0.31139970298492375,226,699.0,4872.0,6,same_tile_same_polarity_preferred_snr_0.75_1.25,13.298739901990473,274.93453766305896,0.17815383194596646,APPLAUSE:132654,,400500.5,869117.5,1286130.0,15913.5,0.018309952336709363,-1,DIAGNOSTIC_179,1050083.5,293403,699,4872,160,x00000-01024_y04096-05120,B,2.9243432972294134,2.403360332902491,1.0590980112573665,True
-786.0,0.09852700803539256,0.3098258183439305,265,891.0,4999.0,7,same_tile_same_polarity_preferred_snr_0.75_1.25,15.52114212937251,286.90416518412553,0.12581534364655778,APPLAUSE:132654,,489957.0,1073319.0,1581395.0,19038.0,0.017737503948034087,-1,DIAGNOSTIC_179,1294861.0,293403,891,4999,160,x00000-01024_y04096-05120,B,2.8553191194781835,2.496076163240449,1.2360878461275082,True
36.5,0.17488765109706433,0.3403869151156723,84,917.0,4401.0,8,same_tile_same_polarity_preferred_snr_0.75_1.25,10.623509336423826,313.0782649753892,0.23370184201536626,APPLAUSE:132654,,313101.5,650109.5,919840.0,12896.5,0.01983742738723246,-1,DIAGNOSTIC_179,771763.5,293403,917,4401,160,x00000-01024_y04096-05120,B,2.9399698303713846,2.252893465543988,0.8460453917965949,True
-1957.5,0.31081666623368515,0.3052589162567705,284,877.0,5037.0,9,same_tile_same_polarity_preferred_snr_0.75_1.25,14.146529007155602,326.40159313336693,0.1811363570758776,APPLAUSE:132654,,441651.5,977869.5,1446809.5,17196.5,0.017585679888778617,-1,DIAGNOSTIC_179,1179675.5,293403,877,5037,160,x00000-01024_y04096-05120,B,2.9306225629988183,2.3997802679728406,1.1266150663966779,True
-642.0,0.3713510474840555,0.27527190716961913,115,634.0,4514.0,10,same_tile_same_polarity_preferred_snr_0.75_1.25,10.043848918111049,352.27829907617075,0.07777308359569646,APPLAUSE:132654,,287565.0,650169.0,1044658.0,11938.0,0.018361379887383126,-1,DIAGNOSTIC_179,809322.0,293403,634,4514,160,x00000-01024_y04096-05120,B,2.8520288643491694,2.630217785064802,0.7998818303791866,True
231.5,0.2661237520108368,0.3116058939471007,259,642.0,4989.0,11,same_tile_same_polarity_preferred_snr_0.75_1.25,14.15762062189878,393.88957843537827,0.15713938984753428,APPLAUSE:132654,,431282.5,926684.5,1384064.0,17258.5,0.01862392216552667,-1,DIAGNOSTIC_179,1119421.5,293403,642,4989,160,x00000-01024_y04096-05120,B,2.8823491924984848,2.42941859906174,1.127498391223143,True
-239.0,0.28253350741475636,0.31841449106397246,65,957.0,4308.0,12,same_tile_same_polarity_preferred_snr_0.75_1.25,13.837449362179614,407.3389252207552,0.1648551599114485,APPLAUSE:132654,,429338.0,922810.0,1348362.0,16926.0,0.01834180383827657,-1,DIAGNOSTIC_179,1109811.0,293403,957,4308,160,x00000-01024_y04096-05120,B,2.8871128162716895,2.411157371262828,1.1020002803547908,True
-669.0,0.4606619764124501,0.2998703860494773,272,639.0,5013.0,13,same_tile_same_polarity_preferred_snr_0.75_1.25,13.37399805407262,413.06900149974945,0.15128285600348834,APPLAUSE:132654,,401635.0,881696.0,1339362.0,16181.0,0.018352130439516567,-1,DIAGNOSTIC_179,1074649.0,293403,639,5013,160,x00000-01024_y04096-05120,B,2.8915791967789537,2.454132837529961,1.0650914933307454,True
-905.0,0.27665269726440495,0.3389373524045714,313,768.0,5100.0,14,same_tile_same_polarity_preferred_snr_0.75_1.25,11.959817469620576,416.3315986086091,0.1447857579832741,APPLAUSE:132654,,343311.0,716668.0,1012904.0,14174.0,0.01977763762299977,-1,DIAGNOSTIC_179,849238.0,293403,768,5100,160,x00000-01024_y04096-05120,B,2.81028968408814,2.4033997620248626,0.9524676014740615,True
-933.5,0.6322593718683374,0.31855040428131,308,735.0,5088.0,15,same_tile_same_polarity_preferred_snr_0.75_1.25,13.122689365103795,419.0429572251513,0.15308988538123436,APPLAUSE:132654,,397024.5,834750.5,1246347.5,16113.5,0.019303372684412887,-1,DIAGNOSTIC_179,1000416.5,293403,735,5088,160,x00000-01024_y04096-05120,B,2.818005790950099,2.3865976074098936,1.0450775269955783,True
-1315.5,0.338507868654952,0.2999973020925758,310,715.0,5094.0,16,same_tile_same_polarity_preferred_snr_0.75_1.25,15.296384663381598,433.68306399950643,0.15519489054332747,APPLAUSE:132654,,494823.5,1100868.5,1649426.5,19157.5,0.017402169287249112,-1,DIAGNOSTIC_179,1340312.5,293403,715,5094,160,x00000-01024_y04096-05120,B,2.912127370113323,2.460180081660358,1.2181883919686527,True
-1207.5,0.20404310967207095,0.30648256909023575,52,970.0,4246.0,17,same_tile_same_polarity_preferred_snr_0.75_1.25,12.920843530602612,470.2552498377876,0.1393029571304023,APPLAUSE:132654,,385641.5,839624.5,1258282.0,15425.5,0.018371903154326727,-1,DIAGNOSTIC_179,1015176.5,293403,970,4246,160,x00000-01024_y04096-05120,B,2.87393352060611,2.473586082589491,1.0290027316784076,True
169.0,0.31609653032135554,0.31050181051517606,138,463.0,4589.0,18,same_tile_same_polarity_preferred_snr_0.75_1.25,15.34948931049353,477.64631266241344,0.16108335413408392,APPLAUSE:132654,,453015.0,974743.0,1458977.0,18482.0,0.01896089533343661,-1,DIAGNOSTIC_179,1174996.0,293403,463,4589,160,x00000-01024_y04096-05120,B,2.8836475214754675,2.4191399065757615,1.2224175916190911,True
352.0,0.04330822518743685,0.3213246136677279,145,428.0,4645.0,19,same_tile_same_polarity_preferred_snr_0.75_1.25,11.928758271224336,500.77639720737636,0.16679406133485408,APPLAUSE:132654,,360202.0,767209.0,1120991.0,14235.0,0.018554266177795098,-1,DIAGNOSTIC_179,917520.0,293403,428,4645,160,x00000-01024_y04096-05120,B,2.8775850303369177,2.397620936290644,0.9499940787572375,True
-73.0,0.4877049498326884,0.29966186750533835,59,659.0,4280.0,20,same_tile_same_polarity_preferred_snr_0.75_1.25,9.914375615400036,508.50860366369415,0.12472945289771076,APPLAUSE:132654,,278984.0,608044.0,930996.0,11744.0,0.01931439172165172,-1,DIAGNOSTIC_179,742176.0,293403,659,4280,160,x00000-01024_y04096-05120,B,2.8537870140896997,2.4978357211357,0.7895707092938248,True
-350.5,0.6853384285445316,0.3144253460477839,53,683.0,4256.0,21,same_tile_same_polarity_preferred_snr_0.75_1.25,12.688304684490689,517.5374382593012,0.15836269941090264,APPLAUSE:132654,,373930.5,802770.5,1189250.5,15296.5,0.019054636412274742,-1,DIAGNOSTIC_179,966048.5,293403,683,4256,160,x00000-01024_y04096-05120,B,2.838177063405732,2.3887156822386917,1.0104835763845772,True
314.0,0.6913335187257532,0.31805765355936194,158,374.0,4712.0,22,same_tile_same_polarity_preferred_snr_0.75_1.25,13.411767694530672,550.0036363516155,0.11343413239914635,APPLAUSE:132654,,383422.0,814588.0,1205511.0,15934.0,0.01956080865419083,-1,DIAGNOSTIC_179,978504.0,293403,374,4712,160,x00000-01024_y04096-05120,B,2.763379281701783,2.449917750392165,1.068099428773489,True
-1248.5,0.08590408123140983,0.3249504335028363,27,942.0,4132.0,23,same_tile_same_polarity_preferred_snr_0.75_1.25,11.179927050904544,582.2782839845567,0.1547183101490195,APPLAUSE:132654,,343444.5,738513.5,1056913.5,13882.5,0.01879789604387733,-1,DIAGNOSTIC_179,882492.5,293403,942,4132,160,x00000-01024_y04096-05120,B,2.869197987903734,2.4252805237323014,0.8903579281104071,True
497.5,0.30962123901234395,0.3163173190900991,156,329.0,4706.0,24,same_tile_same_polarity_preferred_snr_0.75_1.25,13.704355451735088,595.0537790821935,0.17684454578894138,APPLAUSE:132654,,404012.5,873452.5,1277238.0,16419.5,0.018798389151098657,-1,DIAGNOSTIC_179,1053783.5,293403,329,4706,160,x00000-01024_y04096-05120,B,2.9110983745502583,2.3962865047559925,1.091400817781561,True
908.5,0.2850174945138249,0.29706699352236543,269,405.0,5010.0,25,same_tile_same_polarity_preferred_snr_0.75_1.25,14.940669303920423,597.4755225111737,0.14188114684155317,APPLAUSE:132654,,457824.5,1008722.5,1541149.0,18475.5,0.018315740949567397,-1,DIAGNOSTIC_179,1229235.5,293403,405,5010,160,x00000-01024_y04096-05120,B,2.8923324622601427,2.4819650154676203,1.189859585438446,True
-12562.0,0.6226788905437838,0.20976844009872223,15,919.0,4116.0,26,same_tile_same_polarity_preferred_snr_0.75_1.25,14.309341333054366,598.0209026447153,0.06935730648977256,APPLAUSE:132654,,475793.0,1203292.0,2268182.0,17208.0,0.014300768225833796,-1,DIAGNOSTIC_179,1569094.0,293403,919,4116,160,x00000-01024_y04096-05120,B,2.9404392130680868,2.736498269352778,1.1395812731078685,True
-8988.0,0.9542566128971616,0.22418485533993146,16,929.0,4116.0,27,same_tile_same_polarity_preferred_snr_0.75_1.25,14.815951571549986,598.0209026447153,0.03531092333887642,APPLAUSE:132654,,531877.0,1305806.0,2372493.0,19454.0,0.014898078275027071,-1,DIAGNOSTIC_179,1673055.0,293403,929,4116,160,x00000-01024_y04096-05120,B,2.8030383735398035,2.7040605004158107,1.1799271930993576,True
820.0,0.42891404030034325,0.3096872616323417,286,358.0,5044.0,28,same_tile_same_polarity_preferred_snr_0.75_1.25,14.011158041127443,655.1763121481118,0.1712550446733455,APPLAUSE:132654,,411684.0,889541.0,1329354.0,16897.0,0.01899518965399009,-1,DIAGNOSTIC_179,1075972.0,293403,358,5044,160,x00000-01024_y04096-05120,B,2.896675515532267,2.400605220715603,1.1158342614513195,True
1390.5,0.5339189707878018,0.5782717694582101,41,534.0,4186.0,29,same_tile_same_polarity_preferred_snr_0.75_1.25,9.593489803563886,656.417550039607,0.275035181587722,APPLAUSE:132654,,173575.5,256228.0,300162.5,10488.5,0.04093424606210094,-1,DIAGNOSTIC_179,269458.0,293403,534,4186,160,x00000-01024_y04096-05120,B,2.3259820576198518,1.6862551600325926,0.7640156922274706,True
1384.5,0.2161616601037928,0.32706009030842204,263,322.0,4997.0,30,same_tile_same_polarity_preferred_snr_0.75_1.25,11.158430888768583,665.201473239499,0.146868829186106,APPLAUSE:132654,,318627.5,671972.5,974217.0,13197.5,0.01963994062257012,-1,DIAGNOSTIC_179,802616.5,293403,322,4997,160,x00000-01024_y04096-05120,B,2.839206045686005,2.422215177937988,0.8886459957968461,True
-11921.0,1.0914851673373296,0.2186057928782428,173,248.0,4734.0,31,same_tile_same_polarity_preferred_snr_0.75_1.25,14.114869190367347,676.2957932739195,0.08173164012217526,APPLAUSE:132654,,470218.0,1157642.0,2150986.0,17211.0,0.014867290578607204,-1,DIAGNOSTIC_179,1480660.0,293403,248,4734,160,x00000-01024_y04096-05120,B,2.839960765642192,2.607846114383627,1.124093711046898,True
500.5,0.6922305259216249,0.37150743416882226,30,543.0,4135.0,32,same_tile_same_polarity_preferred_snr_0.75_1.25,13.427313813068698,693.1103808196787,0.20453219319718907,APPLAUSE:132654,,330833.5,633012.0,890516.5,15285.5,0.024147251552893153,-1,DIAGNOSTIC_179,735072.5,293403,543,4135,160,x00000-01024_y04096-05120,B,2.751987255092526,2.1891172661577394,1.0693375057151946,True
22044.0,1.0072111583472816,0.3332182222700279,70,5443.0,1998.0,1,same_tile_same_polarity_preferred_snr_0.75_1.25,4.543141656855568,56.72741841473134,0.3724550598313964,APPLAUSE:14120,,58860.0,104178.0,176641.0,3878.0,0.037224749947205746,-1,PRIMARY_424,126265.0,293404,5443,1998,69,x05120-06144_y01024-02048,A,2.952743069520795,1.8529789728956862,0.9578688821962853,True
22306.5,1.040177923958375,0.3638213727780671,71,5444.0,2004.0,2,same_tile_same_polarity_preferred_snr_0.75_1.25,5.18046607793187,62.00806399170998,0.41580561755179335,APPLAUSE:14120,,64626.5,108194.0,177632.5,4606.5,0.04257629813113482,-1,PRIMARY_424,127423.0,293404,5444,2004,69,x05120-06144_y01024-02048,A,2.860386246005726,1.6710215765486591,1.0922413664642043,True
22319.0,0.5022639155762652,0.4870263448179912,65,5353.0,1845.0,3,same_tile_same_polarity_preferred_snr_0.75_1.25,4.039519637749559,122.10241602851272,0.4890160099588611,APPLAUSE:14120,,49008.0,79255.0,100627.0,3567.0,0.04500662418774841,-1,PRIMARY_424,87473.0,293404,5353,1845,69,x05120-06144_y01024-02048,A,2.8618049764980737,1.4623365256105736,0.8516860032709573,True
22459.5,0.6623600188721731,0.402669356676336,75,5275.0,2016.0,4,same_tile_same_polarity_preferred_snr_0.75_1.25,4.431019218039742,144.5060552364502,0.1208264605026853,APPLAUSE:14120,,78637.5,141691.5,195290.5,4124.5,0.02910901500795743,-1,PRIMARY_424,156203.5,293404,5275,2016,69,x05120-06144_y01024-02048,A,2.4840103101126974,2.1838761364896024,0.9342291625376273,True
22503.0,0.3334777973833697,0.4400551845530824,62,5525.0,1802.0,5,same_tile_same_polarity_preferred_snr_0.75_1.25,4.7585361827373225,193.82982226685345,0.07203689248411493,APPLAUSE:14120,,74001.0,110993.0,168163.0,4370.0,0.039371852278972545,-1,PRIMARY_424,122575.0,293404,5525,1802,69,x05120-06144_y01024-02048,A,2.303943670570834,2.1379747280844654,1.0032823271911646,True
22653.5,0.9837791860993397,0.5118427345264165,68,5623.0,1942.0,6,same_tile_same_polarity_preferred_snr_0.75_1.25,4.079687560720049,217.38905216224666,0.5227818980103145,APPLAUSE:14120,,40670.0,55850.0,79458.0,3475.5,0.06222918531781558,-1,PRIMARY_424,62587.5,293404,5623,1942,69,x05120-06144_y01024-02048,A,2.617826311343147,1.2492741036378359,0.8601549453339524,True
22090.5,1.4347806162831132,0.5352480417754569,60,5215.0,1724.0,7,same_tile_same_polarity_preferred_snr_0.75_1.25,4.0925184011911675,299.7365509910328,0.2563940969283959,APPLAUSE:14120,,48892.5,66896.5,91345.5,3430.5,0.0512807097531261,-1,PRIMARY_424,73458.0,293404,5215,1724,69,x05120-06144_y01024-02048,A,2.0740613244377144,1.542284244184394,0.862860179673534,True
22503.5,0.946771828179215,0.4415010499880929,53,5462.0,1637.0,8,same_tile_same_polarity_preferred_snr_0.75_1.25,4.569168736522085,322.893171188243,0.04685424389407156,APPLAUSE:14120,,81573.5,134201.5,184764.0,4340.5,0.03234315562791772,-1,PRIMARY_424,152733.0,293404,5462,1637,69,x05120-06144_y01024-02048,A,2.373475922822599,2.262268503057962,0.9633563909710515,True
