pair_index,pair_id,fragment_index,start_utc,end_utc,duration_seconds,fragment_status,extent_status,witness_time_utc,witness_distance_km,witness_disparity_arcsec,witness_ge2arcsec,fixed_time_component_intervals_json,deltat_source,deltat_uncertainty_qualification,published_reference_max_score_arcsec,height107m_max_score_arcsec,cells_processed,cells_certified_empty,cells_unresolved,max_depth_reached,exact_time_probes,negative_certificate_digest_sha256,unresolved_reason,input_hold_reason
4745,18597|138904,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,6655f379102724a895560b81e45c7ac6eb2c8f93b75467a701935b8d118348e6,,
4746,18597|138905,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,435de7fedfc51b47be52ed39cef716751a5e4ac8d02a50e4478763a31a42cb2f,,
4747,18598|44256,1,1964-03-18T20:11:23+00:00,1964-03-18T20:21:21+00:00,598.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,bf3cfb934340c31eaafdd1f1d6cc51bd8f96b488429d9f9c0a101415ed913a79,,
4748,18598|138902,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,6655f379102724a895560b81e45c7ac6eb2c8f93b75467a701935b8d118348e6,,
4749,18598|138903,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,6655f379102724a895560b81e45c7ac6eb2c8f93b75467a701935b8d118348e6,,
4750,18598|138904,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,6655f379102724a895560b81e45c7ac6eb2c8f93b75467a701935b8d118348e6,,
4751,18598|138905,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,ec5660762fc355c8b7dfbe51e8f8760744e2582ace340bc18604201c7d09ea92,,
4752,18599|44256,1,1964-03-18T20:11:23+00:00,1964-03-18T20:21:21+00:00,598.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,640a289d20988fdceffea5bfda9a8b4efb913ed28eb72b65b5cb8768e9a07801,,
4753,18599|138902,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,2915d9ece193f829f2639c4a163087859e3dbf7d622dcb1115d9330d5de0187c,,
4754,18599|138903,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,2915d9ece193f829f2639c4a163087859e3dbf7d622dcb1115d9330d5de0187c,,
4755,18599|138904,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,69e0b36a88809fd5b3060bcfebe5f4af00b185ea3c03b54c7edbbfc92b70ff6e,,
4756,18599|138905,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,69e0b36a88809fd5b3060bcfebe5f4af00b185ea3c03b54c7edbbfc92b70ff6e,,
4757,18600|44256,1,1964-03-18T20:11:23+00:00,1964-03-18T20:21:21+00:00,598.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,640a289d20988fdceffea5bfda9a8b4efb913ed28eb72b65b5cb8768e9a07801,,
4758,18600|138902,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,831ba51c33799e26ac2a2bfcf865414fd12465c807d93a8990f3651b2f496adc,,
4759,18600|138903,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,831ba51c33799e26ac2a2bfcf865414fd12465c807d93a8990f3651b2f496adc,,
4760,18600|138904,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,831ba51c33799e26ac2a2bfcf865414fd12465c807d93a8990f3651b2f496adc,,
4761,18600|138905,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,69e0b36a88809fd5b3060bcfebe5f4af00b185ea3c03b54c7edbbfc92b70ff6e,,
4762,18601|44256,1,1964-03-18T20:11:23+00:00,1964-03-18T20:21:21+00:00,598.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,640a289d20988fdceffea5bfda9a8b4efb913ed28eb72b65b5cb8768e9a07801,,
4763,18601|138902,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,ecb81ac6dad35bb22c4ee350c45b6a07621d9b5fc07429708c5397e0d0faf920,,
4764,18601|138903,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,ecb81ac6dad35bb22c4ee350c45b6a07621d9b5fc07429708c5397e0d0faf920,,
4765,18601|138904,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,831ba51c33799e26ac2a2bfcf865414fd12465c807d93a8990f3651b2f496adc,,
4766,18601|138905,1,1964-03-18T20:12:00+00:00,1964-03-18T20:32:00+00:00,1200.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,831ba51c33799e26ac2a2bfcf865414fd12465c807d93a8990f3651b2f496adc,,
4767,18602|44257,1,1964-03-18T20:38:18+00:00,1964-03-18T20:48:17+00:00,599.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,5202bad34faf093dbf55ea82aad9c0745cde630ba4a993d6fab324ae90f5fd64,,
4768,18602|138902,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,f4a3dc29834bfa4f13afcff20b11a2389b4f7bef4e9cdcec3be491602cb77791,,
4769,18602|138903,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,9410f6e18a3e5dc428501ae8b9e0221169e9c54e81d69c3580ae8c2b91ab0cbf,,
4770,18602|138904,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,9410f6e18a3e5dc428501ae8b9e0221169e9c54e81d69c3580ae8c2b91ab0cbf,,
4771,18602|138905,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,8811a2189d2799452fdbe69a919e420fb7b29325bf643d10003a6b77db2d72a6,,
4772,18602|138906,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4773,18602|138907,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4774,18602|138908,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4775,18602|138909,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,7c41ce7ec06f7ce7d96da2b0735a734f0f8fe24d5f1fb1e57e45da35e3b574fc,,
4776,18603|44257,1,1964-03-18T20:38:18+00:00,1964-03-18T20:48:17+00:00,599.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,e7a7b1583e66d7c3ab82a79b2d969d4735872aeaf98a8a09b6c6917d7278cfb1,,
4777,18603|138902,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,6c297275e36b9af9e166aca0e574b2c44af8abedeea9bf41642f6e26323e9581,,
4778,18603|138903,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,6c297275e36b9af9e166aca0e574b2c44af8abedeea9bf41642f6e26323e9581,,
4779,18603|138904,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,6c297275e36b9af9e166aca0e574b2c44af8abedeea9bf41642f6e26323e9581,,
4780,18603|138905,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,6c297275e36b9af9e166aca0e574b2c44af8abedeea9bf41642f6e26323e9581,,
4781,18603|138906,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4782,18603|138907,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4783,18603|138908,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4784,18603|138909,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,7c41ce7ec06f7ce7d96da2b0735a734f0f8fe24d5f1fb1e57e45da35e3b574fc,,
4785,18604|44257,1,1964-03-18T20:38:18+00:00,1964-03-18T20:48:17+00:00,599.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,704db6c25a119c447425c540225ea84af61dcfeba3d5eae0a26bfca3c44ce780,,
4786,18604|138902,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,ec70685c5db0297496be98ae90b92ff0ea6ded6878cbefd337307eabd2f10362,,
4787,18604|138903,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,ec70685c5db0297496be98ae90b92ff0ea6ded6878cbefd337307eabd2f10362,,
4788,18604|138904,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,ec70685c5db0297496be98ae90b92ff0ea6ded6878cbefd337307eabd2f10362,,
4789,18604|138905,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,ec70685c5db0297496be98ae90b92ff0ea6ded6878cbefd337307eabd2f10362,,
4790,18604|138906,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4791,18604|138907,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4792,18604|138908,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4793,18604|138909,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,7c41ce7ec06f7ce7d96da2b0735a734f0f8fe24d5f1fb1e57e45da35e3b574fc,,
4794,18605|44257,1,1964-03-18T20:38:18+00:00,1964-03-18T20:48:17+00:00,599.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,e1399d3934d27363bbe7a24d5fff268d51fb9e3f995d95871f627e56de76f6eb,,
4795,18605|138902,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,66490c3b1a640ec1df084e0f89e4cb8db648fb35ddf4a19cb2b599c110a5517a,,
4796,18605|138903,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,9f7d4fc7e5d3462a33c57fcb8e3562037c405495fd2c96713e9645d29044a9f8,,
4797,18605|138904,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,9f7d4fc7e5d3462a33c57fcb8e3562037c405495fd2c96713e9645d29044a9f8,,
4798,18605|138905,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,9f7d4fc7e5d3462a33c57fcb8e3562037c405495fd2c96713e9645d29044a9f8,,
4799,18605|138906,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4800,18605|138907,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4801,18605|138908,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4802,18605|138909,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,7c41ce7ec06f7ce7d96da2b0735a734f0f8fe24d5f1fb1e57e45da35e3b574fc,,
4803,18606|44257,1,1964-03-18T20:38:18+00:00,1964-03-18T20:48:17+00:00,599.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,e1399d3934d27363bbe7a24d5fff268d51fb9e3f995d95871f627e56de76f6eb,,
4804,18606|138902,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,4688a13a1b1150bd7f6eba88feb451ac6fc155ffdd6bd883f899baddd4c6777b,,
4805,18606|138903,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,66490c3b1a640ec1df084e0f89e4cb8db648fb35ddf4a19cb2b599c110a5517a,,
4806,18606|138904,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,9f7d4fc7e5d3462a33c57fcb8e3562037c405495fd2c96713e9645d29044a9f8,,
4807,18606|138905,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,9f7d4fc7e5d3462a33c57fcb8e3562037c405495fd2c96713e9645d29044a9f8,,
4808,18606|138906,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4809,18606|138907,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4810,18606|138908,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4811,18606|138909,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,7c41ce7ec06f7ce7d96da2b0735a734f0f8fe24d5f1fb1e57e45da35e3b574fc,,
4812,18607|44257,1,1964-03-18T20:38:18+00:00,1964-03-18T20:48:17+00:00,599.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,9fd8e93a6cebeaaa4b16a0c315334b6c93a6d488e6269a70d298b5d21c2d7061,,
4813,18607|138902,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,145c3501b13f68bd0d8cdce24a1f2786db4be0db6046e3d728b01aaa83411301,,
4814,18607|138903,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,c5d931681f48b3e7a0580cc170c564c5e2a702dd1affb425685936a741c499bf,,
4815,18607|138904,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,f4c1ae591ce64f5f4608a4719c1af6638ce183b1f7a1442a185ddf5531f063fb,,
4816,18607|138905,1,1964-03-18T20:35:00+00:00,1964-03-18T21:12:00+00:00,2220.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,9f7d4fc7e5d3462a33c57fcb8e3562037c405495fd2c96713e9645d29044a9f8,,
4817,18607|138906,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4818,18607|138907,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4819,18607|138908,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,3e6ec8c241a2c965f4f67373fbce1b8f27017fdab44e6f61a832f23bf439f61d,,
4820,18607|138909,1,1964-03-18T21:22:00+00:00,1964-03-18T21:35:00+00:00,780.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,7c41ce7ec06f7ce7d96da2b0735a734f0f8fe24d5f1fb1e57e45da35e3b574fc,,
4821,18608|138906,1,1964-03-18T21:39:00+00:00,1964-03-18T22:22:00+00:00,2580.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,17880db079b69e009876780fc919154dd06156d0c99611abbc22e72bdb1920ce,,
4822,18608|138907,1,1964-03-18T21:39:00+00:00,1964-03-18T22:22:00+00:00,2580.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,17880db079b69e009876780fc919154dd06156d0c99611abbc22e72bdb1920ce,,
4823,18608|138908,1,1964-03-18T21:39:00+00:00,1964-03-18T22:22:00+00:00,2580.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,17880db079b69e009876780fc919154dd06156d0c99611abbc22e72bdb1920ce,,
4824,18608|138909,1,1964-03-18T21:39:00+00:00,1964-03-18T22:22:00+00:00,2580.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,f48062b079e67e279a6efcd29ed7b720a96dc690a95e2aa9cf2962286279ae88,,
