pair_index,pair_id,plate_a,plate_b,site_a,site_b,legacy_infinity_geometry_status,overlap_fragment_count,pair_status,extent_status,witness_fragment_index,witness_time_utc,witness_distance_km,witness_disparity_arcsec,witness_ge2arcsec,deltat_sources,deltat_uncertainty_qualification,published_reference_max_score_arcsec,height107m_max_score_arcsec,cells_processed,cells_certified_empty,cells_unresolved,exact_time_probes,negative_certificate_digest_sha256,input_hold_reason
1,2865|85207,2066,57717,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,7,4,0,9,79062fd457db0606f1ab13e8f6683967d99d6f25f82cffd05c39b5fe10895966,
2,2865|85208,2066,57717,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,1,1,0,3,de970a22451378ed0582abcc7e464204b07541e2fe804848a5facfac9c7bcbe5,
3,2865|85209,2066,57718,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,3,2,0,5,7e233d4a03677a43f81d95b6edbe1aec74528f29a224b5a76b172cfd06ebb0a9,
4,2865|85210,2066,57718,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,1,1,0,3,1c1aed2fdd9e6e15455c7ee10f7b52d64e202b9a0c469475978a161bf687f377,
5,2867|85213,2068,57720,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,1,1,0,3,393bcedaf0f3eb0b63c3dffcbfd823bbfda019811aa0d1b495c7dbbedc769e02,
6,2867|85214,2068,57720,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,1,1,0,3,92c2046c2bc09b1bc2288b219e8b1dafbd3945639c53ea8f651798027efdc6a5,
7,2867|85217,2068,57722,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,5,3,0,7,9fdd30c7576bbbde55b36f73f8edf4ffe9477b50e3e3207f0470c11ce54503d4,
8,2867|85218,2068,57722,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,1,1,0,3,26a3249b040966a797e1bce6f0848f3996cb60f00a014762761d661a3288f639,
9,2869|85223,2070,57725,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,1,1,0,3,0852ddc13ecd67b8914e3b4e4610feb914ff93778f65c7dbfc3ee3aede1e602f,
10,2869|85224,2070,57725,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,1,1,0,3,ba365caa8eb4340f07d1b7d8586e483e50a1ab35d1a2d1f5d81f7c6e4e8e6c7a,
11,2869|85227,2070,57727,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,7,4,0,9,c947d9f1788d252e0343c011ccbced241884c64194f53814b8ba5f7711c929b1,
12,2934|85327,2126,57777,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,15,8,0,17,5b1a06a5d3e89195fbf55b754529b44d604cc714f44245aa9dd2e04039b6c7ac,
13,2935|85327,2126,57777,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,15,8,0,17,aefc65151dd47cab1186a39009cd6b73f21c9463984676d90ea1c03eef7aa878,
14,2936|85328,2126,57777,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,15,8,0,17,d508704e8ebaf6dbf67fd43640afcea09677d14b010bba6bae16ff2dae4bffc6,
15,2940|85329,2128,57778,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,15,8,0,17,cf7d957120e1ea9131d634ddf69dbd5a626b5cda126afb7d13b9d8c36f070553,
16,2941|85329,2129,57778,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,15,8,0,17,7b0b0abb8b317a7afc3317c02b78a1099498216a43835a037496e5d2e8b3c944,
17,2942|85330,2129,57778,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,7,4,0,9,70437096e7829d394d268ec8d10d14dd1be7f0a9c364fe4a0096a1e02f74eaeb,
18,2944|85332,2131,57779,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,3,2,0,5,00577cb3b2bfbb6966d1d67f689c20987cfca95e22379405af239247d0dc4181,
19,2991|85345,2173,57786,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,31,16,0,33,abb8509a9bbfa5615da719f2679f2eaac6dac59dcefa483037d2674a4301fcaf,
20,2991|85346,2173,57786,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,7,4,0,9,98bc1823da34494dbea29a9884c1a2de5b468c30e67b33c861bef7e5101bbf60,
21,2991|85347,2173,57787,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,15,8,0,17,41fdf00fca6c5b1875538baf13dae45641d31005298d02395d1a035a0b2501e9,
22,2991|85348,2173,57787,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,3,2,0,5,1d2fdbf103fb805c22fe845cfd29a5bf25feaeede24a92096c4aa9b62398d93b,
23,2991|85349,2173,57788,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,15,8,0,17,00e799b8d657243d7664ecce9863f903ba84ffb3abda9dad0274ccbc2846d23f,
24,2991|85350,2173,57788,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,7,4,0,9,6386ed733a1f88466a50b90b69f008edfa3623694530bb178a72a8ba7128f731,
25,2998|85351,2175,57789,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,15,8,0,17,5697bc52f4b72808abf76439368861068b7db1c9122107f25904b90cead5a07c,
26,3008|120605,2184,77926,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,11,6,0,13,a6a40a90137fc238db7a3a10dde198f38bad2953df9258638444bdcf4f589c64,
27,3010|85371,2186,57799,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,7,4,0,9,66b36b13d9d2a8ff43a9857c82f294f46a47e5c32a70893d0aaa40db52092282,
28,3013|85371,2189,57799,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,1,1,0,3,45305a96392ac339852d735ff5aa0c7ae6a2b9d0bc30a3476bcfc329f5d62b7d,
29,3013|85373,2189,57800,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1,1928-10-12T23:13:56.703125+00:00,12515.239693944663,10827.680916264811,True,HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.000978227824759738,2.9835437321279676,6,0,0,8,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
30,3013|85374,2189,57800,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1,1928-10-12T23:35:34+00:00,11790.692572530766,11664.06943914748,True,HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.0011051004194421329,2.8303679867083384,1,0,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
31,3018|85378,2194,57802,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,1,1,0,3,be4ce0b3a9ec7b49efa35de67f97011f5c6eed7a8be3d715ff78c2ec29feb0fa,
32,3018|85379,2194,57803,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1,1928-10-14T23:16:44+00:00,7036.695856168434,74197.31975484507,True,HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.008543719046432896,15.69050318178086,1,0,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
33,3018|85380,2194,57803,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1,1928-10-14T23:19:02+00:00,7036.48589488871,73711.03758699218,True,HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.008527510745762322,14.942105840192642,1,0,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
34,3018|85395,2194,57811,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,7,4,0,9,90d39e2357723cbd9a249dc583dc174a047c345c158fb100b8f9bdb308ef431a,
35,3018|85396,2194,57811,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,3,2,0,5,7ae0833cd22678e4d5802b18ca471298ffbd6bc185f01143beb19777b709d377,
36,3018|85397,2194,57812,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_POSITIVE,1,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1,1928-10-15T22:07:28.625000+00:00,12541.727268263834,9196.717976093867,True,HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.0008896781677390389,3.399682910287435,3,0,0,5,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
37,3018|85398,2194,57812,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_POSITIVE,1,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1,1928-10-15T22:28:55.500000+00:00,11755.472128179286,9856.831326538046,True,HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.0010238686887040437,3.32232942270653,1,0,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
38,3018|85399,2194,57813,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_POSITIVE,1,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1,1928-10-15T22:52:51.500000+00:00,7811.947772208353,33075.08538476284,True,HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.0036663677798449727,9.289135265200144,1,0,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
39,3018|85400,2194,57813,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_POSITIVE,1,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1,1928-10-15T23:04:50+00:00,7784.575304256772,34670.821473435695,True,HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.0037330708986883696,10.716500180128447,1,0,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
40,3018|85401,2194,57814,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1,1928-10-15T23:41:44+00:00,7785.214269340707,33182.38100912686,True,HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.003726088006469934,8.98805655887844,1,0,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
41,3020|85403,2196,57815,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,7,4,0,9,e3be9cea557f08dc3b037a647d56693283b2f5a0cf5133591862d1c93c2cb02e,
42,3020|85404,2196,57815,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,7,4,0,9,010f42087e0c06225c1b440b7cdcefabc6e8326e3f45eae1ed282fe11f5b3ca5,
43,3020|85405,2196,57816,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,31,16,0,33,c9d221836a03bc8fb2760fc792a393bf18059b5466e60d76d7074e24708e4d7f,
44,3020|85406,2196,57816,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,7,4,0,9,806ad6527eb5e46b6f255f9672f2838de517ca9fbcece9b725fcc5efd12f9b4a,
45,3020|85407,2196,57817,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,15,8,0,17,9c99483df3b05c8c977f380e4a8566c985a28cd7705de32ffce7d679dc68ca00,
46,3020|85408,2196,57817,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,7,4,0,9,3ec8b0deb58ff6104cce915a0d66622fb889a5aad2fac2ba5b0a5461098ce35c,
47,3020|85409,2196,57818,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,15,8,0,17,6fe9dbd7bcece95355261327633495f52c1245720675d858212859ecbd4be58d,
48,3020|85410,2196,57818,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,1,1,0,3,61eb726077a2fd6cea1ebaa3de0386c8d4f2d23bc199fe26cb7660248abe90c0,
49,3029|85465,2205,57846,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,41,21,0,43,6588d1ad2f10dc7ac8607bba7350dfb0e88e33b7e8c5d2baf6f6cef738e02518,
50,3029|85466,2205,57846,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,15,8,0,17,c1e37b5bceeccfb1f8881c043c2bfd77f561b0a11429c89a40cb55678d3b0acc,
51,3047|120732,2220,78053,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,15,8,0,17,b4b22d7a34416623d1259d027ef809f947a11067486d596bc9f82eca27b15c0e,
52,3047|120736,2220,78057,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1,1929-01-09T20:53:00+00:00,6815.457150685825,164837.27098937173,True,HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.016031916269980854,27.16398361707447,1,0,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
53,3049|85493,2222,57860,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,3,2,0,5,78b83fcbf621e925df474ff036904406f3c6c4dab82348f9e233f04bebc28ec8,
54,3049|85494,2222,57860,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,1,1,0,3,e68a6c3e81e734e84a528b872f637b33b40c9df26d14ae6a7828048462023a32,
55,3049|85495,2222,57861,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,7,4,0,9,51f229f5a1ae08881681a4ff06d8d31b58bbce436f7ba12949bd7eaacc32c821,
56,3049|85496,2222,57861,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,1,1,0,3,b43cc366f58ec672ee4d40b756aa16a473cdc5bab2b4eb06e9230677e8a07225,
57,3049|85497,2222,57862,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,7,4,0,9,978f874bf9c3fbad18732cc26fff5d022802441f114ec653a3940e7a16ad7bad,
58,3049|85498,2222,57862,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,3,2,0,5,70c55d65cae750aac325e9fc1cad9106fdade149c4512f5187946fce3b2e822f,
59,3049|85499,2222,57863,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,15,8,0,17,86dab7dc480d1c970df9e3e54eb0bd22794b9bfbe72b46e2ed11a35edc0b19fd,
60,3049|85500,2222,57863,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,3,2,0,5,72195e1d7fd3b2ffcbfb779725b188aaf1d243cfc62b133301ec3786384e141e,
61,3049|85501,2222,57864,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1,1929-01-10T00:17:34.500000+00:00,7433.053726664108,55188.99155119901,True,HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.007358054834681608,10.68019007168325,1,0,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
62,3049|85502,2222,57864,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1,1929-01-10T00:38:00.500000+00:00,7667.650467324518,44453.69830719388,True,HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.005894906870714451,5.029468822347711,1,0,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
63,3074|85569,2247,57898,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,3,2,0,5,4b1f11aa7d75a585574ebe4e59bdfa90d4ef0da53ddb995b47a5c4c4bdd7c6c9,
64,3074|85570,2247,57898,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,7,4,0,9,17d224de4e6e5210e623804903fe83ff841c137bb7736c4b887a4131fdcf3b6a,
65,3075|85573,2248,57900,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_POSITIVE,1,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1,1929-01-31T21:02:21.500000+00:00,10956.188960399202,14944.96861158638,True,HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.0015608082675527826,1.9932196459009777,1,0,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
66,3075|85574,2248,57900,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_POSITIVE,1,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1,1929-01-31T21:13:22.081605+00:00,10981.893751274747,14635.530003562031,True,HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.0015353040693869423,1.5900214139628877,103,0,47,105,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
67,3075|85575,2248,57901,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,15,8,0,17,39e9643ddb806cc210c55fb6ba1ce36c55756f23195b838c7a1e6068f73482eb,
68,3075|85576,2248,57901,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,3,2,0,5,88473079c0dadb0323244d85d23eafe6c2ad73ab7b877dfdefc6d838e784fd11,
69,3075|85577,2248,57902,"Hamburg-Bergedorf, Germany","Bonn, Germany",LEGACY_TANGENT_NONPOSITIVE,1,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,,,,,,15,8,0,17,d774d9599d2a8b6a45e6409a90433a0b66a3b9b440ceb388c14ad6bd2174ad87,
